title,company,location,type,skills_required,salary_min,salary_max,category
Category Manager,Granite Vale Enterprises,"New York, NY",Full-time,"Negotiation, Contract Negotiation, Vendor Management, SAP",83285,102510,Supply Chain
Lead Technical Program Manager,Cobalt Harbor Group,Remote,Full-time,"Kanban, SAFe (Scaled Agile Framework), Asana, Agile Methodology, Program Management, Problem Solving, Change Management, Monday.com",123923,133359,Project & Program Management
Procurement Specialist,Quarrystone Enterprises,"Seattle, WA",Full-time,"  Risk Management , Vendor Management, Budgeting & Forecasting, SAP, Communication",77893,94252,Supply Chain
Director Inventory Analyst,Foxglove Operations,"Boston, MA",Full-time,"NetSuite, Procurement, Contract Negotiation",154119,174412,Supply Chain
Junior Procurement Specialist,Thistledown Operations,Remote,Full-time,"Presentation Skills, Risk Management, Budgeting & Forecasting, Cost-Benefit Analysis",60795,74762,Supply Chain
Director Inventory Analyst,Oldbridge Supply Solutions,Remote,Full-time,"Procurement, KPI Development, Agile Methodology, Vendor Management, NetSuite, Contract Negotiation",158720,175667,Supply Chain
Principal Director of Operations,Auburn Peak Logistics,"Los Angeles, CA",Full-time,"NetSuite, Data-Driven Decision Making, Team Leadership, Cost-Benefit Analysis",141824,163783,Business Operations
Senior Sourcing Analyst,Onyx Bridge Tech,"Seattle, WA",Full-time,"Cross-functional Collaboration, KPI Development, Vendor Management, Budgeting & Forecasting, SAP, Risk Management, Contract Negotiation",110535,130983,Supply Chain
Intern Vendor Manager,Kestrel Point Enterprises,Remote,Full-time,"Risk Management, Cost-Benefit Analysis, NetSuite",25446,40691,Supply Chain
Intern Supply Chain Analyst,Cobalt Harbor Group,"Atlanta, GA",Internship,"Supply Chain Analysis, Data Analysis, Agile Methodology, KPI Development, Cost-Benefit Analysis, Contract Negotiation",24343,36440,Supply Chain
Supply Chain Manager,Kestrel Point Enterprises,"Boston, MA",Full-time,"Cost-Benefit Analysis, Budgeting & Forecasting, Excel, Presentation Skills, Excel Financial Modeling, Vendor Management, Procurement, Data Analysis",125620,158902,Supply Chain
Manager PMO Analyst,Ivyholt Consulting Group,"Denver, CO",Part-time,"Roadmap Planning, Microsoft Project, Cross-team Coordination, Sprint Planning, Gantt Chart Planning, Resource Allocation, Trello",116000,151511,Project & Program Management
Principal Revenue Operations Analyst,Stonewick Supply Chain Co,Remote,Internship,"NetSuite, Process Improvement, Business Analysis, Budgeting & Forecasting, Cross-functional Collaboration, Vendor Management, Cross-team Coordination",142192,165061,Business Operations
Lead Operations Associate,Glenridge Procurement Group,Remote,Full-time,"Data-Driven Decision Making, NetSuite, SAP",116933,129038,Business Operations
Senior Project Manager,Briarcliff Supply Group,Remote,Internship,"Critical Thinking, PMP Certification, Asana, PRINCE2, Risk Assessment (Projects)",97152,122478,Project & Program Management
Director Supply Chain Analyst,Ashgrove Consulting,"Toronto, ON",Full-time,"SAP, Supply Chain Analysis, Excel",153748,180066,Supply Chain
Senior Procurement Specialist,Crestline Digital,"Toronto, ON",Full-time,"SAP, Data Analysis, Risk Management, Procurement, KPI Development, Budgeting & Forecasting",106428,116375,Supply Chain
Director Inventory Analyst,Underhill Ventures Group,Remote,Full-time,"Negotiation, Contract Negotation, NetSuite, Vendor Management, Data Analysis, Budgeting & Forecasting",164621,197187,Supply Chain
Intern Inventory Analyst,Elmswood Trading Co,"Seattle, WA",Full-time,"Cost-Benefit Analysis, NetSuite, KPI Development, Vendor Management, Risk Management, SAP, Excel Financial Modeling",25379,35500,Supply Chain
Staff Agile Coach,Ironwood Systems,"Atlanta, GA",Full-time,"Communication, PMP Certification,   Roadmap Planning , Risk Assessment (Projects), Jira",138980,152935,Project & Program Management
Logistics Manager,Yardley Logistics Co,"Berlin, Germany",Contract,"Facilitation, NetSuite, Budgeting & Forecasting, Vendor Management",128297,144279,Supply Chain
Manager Inventory Analyst,Longmoor Logistics Group,"Dublin, Ireland",Full-time,"SAP, KPI Development, Data Analysis, Supply Chain Analysis",124627,148675,Supply Chain
Director Supply Chain Manager,Marlow Bay Group,"Boston, MA",Full-time,"Risk Management, KPI Development, Cost-Benefit Analysis, Budgeting & Forecasting, Excel, Decision Making, Procurement, NetSuite",153325,171453,Supply Chain
Supply Chain Manager,Lockwood Trading Partners,"Los Angeles, CA",Full-time,"NetSuite, Problem Solving, Excel, Contract Negotiation, SAP",123140,160062,Supply Chain
Intern Operations Analyst,Millbrook Distribution Group,"Bangalore, India",Internship,"Excel, Stakeholder Management, KPI Development, Facilitation, Vendor Management, Cost-Benefit Analysis, Budgeting & Forecasting",20658,30026,Business Operations
Revenue Operations Analyst,Lockwood Trading Partners,"San Francisco, CA",Internship,"QuickBooks, Vendor Management, Excel",76133,94070,Business Operations
Junior Logistics Manager,Ashgrove Consulting,"Denver, CO",Full-time,"Contract Negotiation, Risk Management, Supply Chain Analysis, Git, NetSuite",58386,68632,Supply Chain
Lead Sourcing Analyst,Havencrest Partners,"Toronto, ON",Full-time,"Risk Management, KPI Development, Procurement, NetSuite, SAP, Vendor Management, Contract Negotiation, Decision Making",115188,135694,Supply Chain
Staff Program Manager,Windmere Consulting Group,Remote,Internship,"Git, SAFe (Scaled Agile Framework), PRINCE2, PMP Certification",140031,150525,Project & Program Management
Lead Demand Planner,Auburn Peak Logistics,Remote,Full-time,"Time Management, supply chain analysis, Vendor Management, Procurement, Data Analysis, Excel, Cost-Benefit Analysis",116447,136567,Supply Chain
Logistics Manager,Ironwood Systems,Remote,Full-time,"Critical Thinking, Vendor Management, KPI Development, Budgeting & Forecasting",81325,97774,Supply Chain
Logistics Manager,Justwell Sourcing Co,"Chicago, IL",Full-time,"Procurement, Excel Financial Modeling, Vendor Management, KPI Development, Risk Management, Time Management, Contract Negotiation, Excel",78680,96687,Supply Chain
Principal Director of Operations,Elmswood Trading Co,Remote,Full-time,"Cost-Benefit Analysis, P&L Management, Cross-team Coordination, Data-Driven Decision Making",149618,181528,Business Operations
Manager Scrum Master,Hollowbrook Ventures,"Denver, CO",Full-time,"Scrum, Sprint Planning, Microsoft Project, Stakeholder Management, Jira, Decision Making",124189,153788,Project & Program Management
Junior Category Manager,Oldbridge Supply Solutions,"Los Angeles, CA",Full-time,"Git, Procurement, Budgeting & Forecasting, KPI Development, NetSuite, Data Analysis",57305,73606,Supply Chain
Senior Operations Associate,Oldbridge Supply Solutions,Singapore,Full-time,"NetSuite, Budgeting & Forecasting, Cost-Benefit Analysis, Cross-team Coordination, Git, KPI Development, Vendor Management, Excel",108141,117813,Business Operations
Intern Fulfillment Operations Manager,Glenridge Procurement Group,"Los Angeles, CA",Internship,"Data Analysis, Cost-Benefit Analysis, Decision Making, Procurement",24269,28441,Supply Chain
Senior PMO Analyst,Cedarpine Logistics,Remote,Full-time,"Risk Assessment (Projects), Confluence, PRINCE2, Roadmap Planning, Cross-functional Collaboration",108600,118353,Project & Program Management
Manager Purchasing Coordinator,Onyx Bridge Tech,"Seattle, WA",Full-time,"Budgeting & Forecasting, Data Analysis, KPI Development, Vendor Management, Procurement",126666,153468,Supply Chain
Junior Revenue Operations Analyst,Farrowdale Operations Group,"New York, NY",Full-time,"NetSuite, Vendor Management, Budgeting & Forecasting, Process Improvement, Data-Driven Decision Making, Agile Methodology, P&L Management",58615,66331,Business Operations
Junior Operations Manager,Ironhollow Freight Co,"Seattle, WA",Full-time,"Budgeting & Forecasting, Data-Driven Decision Making, Stakeholder Management, Cost-Benefit Analysis, P&L Management",59714,68979,Business Operations
Intern Inventory Analyst,Moorland Distribution,Remote,Contract,"Contract Negotiation, Budgeting & Forecasting, Excel Financial Modeling, KPI Development, Cross-functional Collaboration, Procurement, NetSuite",24906,32430,Supply Chain
Business Operations Manager,Stonewick Supply Chain Co,"Boston, MA",Full-time,"Team Leadership, Cross-team Coordination, NetSuite, Vendor Management, Excel Financial Modeling, KPI Development",80858,91001,Business Operations
Junior Operations Analyst,Glenridge Procurement Group,"Los Angeles, CA",Full-time,"Excel, Process Improvement, Excel Financial Modeling, Communication",59976,74329,Business Operations
Intern Director of Operations,Underhill Ventures Group,"Chicago, IL",Internship,"Stakeholder Management, Cross-team Coordination, QuickBooks, Excel, Data-Driven Decision Making, Excel Financial Modeling, KPI Development",24058,32166,Business Operations
PMO Analyst,Millbrook Distribution Group,"Vancouver, BC",Full-time,"Roadmap Planning, Risk Assessment (Projects), Agile Methodology, Program Management, Gantt Chart Planning, Microsoft Project, Asana, Time Management",77969,95662,Project & Program Management
Scrum Master,Millbrook Distribution Group,"Berlin, Germany",Full-time,"Presentation Skills, Change Management, Requirements Gathering, Kanban, Retrospective Facilitation, Vendor Coordination",82275,100421,Project & Program Management
Agile Coach,Meridian Apps,Singapore,Internship,"Change Management, Agile Methodology, Resource Allocation",79359,85026,Project & Program Management
Intern Procurement Specialist,Hartsfield Supply Chain Partners,"Atlanta, GA",Internship,"NetSuite, sap, Cost-Benefit Analysis, Risk Management, Budgeting & Forecasting, Excel, Time Management, sap",20624,32463,Supply Chain
Senior Operations Associate,Palisade Operations Group,Remote,Full-time,"P&L Management, Process Improvement, Cost-Benefit Analysis, Facilitation, Data-Driven Decision Making",103708,111767,Business Operations
Junior Fulfillment Operations Manager,Kestrel Point Enterprises,"Seattle, WA",Full-time,"Cost-Benefit Analysis, Supply Chain Analysis, Procurement",55143,60345,Supply Chain
Lead Category Manager,Redwood Data Systems,"Denver, CO",Full-time,"SAP, Excel, Risk Management, Data Analysis, KPI Development, Vendor Management, Contract Negotiation",128253,140315,Supply Chain
Intern Purchasing Coordinator,Havencrest Partners,"Dublin, Ireland",Full-time,"Excel, Data Analysis, NetSuite, Budgeting & Forecasting, SAP, Contract Negotiation, Facilitation, KPI Development",27186,43928,Supply Chain
Director Supply Chain Analyst,Nettlefield Ventures,Singapore,Part-time,"Risk Management, Excel, SAP, DATA ANALYSIS",148138,164571,Supply Chain
Intern Category Manager,Nova Field Labs,"Toronto, ON",Internship,"Contract Negotiation, Vendor Management, Data Analysis, Communication, Risk Management, NetSuite, Procurement",26410,37146,Supply Chain
Supply Chain Coordinator,Windmere Consulting Group,"Los Angeles, CA",Full-time,"Supply Chain Analysis, NetSuite, Cost-Benefit Analysis, CONTRACT NEGOTIATION",77633,86801,Supply Chain
Junior Purchasing Coordinator,Foxglove Operations,Remote,Full-time,"Agile Methodology, Vendor Management, Data Analysis, NetSuite, SAP, Cost-Benefit Analysis",61580,75414,Supply Chain
Intern Operations Manager,Copperfield Ventures,"San Francisco, CA",Internship,"NetSuite, KPI Development, Budgeting & Forecasting",27542,40609,Business Operations
Program Manager,Norwich Point Consulting,Remote,Full-time,"Sprint Planning, Microsoft Project, PMP Certification",120337,132451,Project & Program Management
Principal Operations Manager,Brightfield Sourcing,"Los Angeles, CA",Full-time,"Vendor Management, NetSuite, Business Analysis, P&L Management, Cost-Benefit Analysis, Critical Thinking, Budgeting & Forecasting, Data-Driven Decision Making",139287,156959,Business Operations
Intern Strategy & Operations Manager,Elmswood Trading Co,"San Francisco, CA",Internship,"Cross-team Coordination, Budgeting & Forecasting, Excel Financial Modeling, Cost-Benefit Analysis",26834,32188,Business Operations
Logistics Manager,Timberline Sourcing Group,Singapore,Full-time,"Cost-Benefit Analysis, Procurement, Data Analysis, Excel",84745,103849,Supply Chain
Intern Fulfillment Operations Manager,Silverton Logistics,"San Francisco, CA",Internship,"Supply Chain Analysis, Data Analysis, Vendor Management, KPI Development, Presentation Skills, Excel Financial Modeling",24508,32492,Supply Chain
Vendor Manager,Moorland Distribution,"Chicago, IL",Full-time,"Data Analysis, Presentation Skills, Excel, Risk Management, KPI Development",117435,146864,Supply Chain
Director Demand Planner,Norwich Point Consulting,Remote,Full-time,"Supply Chain Analysis, Cost-Benefit Analysis, Excel Financial Modeling, KPI Development, Procurement, Excel",150689,164088,Supply Chain
Manager Scrum Master,Greystone Freight Solutions,"Vancouver, BC",Contract,"Agile Methodology, Roadmap Planning, PRINCE2, Problem Solving, Portfolio Management, Cross-team Coordination",114439,127368,Project & Program Management
Principal Agile Coach,Ironhollow Freight Co,"Denver, CO",Full-time,"Monday.com, Critical Thinking, Scrum, Vendor Coordination, Change Management, Resource Allocation, Sprint Planning, PRINCE2",137411,148713,Project & Program Management
Senior Project Coordinator,Copperfield Ventures,"Atlanta, GA",Full-time,"Microsoft Project, Budget Management (Projects), Retrospective Facilitation, Confluence, PMP Certification, PRINCE2, Facilitation",105416,117956,Project & Program Management
Intern Supply Chain Manager,Brightfield Sourcing,"Seattle, WA",Internship,"NetSuite, Cost-Benefit Analysis, Procurement, Presentation Skills",21448,31544,Supply Chain
Supply Chain Coordinator,Yardley Logistics Co,"San Francisco, CA",Full-time,"Contract Negotiation, KPI Development, Time Management, Supply Chain Analysis, Procurement",76441,86226,Supply Chain
Intern Inventory Analyst,Zephyrhold Enterprises,"Denver, CO",Internship,"Contract Negotiation, Decision Making, NetSuite, Data Analysis, Supply Chain Analysis",23690,38986,Supply Chain
Supply Chain Manager,Ashgrove Consulting,Remote,Full-time,"Data Analysis, Problem Solving, Excel Financial Modeling, Procurement, KPI Development",81363,92417,Supply Chain
Intern Procurement Manager,Ravensmoor Operations,Remote,Part-time,"Vendor Management, Git, Risk Management, Excel, SAP",25170,39486,Supply Chain
Senior Inventory Analyst,Northgate Operations Inc,"Seattle, WA",Full-time,"Budgeting & Forecasting, Cost-Benefit Analysis, Data Analysis, Facilitation, Vendor Management",110087,120780,Supply Chain
Junior PMO Lead,Stonewick Supply Chain Co,"Austin, TX",Part-time,"Requirements Gathering, Scrum, Jira, Portfolio Management, Gantt Chart Planning",58695,73164,Project & Program Management
Intern Supply Chain Coordinator,Justwell Sourcing Co,"New York, NY",Internship,"Cost-Benefit Analysis, Supply Chain Analysis, SAP, Git, Procurement, Contract Negotiation",21723,35443,Supply Chain
Supply Chain Coordinator,Nettlefield Ventures,"Chicago, IL",Full-time,"Critical Thinking, Risk Management, Cost-Benefit Analysis, Budgeting & Forecasting, Vendor Management, Supply Chain Analysis, SAP, Excel Financial Modeling",79580,98548,Supply Chain
Operations Analyst,Windmere Consulting Group,"Atlanta, GA",Full-time,"Excel, SAP, Process Improvement, Stakeholder Management, Business Analysis, Budgeting & Forecasting",82958,92363,Business Operations
Intern Procurement Specialist,Millbrook Distribution Group,Remote,Internship,"Excel, Procurement, Risk Management, Git",20274,29277,Supply Chain
Lead Fulfillment Operations Manager,Granite Vale Enterprises,Remote,Part-time,"KPI Development, Time Management, Contract Negotiation, SAP, Vendor Management",124134,133914,Supply Chain
Manager Revenue Operations Analyst,Elmswood Trading Co,"Los Angeles, CA",Full-time,"Business Analysis, Problem Solving, QuickBooks, Data-Driven Decision Making, Process Improvement",120255,140107,Business Operations
Intern Supply Chain Analyst,Moorland Distribution,Remote,Internship,"Excel Financial Modeling, Vendor Management, NetSuite, Communication, Budgeting & Forecasting, Contract Negotiation, Excel",21104,32624,Supply Chain
Junior Vendor Manager,Foxglove Operations,Remote,Full-time,"NetSuite, Presentation Skills, Excel, Budgeting & Forecasting, SAP, Vendor Management, Risk Management",60200,67246,Supply Chain
Junior Operations Analyst,Quarrystone Enterprises,"Denver, CO",Full-time,"NetSuite, KPI Development, Decision Making, Cost-Benefit Analysis, Budgeting & Forecasting",57902,71318,Business Operations
Intern Demand Planner,Foxglove Operations,Remote,Full-time,"Procurement, Excel, Supply Chain Analysis, KPI Development, Contract Negotiation",23106,29999,Supply Chain
Technical Program Manager,Brightwave Supply Co,"Vancouver, BC",Full-time,"Trello, Kanban, PRINCE2, Gantt Chart Planning",82678,95884,Project & Program Management
Category Manager,Moorland Distribution,"Seattle, WA",Contract,"Contract Negotiation, Risk Management, KPI Development, Excel, SAP, Data Analysis, Budgeting & Forecasting",123201,141214,Supply Chain
Operations Manager,Thistledown Operations,"Seattle, WA",Full-time,"Stakeholder Management, Data-Driven Decision Making, Agile Methodology, QuickBooks",111750,136322,Business Operations
Junior Procurement Manager,Granite Vale Enterprises,"Los Angeles, CA",Full-time,"Problem Solving, NetSuite, Procurement, Budgeting & Forecasting, Excel, KPI Development",59288,66841,Supply Chain
Intern Fulfillment Operations Manager,Havencrest Partners,"Austin, TX",Internship,"Excel, KPI Development, Excel Financial Modeling",25306,37648,Supply Chain
Lead Revenue Operations Analyst,Ironwood Systems,"Atlanta, GA",Full-time,"Time Management, P&L Management, Excel Financial Modeling, Data-Driven Decision Making, Business Analysis, KPI Development",128952,146750,Business Operations
Senior Inventory Analyst,Longmoor Logistics Group,"Austin, TX",Internship,"Data Analysis, Excel Financial Modeling, Excel,   Risk Management , Contract Negotiation",102857,120999,Supply Chain
Lead Fulfillment Operations Manager,Millbrook Distribution Group,"Toronto, ON",Full-time,"Budgeting & Forecasting, Vendor Management, Cost-Benefit Analysis, Excel Financial Modeling, Team Leadership, Procurement, NetSuite, Supply Chain Analysis",116469,133738,Supply Chain
Junior Program Manager,Windmere Consulting Group,"Chicago, IL",Internship,"Team Leadership, Jira, Requirements Gathering, Program Management",58678,73889,Project & Program Management
Junior Procurement Manager,Copperfield Ventures,Remote,Full-time,"Vendor Management, SAP, Cross-functional Collaboration, Cost-Benefit Analysis",59833,70481,Supply Chain
Intern Vendor Manager,Duskwood Logistics Partners,"Bangalore, India",Part-time,"Facilitation, Cost-Benefit Analysis, NetSuite, Vendor Management, Contract Negotiation",22051,38587,Supply Chain
Project Manager,Emberline Trading Co,"Austin, TX",Full-time,"Roadmap Planning, Confluence, Budget Management (Projects), Time Management, Kanban, Microsoft Project, Program Management",120417,154092,Project & Program Management
Principal Agile Coach,Foxglove Operations,"Seattle, WA",Full-time,"Jira, Kanban, Risk Assessment (Projects)",145928,171892,Project & Program Management
Lead Vendor Manager,Valemont Distribution,Remote,Full-time,"Risk Management, Data Analysis, sap, Procurement, Agile Methodology, KPI Development, Contract Negotiation, NetSuite",125782,133955,Supply Chain
Junior Procurement Specialist,Pinegrove Freight Co,Remote,Internship,"Excel, Procurement, Cost-Benefit Analysis, SAP, KPI Development",58672,66427,Supply Chain
Junior Project Manager,Havencrest Partners,Remote,Full-time,"Portfolio Management, Milestone Tracking, Microsoft Project, Cross-team Coordination, Retrospective Facilitation, Stakeholder Management, Decision Making, Confluence",62227,72801,Project & Program Management
Intern Technical Program Manager,Pemberton Logistics Group,"Los Angeles, CA",Internship,"Vendor Coordination, Roadmap Planning, Resource Allocation, Budget Management (Projects), Risk Assessment (Projects), Milestone Tracking, Critical Thinking, Portfolio Management",24528,40389,Project & Program Management
Supply Chain Manager,Vertex Cloud Labs,"Austin, TX",Full-time,"NetSuite, Communication, Budgeting & Forecasting, Excel Financial Modeling, Data Analysis",116984,141004,Supply Chain
Senior Sourcing Analyst,Yardley Logistics Co,"Chicago, IL",Contract,"Cost-Benefit Analysis, Budgeting & Forecasting, Git, Contract Negotiation, Vendor Management, Data Analysis, Excel, Risk Management",96250,111873,Supply Chain
Lead PMO Lead,Wellspring Procurement Partners,"New York, NY",Full-time,"Requirements Gathering, Gantt Chart Planning, Stakeholder Management, PRINCE2",115305,140071,Project & Program Management
Intern Director of Operations,Ravensmoor Operations,"Seattle, WA",Internship,"Data-Driven Decision Making, Vendor Management, P&L Management, Excel",23870,28931,Business Operations
Program Manager,Glenridge Procurement Group,Remote,Internship,"Vendor Coordination, Kanban, Stakeholder Management, Gantt Chart Planning",80999,92417,Project & Program Management
Manager Supply Chain Analyst,Millbrook Distribution Group,"Chicago, IL",Part-time,"Procurement, Cost-Benefit Analysis, Excel Financial Modeling, Critical Thinking, SAP, KPI Development",124991,143011,Supply Chain
Director Logistics Manager,Silverton Logistics,"Austin, TX",Full-time,"SAP, Risk Management, Cost-Benefit Analysis, Supply Chain Analysis, KPI Development, Vendor Management, Git, Excel",164074,182962,Supply Chain
Supply Chain Manager,Kettlebrook Enterprises,"Chicago, IL",Contract,"  Budgeting & Forecasting , NetSuite, Data Analysis, Procurement, Contract Negotiation, Vendor Management",79532,98296,Supply Chain
Intern Operations Coordinator,Timberline Sourcing Group,Remote,Internship,"NetSuite, SAP, Process Improvement, Cost-Benefit Analysis, Business Analysis, Time Management",20616,27749,Business Operations
PMO Analyst,Fernbridge Holdings,"Los Angeles, CA",Internship,"Milestone Tracking, Confluence, Stakeholder Management, Presentation Skills, Agile Methodology",78042,91773,Project & Program Management
Lead Category Manager,Pemberton Logistics Group,"New York, NY",Internship,"Budgeting & Forecasting, NetSuite, Data Analysis, KPI Development, Presentation Skills, Excel, SAP, Risk Management",117653,137987,Supply Chain
Manager Procurement Specialist,Northgate Operations Inc,Remote,Full-time,"KPI Development, Vendor Management, Time Management, Cost-Benefit Analysis, Procurement, Excel, Data Analysis",112510,140886,Supply Chain
Senior Strategy & Operations Manager,Saltmarsh Supply Co,Remote,Full-time,"Stakeholder Management, Business Analysis, NetSuite, Vendor Management, Excel, Process Improvement, Cost-Benefit Analysis",102868,122624,Business Operations
Intern Purchasing Coordinator,Hollowbrook Ventures,"Seattle, WA",Internship,"Procurement, Contract Negotiation, Risk Management, NetSuite",21784,29106,Supply Chain
Strategy & Operations Manager,Quarrystone Enterprises,"London, UK",Full-time,"SAP, Process Improvement, Vendor Management, Negotiation, Stakeholder Management, Cross-team Coordination, KPI Development",75615,83054,Business Operations
Intern Operations Associate,Palisade Operations Group,"Boston, MA",Internship,"Vendor Management, Cost-Benefit Analysis, Facilitation, Process Improvement, KPI Development, Cross-team Coordination, Stakeholder Management, Business Analysis",21072,27397,Business Operations
Intern Procurement Specialist,Timberline Sourcing Group,"San Francisco, CA",Internship,"Budgeting & Forecasting, Risk Management, Vendor Management, Critical Thinking",21691,35971,Supply Chain
Senior Operations Manager,Hollowbrook Ventures,"Austin, TX",Contract,"P&L Management, Budgeting & Forecasting, Presentation Skills, Stakeholder Management, NetSuite, Process Improvement",104477,133353,Business Operations
Lead Project Manager,Copperfield Ventures,Remote,Internship,"Trello, Asana, Risk Assessment (Projects), Portfolio Management, Program Management, Kanban, Budget Management (Projects)",123313,139558,Project & Program Management
Intern Logistics Coordinator,Saltmarsh Supply Co,Singapore,Internship,"SAP, Contract Negotiation, Communication, NetSuite, Cost-Benefit Analysis, Budgeting & Forecasting, Excel, Excel Financial Modeling",22459,34927,Supply Chain
Supply Chain Coordinator,Stonewick Supply Chain Co,Remote,Full-time,"Contract Negotiation, Excel, KPI Development, NetSuite, Budgeting & Forecasting, Supply Chain Analysis",82548,93869,Supply Chain
Manager Inventory Analyst,Valemont Distribution,Remote,Full-time,"NetSuite, Agile Methodology, Cost-Benefit Analysis, KPI Development, Excel",125726,155038,Supply Chain
Lead Operations Associate,Timberline Sourcing Group,"Austin, TX",Full-time,"Cross-team Coordination, Vendor Management, QuickBooks",116052,128506,Business Operations
Revenue Operations Analyst,Marlow Bay Group,"Toronto, ON",Internship,"SAP, Cost-Benefit Analysis, KPI Development",82838,100122,Business Operations
Business Operations Manager,Overlook Sourcing Co,"Seattle, WA",Full-time,"Excel, Business Analysis, KPI Development",119216,145119,Business Operations
Senior Logistics Manager,Duskwood Logistics Partners,"Denver, CO",Contract,"Cost-Benefit Analysis, Supply Chain Analysis, Contract Negotiation, KPI Development, Data Analysis",100219,126187,Supply Chain
Lead Procurement Manager,Elmswood Trading Co,"Atlanta, GA",Full-time,"Vendor Management, Procurement, SAP, Data Analysis, Risk Management, Contract Negotiation, Excel",121166,134156,Supply Chain
Senior Fulfillment Operations Manager,Pemberton Logistics Group,Remote,Full-time,"Budgeting & Forecasting, Excel, Excel Financial Modeling, Cost-Benefit Analysis, Procurement, Vendor Management",99784,123462,Supply Chain
Lead Supply Chain Coordinator,Hollowbrook Ventures,"Bangalore, India",Full-time,"Excel, Vendor Management, Budgeting & Forecasting",122946,139756,Supply Chain
Director Supply Chain Manager,Lockwood Trading Partners,"London, UK",Part-time,"Procurement, Problem Solving, KPI Development, Risk Management",153453,184803,Supply Chain
Operations Coordinator,Summit Ledger Partners,Remote,Part-time,"Cross-team Coordination, Business Analysis, Critical Thinking, QuickBooks, Cost-Benefit Analysis",81174,87207,Business Operations
Lead Inventory Analyst,Foxglove Operations,"Seattle, WA",Part-time,"NetSuite, Risk Management, Budgeting & Forecasting, KPI Development",117420,138148,Supply Chain
Junior Supply Chain Coordinator,Onyx Bridge Tech,"Los Angeles, CA",Full-time,"Data Analysis, SAP, Problem Solving, Budgeting & Forecasting, NetSuite",56392,68434,Supply Chain
Lead Technical Program Manager,Wrenfield Sourcing Partners,"San Francisco, CA",Full-time,"Presentation Skills, Microsoft Project, Roadmap Planning, Portfolio Management",128894,150865,Project & Program Management
Manager Operations Coordinator,Glenridge Procurement Group,Remote,Contract,"Cross-team Coordination, Cost-Benefit Analysis, Excel, Data-Driven Decision Making",110235,129952,Business Operations
Senior Operations Associate,Amberfield Logistics,"Austin, TX",Contract,"SAP, NetSuite, Facilitation, Cost-Benefit Analysis, QuickBooks, Budgeting & Forecasting",103236,120583,Business Operations
Vendor Manager,Larkspur Freight Partners,"Boston, MA",Full-time,"Excel, Procurement, Cost-Benefit Analysis, Budgeting & Forecasting, Vendor Management, Contract Negotiation, Risk Management",115374,151621,Supply Chain
Principal Strategy & Operations Manager,Rosewood Freight Partners,Remote,Part-time,"NetSuite, Vendor Management, kpi development, kpi development",138618,149210,Business Operations
Principal Agile Coach,Amberfield Logistics,"Seattle, WA",Full-time,"Program Management, Cross-functional Collaboration, Change Management, Risk Assessment (Projects), Roadmap Planning, Vendor Coordination, Portfolio Management",140759,152183,Project & Program Management
Manager Logistics Coordinator,Onyx Bridge Tech,"Boston, MA",Internship,"Risk Management, Presentation Skills, Procurement, Excel",112478,128068,Supply Chain
Supply Chain Manager,Yardley Logistics Co,"Seattle, WA",Full-time,"Excel Financial Modeling, Data Analysis, Risk Management, Contract Negotiation, Negotiation, Excel, Vendor Management",126439,137856,Supply Chain
Intern Project Coordinator,Valemont Distribution,"New York, NY",Internship,"Program Management, Retrospective Facilitation, Asana",20216,34316,Project & Program Management
Senior Director of Operations,Ashgrove Consulting,"Boston, MA",Part-time,"P&L Management, Cost-Benefit Analysis, Process Improvement, Presentation Skills, Data-Driven Decision Making",96082,108656,Business Operations
Senior Procurement Manager,Kettlebrook Enterprises,"Toronto, ON",Full-time,"KPI Development, Procurement, Contract Negotiation, NetSuite, Excel",105590,124480,Supply Chain
Junior Vendor Manager,Valemont Distribution,"Boston, MA",Full-time,"Risk Management, Vendor Management, Cost-Benefit Analysis, Data Analysis, KPI Development, NetSuite",57385,73815,Supply Chain
Manager Procurement Specialist,Ashwater Consulting,"Boston, MA",Full-time,"NetSuite, Vendor Management, KPI Development",113613,136297,Supply Chain
Manager Supply Chain Coordinator,Lockwood Trading Partners,Remote,Internship,"Excel, Supply Chain Analysis, NetSuite, Risk Management, KPI Development",110959,123161,Supply Chain
Program Manager,Hollowbrook Ventures,"Dublin, Ireland",Part-time,"Problem Solving, Monday.com, Program Management, Milestone Tracking, Scrum, Sprint Planning, Gantt Chart Planning",115810,131694,Project & Program Management
Staff Technical Program Manager,Hollowbrook Ventures,"Boston, MA",Full-time,"Microsoft Project, Risk Assessment (Projects), Trello",129901,155790,Project & Program Management
Lead Category Manager,Mistwood Distribution Partners,"Vancouver, BC",Full-time,"Risk Management, KPI Development, NetSuite, Excel, Vendor Management",129897,158127,Supply Chain
Lead Purchasing Coordinator,Cedarpine Logistics,"London, UK",Full-time,"Procurement, Vendor Management, NetSuite, SAP, Contract Negotiation",118009,141134,Supply Chain
Lead Procurement Manager,Marlow Bay Group,"Los Angeles, CA",Contract,"Cost-Benefit Analysis, BUDGETING & FORECASTING, Excel, Facilitation, KPI Development, Contract Negotiation, BUDGETING & FORECASTING",121208,145982,Supply Chain
Lead Category Manager,Greystone Freight Solutions,Remote,Internship,"Risk Management, Facilitation, Cost-Benefit Analysis, SAP, Procurement, Contract Negotiation",116630,134820,Supply Chain
