title,company,location,type,skills_required,salary_min,salary_max,category
Staff AR/VR Engineer,Basalt Cloud Labs,"Austin, TX",Full-time,"Sensor Integration, Virtual Reality Development, Data Visualization, Unity, C#, Machine Learning, Unreal Engine, Computer Vision, CI/CD Pipelines",163920,189464,Software Engineering
Junior IoT Firmware Engineer,Thornfield Bridge Tech,"Toronto, ON",Internship,"C++, Embedded C, Microcontroller Programming, Arduino, RTOS (Real-Time Operating Systems)",60030,75237,DevOps & Infrastructure
Embedded Software Engineer,Foxglove Robotics,"Atlanta, GA",Full-time,"Raspberry Pi Development, PCB Design, Embedded C",93160,104795,DevOps & Infrastructure
iOS Developer,Wraith Ventures,Remote,Full-time,"Objective-C for iOS, Push Notifications, Mobile Performance Optimization, Jetpack Compose, Xamarin, SwiftUI, Kotlin Multiplatform, In-app Purchases",85150,97514,Software Engineering
Senior Blockchain Architect,Crestline Collective,"Boston, MA",Internship,"Smart Contracts, Distributed Ledger Technology, TypeScript, Cryptography, Rust",121920,145059,Software Engineering
Staff XR Software Engineer,Frostbyte Studios,"New York, NY",Full-time,"Computer Vision, Virtual Reality Development, Python, Augmented Reality Development, C#, Machine Learning, C++, Data Visualization",156355,173259,Software Engineering
Lead DeFi Protocol Engineer,Starforge Ventures,Remote,Full-time,"TypeScript, Smart Contracts, Blockchain Development, Communication",158504,175777,Software Engineering
Junior XR Software Engineer,Bluefin Bridge Tech,"New York, NY",Contract,"Computer Vision, C++, Sensor Integration, Python, 3D Graphics, Requirements Gathering",69517,78490,Software Engineering
Senior Cross-platform Mobile Engineer,Vertex Cloud Labs,"London, UK",Full-time,"Android Studio, SwiftUI, Kotlin, Kotlin Multiplatform, Cross-platform Development, Jetpack Compose",121034,138493,Software Engineering
Senior Autonomous Systems Engineer,Basalt Labs,Remote,Full-time,"Reinforcement Learning, C++, Robotics Programming",119180,155575,Software Engineering
Senior Crypto Backend Engineer,Amberlight Dynamics,"Chicago, IL",Full-time,"Ethereum, Web3, Rust",109908,132966,Software Engineering
Staff AR/VR Engineer,Quantum Mechatronics,"Atlanta, GA",Contract,"C++, 3D Graphics, Machine Learning, Computer Vision, C#, Stakeholder Management",140007,169983,Software Engineering
Augmented Reality Developer,Circuitry Mechatronics,"Seattle, WA",Full-time,"Sensor Integration, Augmented Reality Development, 3D Graphics, Computer Vision",94113,99308,Software Engineering
Lead Android Developer,Keystone Industries,"San Francisco, CA",Full-time,"Xamarin, Mobile CI/CD, Android Development",145466,182927,Software Engineering
Lead Motion Control Engineer,Brightloop Forge,"Austin, TX",Contract,"Computer Vision, PCB Design, C++, Embedded C, Python, RTOS (Real-Time Operating Systems), Sensor Integration",137424,171839,Software Engineering
Junior Robotics Engineer,Ledgerly Foundry,"Chicago, IL",Full-time,"Sensor Integration, Microcontroller Programming, Reinforcement Learning",61762,74666,Software Engineering
Junior Immersive Experience Engineer,Fenix Cloud Labs,"Seattle, WA",Internship,"Data Visualization, C++, Unity",67333,83052,Software Engineering
Senior DeFi Protocol Engineer,Nova Studios,"Seattle, WA",Full-time,"Decentralized Finance (DeFi), Web3, Cryptography, NFT Platforms, Smart Contracts",129525,135314,Software Engineering
Robotics Engineer,Northgate Software,"San Francisco, CA",Full-time,"Machine Learning, Microcontroller Programming, C++, Sensor Integration, RTOS (Real-Time Operating Systems), Embedded C",95842,113896,Software Engineering
XR Software Engineer,Nimbus Interactive,"Berlin, Germany",Full-time,"3D Graphics, Python, Virtual Reality Development, C++",94307,103042,Software Engineering
Mobile Software Engineer,Emberline Mechatronics,"Tel Aviv, Israel",Full-time,"Jetpack Compose, Dart, Mobile CI/CD, App Store Optimization, Swift, Objective-C for iOS, Cross-platform Development",95510,106037,Software Engineering
FPGA Engineer Intern,Cascade Forge,Singapore,Internship,"VHDL, Microcontroller Programming, IoT Systems Design, PCB Design, SPI/I2C Protocols",27040,40812,DevOps & Infrastructure
Lead AR/VR Engineer,Silverline Technologies,"Toronto, ON",Full-time,"Augmented Reality Development, C#, C++, Machine Learning",135076,155611,Software Engineering
Mobile Software Engineer Intern,Ledgerly Works,"Boston, MA",Internship,"Push Notifications, Flutter, SwiftUI, Swift, Dart, Cordova",25550,34551,Software Engineering
Junior Embedded Systems Engineer,Nova Labs,Remote,Full-time,"C++, PCB Design, Firmware Development, Arduino, VHDL, Microcontroller Programming, RTOS (Real-Time Operating Systems), IoT Systems Design, Requirements Gathering",58450,72275,DevOps & Infrastructure
Senior XR Software Engineer,Bluefin Labs,Remote,Full-time,"Augmented Reality Development, Sensor Integration, Unreal Engine, Data Visualization, C#, Virtual Reality Development, C++",111726,153189,Software Engineering
Senior IoT Firmware Engineer,Foxglove Robotics,Remote,Full-time,"RTOS (Real-Time Operating Systems), VHDL, Arduino, SPI/I2C Protocols, Cross-functional Collaboration",108215,157069,DevOps & Infrastructure
Mobile Developer,Zenith Interactive,Remote,Internship,"Cross-platform Development, Dart, Swift, Xcode, Jetpack Compose, Android Development,  Agile Methodology ",84701,105026,Software Engineering
Staff DeFi Protocol Engineer,Frostbyte Studios,"Bangalore, India",Full-time,"Rust, TypeScript, Web3, Distributed Ledger Technology, Go, Solidity, NFT Platforms, Node.js, Docker",143796,167157,Software Engineering
Robotics Software Engineer,Zenith Mechatronics,"Denver, CO",Internship,"Reinforcement Learning, MATLAB, Sensor Integration, Computer Vision",80286,96172,Software Engineering
Lead Smart Contract Engineer,Solace Digital,"Chicago, IL",Full-time,"Web3, Smart Contracts, Blockchain Development, Hyperledger Fabric, Cryptocurrency Systems, CI/CD Pipelines",150350,173864,Software Engineering
Junior Motion Control Engineer,Redshift Software,"Chicago, IL",Full-time,"Computer Vision, PCB Design, C++",62680,73810,Software Engineering
Firmware Engineer,Redshift Ventures,"New York, NY",Full-time,"RTOS (Real-Time Operating Systems), FPGA Design, Microcontroller Programming, VHDL",81948,98801,DevOps & Infrastructure
Senior Smart Contract Engineer,Copperfield Mechatronics,"London, UK",Full-time,"Ethereum, Rust, Go, Cryptocurrency Systems, Solidity, Hyperledger Fabric, Decentralized Finance (DeFi), CI/CD Pipelines",132614,146520,Software Engineering
Principal iOS Developer,Protoform Solutions,"Bangalore, India",Full-time,"React Native, Objective-C for iOS, SwiftUI, Xcode, Android Studio",164633,184085,Software Engineering
Robotics Software Engineer,Crestline Interactive,"New York, NY",Full-time,"Sensor Integration, Reinforcement Learning, Robotics Programming, PCB Design, Embedded C, MATLAB, Machine Learning",87906,103562,Software Engineering
Lead Robotics Software Engineer,Aurora Interactive,"San Francisco, CA",Full-time,"Machine Learning, Reinforcement Learning, Computer Vision, RTOS (Real-Time Operating Systems)",146388,157840,Software Engineering
Senior Robotics Controls Engineer,Slate Works,"Boston, MA",Full-time,"Embedded C, Reinforcement Learning, Sensor Integration, PCB Design, Robotics Programming",113332,132355,Software Engineering
Senior Blockchain Architect,Skyline Solutions,"Toronto, ON",Full-time,"Ethereum, Hyperledger Fabric, Cryptocurrency Systems",112546,129271,Software Engineering
Staff Firmware Engineer,Ledgerly Forge,"Austin, TX",Full-time,"PCB Design, IoT Systems Design, Firmware Development, VHDL",144963,176007,DevOps & Infrastructure
Motion Control Engineer,Solace Robotics,"Bangalore, India",Full-time,"RTOS (Real-Time Operating Systems), Machine Learning, PCB Design, Robotics Programming, Microcontroller Programming, Embedded C, Sensor Integration",85529,104549,Software Engineering
Senior Mobile Software Engineer,Skyline Robotics,Remote,Part-time,"Android Studio,  Kotlin Multiplatform , Mobile Testing, React Native, Swift, Cross-platform Development, Mobile App Architecture, Cordova",130468,147816,Software Engineering
Junior Spatial Computing Engineer,Cypher Labs,Remote,Full-time,"Computer Vision, Data Visualization, Machine Learning, C++, Augmented Reality Development, Sensor Integration, Python",67642,76523,Software Engineering
AR/VR Engineer Intern,Keystone Industries,"Seattle, WA",Internship,"Virtual Reality Development, C#, Data Visualization",29122,34476,Software Engineering
iOS Developer,Ledgerly Forge,Remote,Part-time,"Mobile Performance Optimization, Kotlin, Ionic, Swift, Android Development, In-app Purchases, Mobile App Architecture, Xcode, Git",82677,108210,Software Engineering
Mobile Developer,Frostbyte Software,Remote,Full-time,"Xcode, Mobile App Architecture, Android Studio, Cross-functional Collaboration",94545,104712,Software Engineering
Senior Embedded Software Engineer,Hollow Foundry,"Chicago, IL",Full-time,"VHDL, IoT Systems Design, FPGA Design, PCB Design, SPI/I2C Protocols, Docker",128960,140800,DevOps & Infrastructure
Lead 3D Graphics Engineer,Fenix Cloud Labs,"Chicago, IL",Full-time,"Computer Vision, C#, Data Visualization, C++",159779,180470,Software Engineering
Motion Control Engineer,Onyx Interactive,"New York, NY",Part-time,"Reinforcement Learning, Sensor Integration, Machine Learning",93697,113154,Software Engineering
AR/VR Engineer,Silverline Works,"Austin, TX",Contract,"3D Graphics, C#, Python, Unreal Engine, Augmented Reality Development, Jira",87035,112621,Software Engineering
Mobile Developer,Hollow Ventures,"Chicago, IL",Full-time,"Jetpack Compose, Dart, Cordova",95713,114114,Software Engineering
Junior Mobile Developer,Skyline Systems,"New York, NY",Part-time,"iOS Development, Android Studio, Swift, App Store Optimization, Push Notifications, Flutter, Xamarin, Mobile CI/CD",66204,82540,Software Engineering
Senior Motion Control Engineer,Starforge Ventures,Remote,Full-time,"Embedded C, Python, Machine Learning, Computer Vision",121404,130933,Software Engineering
Senior Mobile Software Engineer,Amberlight Dynamics,"Bangalore, India",Full-time,"Flutter, Mobile Testing, Android Development, Kotlin Multiplatform, Cross-platform Development, Jetpack Compose, Objective-C for iOS",118838,146918,Software Engineering
Robotics Perception Engineer,Northgate Cloud Labs,"Seattle, WA",Contract,"RTOS (Real-Time Operating Systems), C++, Embedded C, Jira",90100,103732,Software Engineering
Junior Robotics Software Engineer,Bluefin Labs,Remote,Full-time,"C++, Computer Vision, Robotics Programming, Machine Learning, Reinforcement Learning, Cross-functional Collaboration",62389,79860,Software Engineering
Principal Motion Control Engineer,Silverline Technologies,"San Francisco, CA",Full-time,"Machine Learning, MATLAB, Microcontroller Programming, Sensor Integration, Reinforcement Learning, PCB Design",166128,188812,Software Engineering
Robotics Perception Engineer,Solace Robotics,Remote,Full-time,"Microcontroller Programming, Reinforcement Learning, Computer Vision, Embedded C, Machine Learning, Sensor Integration, C++",90223,100660,Software Engineering
Staff React Native Developer,Vertex Cloud Labs,"Chicago, IL",Part-time,"Cross-platform Development, Mobile Testing, Objective-C for iOS, Communication",153394,178607,Software Engineering
Senior Mobile Developer,Vertex Industries,"Bangalore, India",Full-time,"Push Notifications, Jetpack Compose, Kotlin Multiplatform, SwiftUI",124316,130259,Software Engineering
React Native Developer Intern,Copperfield Industries,"Austin, TX",Internship,"Cross-platform Development, Android Studio, In-app Purchases, Mobile App Architecture, Mobile Testnig, App Store Optimization, Ionic",26824,41973,Software Engineering
Senior Virtual Reality Developer,Vertex Cloud Labs,"Chicago, IL",Full-time,"Unity, Computer Vision, Virtual Reality Development, Machine Learning, 3D Graphics, Augmented Reality Development",108542,138518,Software Engineering
Senior iOS Developer,Hollow Ventures,Remote,Full-time,"Xcode, Cordova, iOS Development, Swift, Docker",113568,134154,Software Engineering
Junior Blockchain Engineer,Zenith Works,"Austin, TX",Full-time,"Distributed Ledger Technology, Solidity, Rust, Cryptography, Web3",66803,72382,Software Engineering
Lead Immersive Experience Engineer,Skyline Solutions,"Chicago, IL",Part-time,"Data Visualization, 3D Graphics, Unity, Computer Vision, C++, C#, Virtual Reality Development, Augmented Reality Development",158798,176736,Software Engineering
Mobile Software Engineer,Ledgerly Robotics,Remote,Full-time,"Objective-C for iOS, Kotlin Multiplatform, In-app Purchases, Cross-platform Development",93899,112337,Software Engineering
iOS Developer,Bramblewood Dynamics,Remote,Internship,"Push Notifications, Objective-C for iOS, Kotlin, Mobile CI/CD, Xcode, Mobile Testing, In-app Purchases, Flutter",92042,101802,Software Engineering
Blockchain Engineer Manager,Redshift Systems,Remote,Internship,"Go, Smart Contracts, Cryptography, Node.js, Stakeholder Management",119302,151612,Software Engineering
Senior Crypto Backend Engineer,Basalt Forge,"San Francisco, CA",Full-time,"Go, Hyperledger Fabric, Web3, Solidity, Ethereum",127064,144521,Software Engineering
Firmware Engineer Intern,Redshift Ventures,Remote,Internship,"Arduino, RTOS (Real-Time Operating Systems), VHDL, PCB Design, IoT Systems Design, Microcontroller Programming, Embedded C",27096,38073,DevOps & Infrastructure
Blockchain Developer,Redshift Systems,Singapore,Full-time,"Node.js, Decentralized Finance (DeFi), Cryptography",92438,104129,Software Engineering
Junior 3D Graphics Engineer,Aurora Interactive,Remote,Full-time,"Data Visualization, Unity, Unreal Engine",62037,84547,Software Engineering
Senior iOS Developer,Zenith Foundry,"Chicago, IL",Part-time,"iOS Development, Dart, Flutter, SwiftUI",126739,144314,Software Engineering
Senior Autonomous Systems Engineer,Onyx Interactive,Remote,Full-time,"Python, Microcontroller Programming, Embedded C, Reinforcement Learning",109769,132602,Software Engineering
Senior Android Developer,Basalt Forge,"Boston, MA",Internship,"In-app Purchases, React Native, Flutter, Ionic, Mobile Testing, Cross-functional Collaboration",111614,142996,Software Engineering
Robotics Controls Engineer,Wraith Labs,"Bangalore, India",Full-time,"PCB Design, Python, Embedded C, MATLAB",90024,114370,Software Engineering
Junior Robotics Engineer,Frostbyte Software,"Denver, CO",Full-time,"Machine Learning, Reinforcement Learning, PCB Design, Python, C++, Sensor Integration, Embedded C, JIRA",66203,72741,Software Engineering
Hardware/Firmware Engineer Intern,Wraith Ventures,"London, UK",Internship,"Raspberry Pi Development, SPI/I2C Protocols, VHDL, Firmware Development, Arduino, RTOS (Real-Time Operating Systems)",30313,38329,DevOps & Infrastructure
Senior Web3 Developer,Silverline Works,"New York, NY",Full-time,"Ethereum, Cryptocurrency Systems, Rust, Node.js, Hyperledger Fabric, Smart Contracts, CI/CD Pipelines",132627,151934,Software Engineering
Staff iOS Developer,Fenix Systems,"Bangalore, India",Internship,"Android Studio, React Native, Xcode, In-app Purchases, Dart",150544,162758,Software Engineering
Junior Robotics Software Engineer,Keystone Industries,"New York, NY",Contract,"Embedded C, MATLAB, Python",68956,76456,Software Engineering
3D Graphics Engineer,Foxglove Group,Remote,Full-time,"Data Visualization, Computer Vision, 3D Graphics, Python, Virtual Reality Development",88862,114921,Software Engineering
Android Developer,Vertex Ventures,Remote,Full-time,"Android Development, iOS Development, App Store Optimization, Mobile CI/CD, Swift",84976,94314,Software Engineering
Spatial Computing Engineer Intern,Ledgerly Foundry,"San Francisco, CA",Internship,"Unreal Engine, Python, Sensor Integration, Virtual Reality Development, Unity, Augmented Reality Development",30974,40729,Software Engineering
Flutter Developer,Crestline Collective,"Denver, CO",Full-time,"Push Notifications, Kotlin, Dart, SwiftUI, Swift, Xcode, Mobile App Architecture, Mobile Performance Optimization",92789,106887,Software Engineering
Junior Solidity Developer,Quantum Mechatronics,Remote,Internship,"Web3, Ethereum, Decentralized Finance (DeFi), Hyperledger Fabric, Solidity, Distributed Ledger Technology, Blockchain Development",60027,78376,Software Engineering
Principal Blockchain Engineer,Vertex Industries,"New York, NY",Contract,"Node.js, Distributed Ledger Technology, TypeScript, Solidity, Go, Rust, Hyperledger Fabric, Decentralized Finance (DeFi)",164862,174282,Software Engineering
Lead Solidity Developer,Thornfield Bridge Tech,"New York, NY",Full-time,"NFT Platforms, Hyperledger Fabric, TypeScript, Cryptocurrency Systems",152280,173710,Software Engineering
Android Developer,Basalt Cloud Labs,"New York, NY",Part-time,"Dart, React Native, Flutter, Mobile App Architecture, Mobile Testing, Kotlin Multiplatform",85090,108783,Software Engineering
Flutter Developer,Bluefin Bridge Tech,"Toronto, ON",Full-time,"Jetpack Compose, Ionic, Dart, Cross-platform Development, System Design",81595,114299,Software Engineering
Firmware Engineer Manager,Zenith Mechatronics,"Denver, CO",Full-time,"Microcontroller Programming, RTOS (Real-Time Operating Systems), Embedded C, PCB Design, SPI/I2C Protocols, IoT Systems Design",133139,142446,DevOps & Infrastructure
Crypto Backend Engineer,Foxglove Group,"Toronto, ON",Internship,"Rust, Cryptocurrency Systems, Distributed Ledger Technology",82164,99569,Software Engineering
Senior Cross-platform Mobile Engineer,Fenix Technologies,Remote,Full-time,"Mobile Testing, Jetpack Compose, Ionic, Communication",108553,157078,Software Engineering
Senior FPGA Engineer,Voxel Technologies,"Tel Aviv, Israel",Full-time,"Arduino, FPGA Design, VHDL, Microcontroller Programming, C++, Firmware Development, IoT Systems Design",121810,152931,DevOps & Infrastructure
Senior Hardware/Firmware Engineer,Ledgerly Forge,"San Francisco, CA",Contract,"Raspberry Pi Development, VHDL, SPI/I2C Protocols, IoT Systems Design",118109,146932,DevOps & Infrastructure
Junior iOS Developer,Skyline Collective,Remote,Full-time,"Kotlin Multiplatform, Xcode, Mobile App Architecture, Mobile CI/CD, Xamarin, Mobile Testing, Cordova",58929,84985,Software Engineering
Senior Flutter Developer,Wraith Digital,"Berlin, Germany",Full-time,"Dart, Kotlin Multiplatform, Mobile CI/CD, Kotlin, Swift, Android Development",126565,149726,Software Engineering
AR/VR Engineer,Amberlight Dynamics,Remote,Full-time,"Augmented Reality Development, Unity, Python, C++, 3D Graphics, C#, Computer Vision",86343,108949,Software Engineering
Lead iOS Developer,Zenith Interactive,"Boston, MA",Full-time,"Cross-platform Development, Cordova, Android Development, Jetpack Compose",137135,173230,Software Engineering
Staff Flutter Developer,Basalt Labs,"London, UK",Full-time,"Kotlin Multiplatform, Jetpack Compose, Objective-C for iOS",149992,184164,Software Engineering
Lead Flutter Developer,Zenith Foundry,Remote,Full-time,"React Native, Push Notifications, Mobile Testing, Cordova",143458,159491,Software Engineering
Cross-platform Mobile Engineer,Silverline Works,"Berlin, Germany",Full-time,"Flutter, App Store Optimization, Kotlin, Docker",83293,113674,Software Engineering
Embedded Software Engineer Intern,Voxel Technologies,"San Francisco, CA",Internship,"C++, Arduino, Firmware Development, VHDL",28075,38344,DevOps & Infrastructure
Senior Autonomous Systems Engineer,Northgate Cloud Labs,"Toronto, ON",Full-time,"PCB Design, MATLAB, RTOS (Real-Time Operating Systems), Sensor Integration, C++, Embedded C, Python, Machine Learning",125723,150952,Software Engineering
Junior IoT Firmware Engineer,Ledgerly Foundry,"Tel Aviv, Israel",Internship,"C++, FPGA Design, Raspberry Pi Development, SPI/I2C Protocols, VHDL, Embedded C, PCB Design, microcontroller programming",61259,82032,DevOps & Infrastructure
Senior Mobile Developer,Thornfield Digital,"New York, NY",Internship,"Flutter, Kotlin Multiplatform, Objective-C for iOS, Mobile CI/CD, Kotlin, Cross-platform Development, In-app Purchases",131065,142158,Software Engineering
Junior Robotics Software Engineer,Skyline Systems,Remote,Full-time,"Machine Learning, Microcontroller Programming, Reinforcement Learning, RTOS (Real-Time Operating Systems), Embedded C, Python, C++, PCB Design, System Design",66971,75207,Software Engineering
Mobile Software Engineer Manager,Redshift Ventures,"Seattle, WA",Full-time,"Dart, Ionic, Kotlin, Objective-C for iOS, Kotlin Multiplatform, Xamarin, Mobile CI/CD",120349,139615,Software Engineering
Staff DeFi Protocol Engineer,Ledgerly Robotics,"San Francisco, CA",Full-time,"Solidity, Cryptocurrency Systems, Decentralized Finance (DeFi), Communication",161025,186484,Software Engineering
Staff Cross-platform Mobile Engineer,Brightloop Forge,Singapore,Internship,"Kotlin Multiplatform, Cordova, Mobile App Architecture, App Store Optimization, Xamarin, Android Studio, Cross-functional Collaboration",144684,181459,Software Engineering
Senior Robotics Controls Engineer,Hollow Foundry,"Toronto, ON",Full-time,"C++, MATLAB, PCB Design, Reinforcement Learning, Microcontroller Programming, RTOS (Real-Time Operating Systems)",113127,148985,Software Engineering
Principal Cross-platform Mobile Engineer,Ledgerly Forge,"Toronto, ON",Full-time,"Mobile Testing, Kotlin, Mobile CI/CD, Push Notifications",172927,185794,Software Engineering
Senior Motion Control Engineer,Meridian Software,"Boston, MA",Full-time,"Sensor Integration, PCB Design, Reinforcement Learning, Machine Learning, Embedded C, Microcontroller Programming, MATLAB, Computer Vision, Jira",130162,142649,Software Engineering
Junior Robotics Engineer,Northgate Software,"Seattle, WA",Full-time,"PCB Design, Sensor Integration, Robotics Programming, Machine Learning, Embedded C, RTOS (Real-Time Operating Systems)",70140,75561,Software Engineering
Robotics Perception Engineer Manager,Brightloop Forge,"Toronto, ON",Full-time,"Python, Microcontroller Programming, C++, PCB Design, Embedded C, Sensor Integration, Robotics Programming",143323,158762,Software Engineering
Senior Autonomous Systems Engineer,Crestline Networks,"Austin, TX",Full-time,"Microcontroller Programming, Sensor Integration, C++, MATLAB, Machine Learning, Reinforcement Learning, Robotics Programming, Computer Vision, Git",114864,152062,Software Engineering
Senior Robotics Engineer,Zenith Interactive,Remote,Full-time,"Computer Vision, C++, Sensor Integration, Machine Learning, RTOS (Real-Time Operating Systems), Reinforcement Learning, PCB Design, Embedded C",123787,140313,Software Engineering
Web3 Developer,Skyline Collective,"San Francisco, CA",Full-time,"Blockchain Development, Solidity, Go, Cryptography, TypeScript, Decentralized Finance (DeFi)",90902,99698,Software Engineering
Augmented Reality Developer,Slate Works,"Toronto, ON",Contract,"Data Visualization, C#, Unity, Computer Vision, Sensor Integration",94914,100090,Software Engineering
Junior Web3 Developer,Thornfield Bridge Tech,"New York, NY",Internship,"NFT Platforms, Distributed Ledger Technology, Smart Contracts",67390,82270,Software Engineering
Augmented Reality Developer,Zenith Works,"New York, NY",Full-time,"Augmented Reality Development, Unity, Data Visualization, Computer Vision, Python, C++, Virtual Reality Development, 3D Graphics, System Design",95041,110040,Software Engineering
Robotics Controls Engineer Intern,Fenix Cloud Labs,"San Francisco, CA",Internship,"Python, Sensor Integration, PCB Design, Reinforcement Learning, Embedded C, Microcontroller Programming, Robotics Programming, C++",27391,37019,Software Engineering
Hardware/Firmware Engineer Manager,Slate Cloud Labs,"New York, NY",Full-time,"C++, Microcontroller Programming, PCB Design, Firmware Development, Arduino, SPI/I2C Protocols, Embedded C",134905,151689,DevOps & Infrastructure
Lead Virtual Reality Developer,Zenith Interactive,Remote,Full-time,"Computer Vision, Sensor Integration, Machine Learning, 3D Graphics, Unreal Engine, System Design",139592,172346,Software Engineering
IoT Firmware Engineer,Lattice Ventures,"Chicago, IL",Full-time,"C++, PCB Design, RTOS (Real-Time Operating Systems), Raspberry Pi Development, FPGA Design",87802,106372,DevOps & Infrastructure
Spatial Computing Engineer,Basalt Labs,"New York, NY",Internship,"Machine Learnnig, Augmented Reality Development, Unreal Engine",90470,110609,Software Engineering
Senior 3D Graphics Engineer,Bramblewood Dynamics,"New York, NY",Full-time,"Data Visualization, Machine Learning, Unreal Engine, 3D Graphics, Docker",129524,139023,Software Engineering
Lead Web3 Developer,Bluefin Bridge Tech,Remote,Part-time,"Blockchain Development, Smart Contracts, Cryptocurrency Systems, Hyperledger Fabric, Solidity, Ethereum, NFT Platforms",137547,177115,Software Engineering
Lead Augmented Reality Developer,Ledgerly Works,"Austin, TX",Full-time,"Unity, Computer Vision, Augmented Reality Development, Jira",144040,165315,Software Engineering
Blockchain Architect,Redshift Software,"San Francisco, CA",Internship,"Distributed Ledger Technology, Rust, NFT Platforms, Decentralized Finance (DeFi), Node.js, Solidity",89849,106566,Software Engineering
React Native Developer,Circuitry Mechatronics,"Seattle, WA",Full-time,"Push Notifications, Kotlin Multiplatform, Swift",91212,104323,Software Engineering
Crypto Backend Engineer,Glasswing Dynamics,"Boston, MA",Full-time,"Solidity, Decentralized Finance (DeFi), Cryptography, TypeScript, Distributed Ledger Technology",93095,100778,Software Engineering
Blockchain Developer,Hollow Foundry,"Toronto, ON",Full-time,"Blockchain Development, Web3, NFT Platforms, Cryptocurrency Systems, Hyperledger Fabric, TypeScript, Ethereum, Cryptography",86177,98237,Software Engineering
iOS Developer Intern,Vertex Interactive,"San Francisco, CA",Internship,"Xamarin, Xcode, React Native",29679,35764,Software Engineering
Spatial Computing Engineer,Copperfield Mechatronics,"London, UK",Full-time,"3D Graphics, Data Visualization, Sensor Integration, C#, C++, Computer Vision, Docker",92552,111852,Software Engineering
Web3 Developer,Bramblewood Dynamics,"Austin, TX",Full-time,"Decentralized Finance (DeFi), Go, Cryptocurrency Systems, Cryptography",93025,113848,Software Engineering
Motion Control Engineer,Ridgeback Cloud Labs,"San Francisco, CA",Full-time,"Embedded C, Machine Learning, PCB Design, Microcontroller Programming, Sensor Integration",95093,101525,Software Engineering
Robotics Perception Engineer Intern,Ledgerly Works,"Chicago, IL",Internship,"Embedded C, Reinforcement Learning, Machine Learning",26270,41394,Software Engineering
FPGA Engineer,Foxglove Robotics,"Tel Aviv, Israel",Full-time,"Embedded C, Firmware Development, C++, VHDL",97268,108227,DevOps & Infrastructure
Web3 Developer Intern,Frostbyte Software,"Seattle, WA",Internship,"Hyperledger Fabric, Distributed Ledger Technology, Blockchain Development, Node.js, Rust",28737,39544,Software Engineering
Senior Hardware/Firmware Engineer,Skyline Systems,Remote,Internship,"PCB Design, Microcontroller Programming, SPI/I2C Protocols, Firmware Development, FPGA Design, C++",122172,128100,DevOps & Infrastructure
Firmware Engineer,Fenix Technologies,"Denver, CO",Internship,"Firmware Development, FPGA Design, Microcontroller Programming, PCB Design, IoT Systems Design, Arduino, C++, Raspberry Pi Development",90432,101556,DevOps & Infrastructure
Junior Embedded Systems Engineer,Vertex Cloud Labs,Singapore,Full-time,"PCB Design, Arduino, SPI/I2C Protocols, FPGA Design, Microcontroller Programming, C++, Raspberry Pi Development",70332,82903,DevOps & Infrastructure
Robotics Software Engineer,Skyline Systems,"New York, NY",Internship,"MATLAB, Sensor Integration, Robotics Programming, System Design",92955,107710,Software Engineering
Augmented Reality Developer Intern,Bramblewood Dynamics,Remote,Internship,"C++, C#, Machine Learning, Virtual Reality Development, 3D Graphics, Augmented Reality Development, Communication",30730,36850,Software Engineering
Mobile Software Engineer,Voxel Technologies,"Austin, TX",Full-time,"iOS Development, App Store Optimization, Push Notifications, Xamarin, Cross-platform Development, Requirements Gathering",81167,97275,Software Engineering
Senior Robotics Controls Engineer,Wraith Digital,"Sydney, Australia",Full-time,"Microcontroller Programming, Machine Learning, PCB Design, CI/CD Pipelines",127681,151433,Software Engineering
Solidity Developer Intern,Zenith Foundry,"Denver, CO",Internship,"Distributed Ledger Technology, Web3, NFT Platforms, Cryptocurrency Systems, Go",31204,40948,Software Engineering
Senior Robotics Software Engineer,Zenith Interactive,Remote,Full-time,"Robotics Programming, Reinforcement Learning, Computer Vision, Embedded C, Microcontroller Programming, C++, MATLAB, Machine Learning",117886,144926,Software Engineering
Robotics Engineer,Vantage Cloud Labs,Remote,Full-time,"Reinforcement Learning, Sensor Integration, MATLAB, PCB Design, Machine Learning, Microcontroller Programming, Docker",83225,109207,Software Engineering
Robotics Software Engineer Manager,Vertex Industries,Remote,Full-time,"PCB Design, Embedded C, Microcontroller Programming, Computer Vision, RTOS (Real-Time Operating Systems), Robotics Programming, Reinforcement Learning, Sensor Integration",116253,146894,Software Engineering
Senior Mobile Developer,Vertex Ventures,"Denver, CO",Full-time,"Flutter, Mobile App Architecture, Mobile CI/CD, SwiftUI, Ionic, Kotlin, Android Studio, React Native",129490,139197,Software Engineering
AR/VR Engineer,Protoform Solutions,"Berlin, Germany",Part-time,"Sensor Integration, Computer Vision, Unreal Engine, Data Visualization, C#",95697,106850,Software Engineering
Senior Motion Control Engineer,Nova Industries,"Austin, TX",Full-time,"Embedded C, RTOS (Real-Time Operating Systems), Machine Learning, Reinforcement Learning, Robotics Programming",110311,140753,Software Engineering
Junior Immersive Experience Engineer,Ledgerly Foundry,"Chicago, IL",Full-time,"Computer Vision, Unreal Engine, Sensor Integration, C#, Unity, C++, Virtual Reality Development, 3D Graphics",70542,82291,Software Engineering
