title,company,location,type,skills_required,salary_min,salary_max,category
Junior QA Engineer,Bluepeak Software,"Sydney, Australia",Full-time,"API Testing, Collaboration, Bug Tracking, Jest, Python, Postman, Accessibility Testing, Load Testing (JMeter)",54323,74528,QA & Testing
Lead SOC Analyst,Clearbench Systems,"New York, NY",Contract,"GDPR Compliance, SOC 2 Compliance, Endpoint Security, Time Management, Identity and Access Management, Cryptography",131182,177940,Security
Junior Cybersecurity Engineer,Validex Systems,"San Francisco, CA",Contract,"SIEM Tools, Cloud Security, Microsoft Azure, HIPAA Compliance, SOC Operations, Secure Code Review",62234,91116,Security
Mid-level Test Automation Engineer,Verityloop Digital,Remote,Full-time,"Appium, SQL, CI/CD Pipelines, Jest, Playwright",75931,115734,QA & Testing
Principal QA Lead,Threadneedle Cyber,Remote,Full-time,"Load Testing (JMeter), Quality Assurance, Exploratory Testing, Test Case Design, Test Automation, Bug Tracking",151894,200845,QA & Testing
Help Desk Manager,Ghost Corp,"Berlin, Germany",Full-time,"Customer Service, VPN Configuration, Virtualization (VMware), Network Routing & Switching",110632,159775,IT Support
IT Support Specialist,Uptime Grove IT,Remote,Part-time,"Linux Administration, Load Balancers (F5), Virtualization (VMware), Virtualization (VMware)",49760,79672,IT Support
Mid-level Cybersecurity Engineer,Solstice Data Co,Remote,Full-time,"Public Key Infrastructure, GDPR Compliance, Identity and Access Management, Secure Code Review, Cloud Security, Identity and Access Management",80133,123602,Security
Lead Application Security Engineer,Gridline Support Co,"Raleigh, NC",Full-time,"Endpoint Security, Secure Code Review, Identity and Access Management, SOC 2 Compliance, Zero Trust Architecture, Shell Scripting, Malware Analysis, GDPR Compliance",141104,191406,Security
Lead Cloud Security Architect,Fernwood Interactive,"Raleigh, NC",Full-time,"Communication, Microsoft Azure, Threat Modeling, Linux Administration, Vulnerability Assessment, Python",153513,208919,Security
Quality Assurance Engineer,Gridline Support Co,"Berlin, Germany",Contract,"Appium, Jest, Test Automation, Jira",72633,105384,QA & Testing
Manager Compliance & Risk Analyst,Trustline Networks,"Dublin, Ireland",Full-time,"Threat Modeling, OWASP, Endpoint Security",111700,164084,Security
Lead Security Architect,Fieldwire IT Systems,"London, UK",Full-time,"Penetration Testing, Identity and Access Management, Threat Modeling, Application Security",157901,207438,Security
Help Desk Manager,Assurewave Software,"Dublin, Ireland",Full-time,"Windows Server Administration, Active Directory, Storage Area Networks, IPv6, Linux Administration, TCP/IP, VoIP Systems, DNS Administration",109099,163024,IT Support
Lead Cybersecurity Analyst,Aegis Loop Technologies,"Toronto, ON",Contract,"DevSecOps, TCP/IP, Identity and Access Management, GRC (Governance, Risk & Compliance), Amazon Web Services (AWS), OWASP, Vulnerability Assessment, Threat Modeling",132117,178445,Security
Principal QA Lead,Truescope Software,"Vancouver, BC",Internship,"CI/CD PIPELINES, Selenium, Performance Testing, Exploratory Testing, Jira",152694,198728,QA & Testing
Senior Offensive Security Engineer,Amber Path Studios,Singapore,Full-time,"Identity and Access Management, Python, Malware Analysis, Threat Modeling, VPN Configuration, HIPAA Compliance, Linux Administration, Secure Code Review",109669,162184,Security
Junior Quality Assurance Engineer,Datastack Ventures,"Dublin, Ireland",Full-time,"SQL, JavaScript, Playwright, Jest, Test Case Design, API Testing, Test Automation",51909,80352,QA & Testing
Junior Penetration Tester,Northwind Analytics,"Berlin, Germany",Contract,"Incident Response, GDPR Compliance, Amazon Web Services (AWS), Shell Scripting, Cloud Security, Firewall Configuration, VPN Configuration",59029,87020,Security
Intern IT Support Analyst,Netframe Solutions,"Toronto, ON",Full-time,"Customer Service, SD-WAN, Linux Administration, DNS Administration, Documentation Best Practices",15000,27552,IT Support
Staff Offensive Security Engineer,Terminalpoint Tech,"Sydney, Australia",Full-time,"HIPAA Compliance, Documentation Best Practices, Endpoint Security, Vulnerability Assessment, Application Security, Firewall Configuration, Malware Analysis",147522,207404,Security
Staff Penetration Tester,Vertexguard Systems,"Sydney, Australia",Full-time,"Malware Analysis,   TCP/IP , SOC Operations, GDPR Compliance, Cloud Security",145586,205535,Security
Lead Security Engineer,Basecamp Support Labs,"Toronto, ON",Full-time,"Malware Analysis, Linux Administration, Application Security, Amazon Web Services (AWS), GDPR Compliance, TCP/IP",138674,186145,Security
Junior QA Analyst,Crestline Digital,Remote,Contract,"Performance Testing, Jest, Cypress, Exploratory Testing",44498,70942,QA & Testing
Senior Manual QA Tester,Clearbench Systems,Remote,Internship,"Exploratory Testing, Performance Testing, Jest, Behavior-Driven Development, Jira, SQL",86941,126292,QA & Testing
Cybersecurity Engineer,Deadbolt Digital,Remote,Full-time,"Threat Modeling, DevSecOps, SIEM Tools, Time Management, Threat Modeling",82805,120541,Security
Intern SOC Analyst,Fernwood Interactive,"Boston, MA",Full-time,"Problem Solving, ISO 27001, Cloud Security, Identity and Access Management, Secure Code Review, Shell Scripting",20994,43391,Security
Senior Cybersecurity Analyst,Circuitline IT,"Sydney, Australia",Full-time,"Public Key Infrastructure, GDPR Compliance, Microsoft Azure, Application Security, Cryptography, Threat Modeling",99230,151666,Security
QA Manager,Coreloop Systems,"Dublin, Ireland",Full-time,"Behavior-Driven Development, Appium, Load Testing (JMeter), Exploratory Testing, Performance Testing, Playwright, Python, Appium",152975,201954,QA & Testing
Help Desk Manager,Coral Reef Software,"Seattle, WA",Full-time,"IPv6, Load Balancers (F5), DNS Administration, TCP/IP, Network Monitoring",111036,166321,IT Support
Junior Systems Administrator,Vertexguard Systems,"San Francisco, CA",Full-time,"Network Routing & Switching, Linux Administration, VPN Configuration",52437,70210,IT Support
Senior Cloud Security Architect,Blueforge Cyber,"Chicago, IL",Full-time,"OWASP, Application Security, Communication, Shell Scripting, Secure Code Review",122299,179479,Security
Mid-level Network Administrator,Qualitrix Systems,Remote,Internship,"Windows Server Administration, Network Monitoring, Active Directory, Agile Methodology, Documentation Best Practices, Load Balancers (F5)",69918,98054,IT Support
Principal Cloud Security Architect,Netframe Solutions,"Dublin, Ireland",Contract,"Microsoft Azure, Shell Scripting, GDPR Compliance, Network Security, SOC Operations, Cryptography, Incident Response, Penetration Testing",171263,229420,Security
IT Support Manager,Cipher Harbor Labs,"Bengaluru, India",Part-time,"Linux Administration, Storage Area Networks, Active Directory, SD-WAN, Documentation Best Practices, DNS Administration, IPv6, Documentation Best Practices",109056,160284,IT Support
Senior SOC Analyst,Ticketforge Systems,"Bengaluru, India",Full-time,"Application Security, GRC (Governance, Risk & Compliance), Cloud Security, Penetration Testing, Amazon Web Services (AWS)",101935,152245,Security
Staff Test Automation Engineer,Keyline Security Group,"Washington, DC",Full-time,"Continuous Testing, Playwright,   Load Testing (JMeter) , Collaboration, Test Plan Development, Exploratory Testing, Behavior-Driven Development",135196,188147,QA & Testing
Manager QA Engineer,Rigortest Software,Remote,Part-time,"Python, Pytest, SQL",110800,162665,QA & Testing
Mid-level Test Automation Engineer,Ghost Corp,"Atlanta, GA",Full-time,"Jest, Postman, Interpersonal Skills, Continuous Testing, Test Case Design, Performance Testing, Python",76441,114092,QA & Testing
IT Support Manager,Cryptbridge Systems,Singapore,Full-time,"Endpoint Security, Load Balancers (F5), IPv6, Network Routing & Switching, DNS Administration, VPN Configuration",121398,168199,IT Support
Junior Compliance & Risk Analyst,Pinecrest Digital,"Chicago, IL",Internship,"Malware Analysis, Secure Code Review, Cloud Security, Threat Modeling, Firewall Configuration",49841,78535,Security
Senior IT Support Analyst,Cobalt Robotics Group,Remote,Full-time,"DNS Administration, TCP/IP, Endpoint Security, Windows Server Administration, Documentation Best Practices, VoIP Systems",70264,109566,IT Support
Senior GRC Analyst,Nodecare Technologies,"Austin, TX",Full-time,"Cloud Security, Endpoint Security, Malware Analysis, TCP/IP, Network Security, ISO 27001",95009,142272,Security
Senior SDET,Fortress Grove Inc,Remote,Full-time,"Test Automation, Continuous Testing, Postman, Mobile Testing, Playwright, Exploratory Testing, Behavior-Driven Development",102772,157043,QA & Testing
Intern QA Analyst,Bastion Point Systems,"San Francisco, CA",Full-time,"Playwright, API Testing, Behavior-Driven Development",19445,31469,QA & Testing
Lead SDET,Amber Path Studios,"Austin, TX",Contract,"Exploratory Testing, Appium, Jira",132756,177204,QA & Testing
IT Support Manager,Frameworth Digital,Remote,Full-time,"TCP/IP, DNS Administration, Virtualization (VMware), Linux Administration, Network Automation, Storage Area Networks",127933,177067,IT Support
Lead Quality Assurance Engineer,Verityloop Digital,Singapore,Full-time,"Selenium, Python, Continuous Testing, CI/CD Pipelines, Jira, Quality Assurance, API Testing, Performance Testing",126069,168567,QA & Testing
Intern IT Support Analyst,Shieldwall Technologies,Remote,Part-time,"Linux Administration, Windows Server Administration, Network Routing & Switching, SD-WAN, Customer Service",15000,32493,IT Support
Principal Cloud Security Architect,Assurewave Software,"San Francisco, CA",Full-time,"SIEM Tools, Incident Response, Python, Penetration Testing, Malware Analysis, Public Key Infrastructure, Communication",175664,232773,Security
Junior Systems Administrator,Routewise Networks,"Berlin, Germany",Internship,"Documentation Best Practices, Endpoint Security, Active Directory, Network Automation, SD-WAN, VPN Configuration, TCP/IP",51536,71209,IT Support
Lead Offensive Security Engineer,Rigortest Software,"Austin, TX",Contract,"Shell Scripting, GDPR Compliance, Microsoft Azure, SOC 2 Compliance, OWASP, Python, Cryptography",141618,190281,Security
Lead Cybersecurity Engineer,Granite Peak Tech,Remote,Contract,"Python, Problem Solving, Incident Response, Application Security, Endpoint Security",139193,192481,Security
Offensive Security Engineer,Datastack Ventures,"Dublin, Ireland",Full-time,"TCP/IP, GDPR Compliance, SOC 2 Compliance, Linux Administration",82911,125181,Security
Manager QA Lead,Quietstone Security,"Chicago, IL",Internship,"Interpersonal Skills, Behavior-Driven Development, Selenium",120053,182111,QA & Testing
GRC Analyst,Endpointe Technologies,Remote,Full-time,"Threat Modeling, Python, Malware Analysis, GDPR Compliance",70789,105462,Security
IT Support Manager,Terminalpoint Tech,Remote,Full-time,"DNS Administration, Network Automation, Active Directory, Interpersonal Skills",122968,170415,IT Support
Manager QA Engineer,Vertexguard Systems,"London, UK",Full-time,"Performance Testing, Unit Testing, JavaScript, Load Testing (JMeter), Behavior-Driven Development, Quality Assurance",110564,163838,QA & Testing
Staff Offensive Security Engineer,Redwood Data Systems,Singapore,Full-time,"Cryptography, Linux Administration, Digital Forensics, TCP/IP, SOC Operations, Zero Trust Architecture, HIPAA Compliance, Cloud Security",146555,203530,Security
Lead Systems Administrator,Sentinel Ridge Security,"Chicago, IL",Internship,"Network Automation, VoIP Systems, Time Management, Customer Service",116003,160932,IT Support
Junior GRC Analyst,Argus Point Technologies,"Dublin, Ireland",Full-time,"TCP/IP, SOC 2 Compliance, Threat Modeling, Linux Administration, Endpoint Security, Cryptography, Security Auditing",53284,74717,Security
Mid-level Cybersecurity Engineer,Cobalt Robotics Group,"Atlanta, GA",Full-time,"Security Auditing, Zero Trust Architecture, GDPR Compliance, Cloud Security, Threat Modeling, Collaboration, Linux Administration, OWASP",79864,118743,Security
Quality Assurance Engineer,Perimeter Nine Labs,"Atlanta, GA",Internship,"Cypress, Playwright, Test Case Design, Postman",69863,105485,QA & Testing
Lead Penetration Tester,Beacon Ridge Security,Remote,Part-time,"Shell Scripting, TCP/IP, Malware Analysis, Vulnerability Assessment, ISO 27001, Threat Modeling, DevSecOps",141982,191761,Security
Mid-level Quality Assurance Engineer,Stonewall Cyber Labs,"San Francisco, CA",Internship,"Selenium, Regression Testing, Jira",73086,105519,QA & Testing
Junior Quality Assurance Engineer,Bluepeak Software,"Washington, DC",Full-time,"Postman, API Testing, Performance Testing, Continuous Testing, Selenium, JavaScript",53220,78266,QA & Testing
Junior Technical Support Engineer,Skyline Ventures IT,"London, UK",Full-time,"Storage Area Networks, Endpoint Security, Documentation Best Practices, Network Monitoring, Windows Server Administration, Endpoint Security",40391,63969,IT Support
Junior Manual QA Tester,Peaksec Technologies,Remote,Full-time,"Test Plan Development, Jira, JavaScript, Quality Assurance, Playwright",46909,70823,QA & Testing
Senior SOC Analyst,Peaksec Technologies,"Atlanta, GA",Internship,"Zero Trust Architecture, OWASP, Identity and Access Management, SOC 2 Compliance, TCP/IP, Amazon Web Services (AWS), Secure Code Review, SIEM Tools",101535,150653,Security
Senior Security Engineer,Deskline Support Co,"Seattle, WA",Internship,"ISO 27001, Amazon Web Services (AWS), Secure Code Review, Shell Scripting, OWASP",105251,165516,Security
Senior GRC Analyst,Fortress Grove Inc,Remote,Full-time,"Threat Modeling, Network Security, Identity and Access Management, HIPAA Compliance, Firewall Configuration, Documentation Best Practices, GRC (Governance, Risk & Compliance)",97953,146385,Security
Lead Penetration Tester,Peaksec Technologies,"Sydney, Australia",Full-time,"Secure Code Review, Identity and Access Management, Public Key Infrastructure, Network Security",140133,194479,Security
Lead QA Lead,Stonewall Cyber Labs,"Dallas, TX",Internship,"Continuous Testing, Unit Testing, SQL, Time Management, Load Testing (JMeter)",135048,188547,QA & Testing
Help Desk Manager,Bluepeak Software,Remote,Internship,"Storage Area Networks, Network Automation, VoIP Systems",128331,176982,IT Support
Junior Security Analyst,Bastion Point Systems,"Sydney, Australia",Full-time,"Security Auditing, DevSecOps, Presentation Skills",57450,83284,Security
Staff Systems Administrator,Palisade Systems Inc,"Sydney, Australia",Part-time,"Active Directory, Customer Service, IPv6, Windows Server Administration, Network Routing & Switching, VoIP Systems, Interpersonal Skills, SD-WAN",119932,163614,IT Support
Manager GRC Analyst,Amber Path Studios,"Berlin, Germany",Full-time,"Network Security, VPN Configuration, Collaboration, Shell Scripting, Python, Vulnerability Assessment",107911,161378,Security
Mid-level GRC Analyst,Datastack Ventures,Remote,Contract,"Python, Linux Administration, OWASP, DevSecOps, Security Auditing, Vulnerability Assessment, SOC 2 Compliance",72021,108933,Security
Mid-level Network Administrator,Crestline Digital,"Chicago, IL",Internship,"Storage Area Networks, Customer Service, SD-WAN, Active Directory, Linux Administration, DNS Administration, Network Automation, VPN Configuration",67943,97617,IT Support
Lead Desktop Support Engineer,Byteforge Labs,"Raleigh, NC",Full-time,"IPv6, DNS Administration, Load Balancers (F5)",99348,139538,IT Support
Lead Technical Support Engineer,Perimeter Nine Labs,"Austin, TX",Internship,"TCP/IP, DNS Administration, VPN Configuration, Network Routing & Switching, Documentation Best Practices, Load Balancers (F5), Customer Service, IPv6",102348,141004,IT Support
Manual QA Tester,Bugtrail Technologies,"Berlin, Germany",Full-time,"Accessibility Testing, Problem Solving, Jira, Bug Tracking",63838,92960,QA & Testing
QA Manager,Solstice Data Co,Remote,Full-time,"Quality Assurance, Mobile Testing, Jira",122200,179054,QA & Testing
Help Desk Manager,Verityloop Digital,"Atlanta, GA",Full-time,"TCP/IP, Linux Administration, Active Directory, IPv6",125720,169281,IT Support
Mid-level Manual QA Tester,Trustline Networks,Singapore,Contract,"Postman, Python, Behavior-Driven Development, API Testing, JavaScript, SQL, Selenium, Test Automation",62747,94407,QA & Testing
IT Support Manager,Bluepeak Software,"San Francisco, CA",Full-time,"VoIP Systems, Linux Administration, Documentation Best Practices, Customer Service, Network Monitoring, DNS Administration, Windows Server Administration, IPv6",128175,173766,IT Support
Lead Network Administrator,Basecamp Support Labs,"Dallas, TX",Full-time,"IPv6, VoIP Systems, Customer Service, Active Directory",118861,156212,IT Support
Intern IT Support Analyst,Validex Systems,"Dallas, TX",Full-time,"TCP/IP, VoIP Systems, Virtualization (VMware), Load Balancers (F5), Storage Area Networks, Endpoint Security, Network Routing & Switching",15000,32063,IT Support
Manual QA Tester,Nightwatch Security Co,Remote,Full-time,"Jest, Postman, Quality Assurance, Unit Testing, Behavior-Driven Development, Performance Testing",64705,98271,QA & Testing
Junior Desktop Support Engineer,Hardwireline Support,Remote,Full-time,"Network Automation, SD-WAN, Storage Area Networks, Windows Server Administration, Problem Solving, Endpoint Security, Network Monitoring, Linux Administration",43539,60560,IT Support
Lead Application Security Engineer,Verityloop Digital,"Berlin, Germany",Internship,"Cloud Security, Penetration Testing, Application Security, Security Auditing, GDPR Compliance, Cryptography, ISO 27001",141443,188267,Security
Principal Cloud Security Architect,Hardwireline Support,Remote,Full-time,"VPN Configuration, Incident Response, GRC (Governance, Risk & Compliance), Digital Forensics, Endpoint Security, ISO 27001, Security Auditing, OWASP",176055,229621,Security
Junior Application Security Engineer,Checkframe Labs,"Denver, CO",Full-time,"Vulnerability Assessment, HIPAA Compliance, Application Security, ISO 27001, Incident Response, Shell Scripting",60481,90369,Security
Help Desk Manager,Beacon Ridge Security,"London, UK",Full-time,"IPv6, Windows Server Administration, Linux Administration, Network Routing & Switching, Linux Administration",123489,167462,IT Support
Junior Offensive Security Engineer,Sentinel Ridge Security,"Dublin, Ireland",Full-time,"Vulnerability Assessment, Threat Modeling, SOC Operations, Secure Code Review",60904,85426,Security
GRC Analyst,Vertex Cloud Labs,"Boston, MA",Full-time,"SIEM Tools, OWASP, Vulnerability Assessment, Linux Administration, Incident Response, Amazon Web Services (AWS), DevSecOps, Secure Code Review",70310,103867,Security
Intern QA Analyst,Threadneedle Cyber,"Bengaluru, India",Full-time,"Accessibility Testing, Playwright, Exploratory Testing, Regression Testing, SQL, CI/CD Pipelines, JavaScript, Continuous Testing",19306,32580,QA & Testing
Manager GRC Analyst,Anchorpoint Systems,"Sydney, Australia",Full-time,"Cryptography, Penetration Testing, VPN Configuration, Vulnerability Assessment, Public Key Infrastructure",107781,160271,Security
IT Support Manager,Quietstone Security,"Vancouver, BC",Internship,"Virtualization (VMware), Active Directory, SD-WAN, Interpersonal Skills, Network Automation, Documentation Best Practices, Windows Server Administration",109566,158941,IT Support
Lead Desktop Support Engineer,Keyline Security Group,"Vancouver, BC",Part-time,"VPN Configuration, Storage Area Networks, Documentation Best Practices",98893,140239,IT Support
Mid-level Penetration Tester,Meridian Apps,"Dallas, TX",Full-time,"Identity and Access Management, Threat Modeling, Endpoint Security, Public Key Infrastructure, TCP/IP",83021,121721,Security
Intern IT Support Specialist,Nodecare Technologies,"Denver, CO",Contract,"Virtualization (VMware), IPv6, TCP/IP, Communication, Load Balancers (F5), Active Directory",15000,31264,IT Support
Junior Penetration Tester,Meshpoint Systems,"Vancouver, BC",Full-time,"HIPAA Compliance, VPN Configuration, Network Security, Secure Code Review, Identity and Access Management",60661,87470,Security
Cybersecurity Analyst,Frameworth Digital,"Toronto, ON",Full-time,"SIEM Tools, Shell Scripting, Network Security, Endpoint Security, Security Auditing",75746,107017,Security
Network Administrator,Consolebridge Systems,"San Francisco, CA",Full-time,"Load Balancers (F5), Presentation Skills, VoIP Systems, Documentation Best Practices, Virtualization (VMware), Customer Service, Storage Area Networks",67059,100635,IT Support
IT Support Manager,Aegis Loop Technologies,"Boston, MA",Full-time,"DNS Administration, Load Balancers (F5), Network Monitoring",130494,173503,IT Support
Compliance & Risk Analyst,Qualitrix Systems,"Washington, DC",Internship,"DevSecOps, TCP/IP, Linux Administration, Zero Trust Architecture, Security Auditing, TCP/IP",71601,107454,Security
Intern Security Analyst,Endpointe Technologies,"Seattle, WA",Full-time,"Incident Response, Endpoint Security, Cloud Security",22630,42559,Security
Staff QA Lead,Byteforge Labs,"Dallas, TX",Internship,"SQL, Bug Tracking, Jest, Behavior-Driven Development, Quality Assurance, Accessibility Testing, Jira, Pytest",142992,192624,QA & Testing
IT Support Manager,Circuitline IT,Remote,Full-time,"Endpoint Security, VoIP Systems, TCP/IP, Storage Area Networks, IPv6, Load Balancers (F5)",125401,166655,IT Support
Junior Test Automation Engineer,Anchorpoint Systems,"Chicago, IL",Full-time,"Quality Assurance, Test Case Design, SQL, Mobile Testing, Pytest, Test Plan Development",58435,79819,QA & Testing
Senior Quality Assurance Engineer,Ironveil Networks,Remote,Full-time,"Time Management, Jira, Bug Tracking",92017,142983,QA & Testing
Junior Compliance & Risk Analyst,Fortress Grove Inc,Remote,Full-time,"ISO 27001, Identity and Access Management, Public Key Infrastructure, TCP/IP, Linux Administration, Agile Methodology",49747,76024,Security
Senior Technical Support Engineer,Vanguard Mesh Systems,"Chicago, IL",Full-time,"Windows Server Administration, Network Routing & Switching, Network Monitoring",75916,121606,IT Support
Penetration Tester,Nodecare Technologies,"Dallas, TX",Full-time,"Python, Time Management, ISO 27001",83720,120007,Security
IT Support Manager,Anchorpoint Systems,"Denver, CO",Full-time,"Network Monitoring, Virtualization (VMware), Network Routing & Switching",130754,178412,IT Support
Intern QA Engineer,Blueforge Cyber,Remote,Full-time,"Exploratory Testing, Problem Solving, Pytest, Unit Testing, Mobile Testing, Cypress",20703,39846,QA & Testing
Junior QA Analyst,Testforge Labs,"Atlanta, GA",Full-time,"SQL, JavaScript, Selenium, Appium, Quality Assurance, Pytest, Exploratory Testing",49096,71776,QA & Testing
Senior Cloud Security Architect,Keyline Security Group,"San Francisco, CA",Full-time,"SOC 2 Compliance, Cloud Security, Firewall Configuration, DevSecOps, Cryptography, Amazon Web Services (AWS), Digital Forensics, Incident Response",120877,181716,Security
Junior Test Automation Engineer,Basecamp Support Labs,"San Francisco, CA",Full-time,"Test Automation, CI/CD Pipelines, Load Testing (JMeter), Appium",56140,79395,QA & Testing
Junior QA Analyst,Onyx Bridge Tech,Remote,Full-time,"Jira, Behavior-Driven Development, Playwright",48200,66672,QA & Testing
Lead Security Architect,Coral Reef Software,"Bengaluru, India",Full-time,"Identity and Access Management, Application Security, Malware Analysis, Python",155631,209241,Security
Test Automation Engineer,Faultline Technologies,"Sydney, Australia",Full-time,"CI/CD Pipelines, JavaScript, Continuous Testing, Selenium, Presentation Skills, Unit Testing, Pytest",73514,116003,QA & Testing
Manager Security Analyst,Vertex Cloud Labs,"Toronto, ON",Full-time,"Public Key Infrastructure, Shell Scripting, Network Security, Penetration Testing, Security Auditing",113230,174643,Security
Manager QA Lead,Basecamp Support Labs,Remote,Full-time,"Python, Test Plan Development, Load Testing (JMeter), Pytest",123203,182967,QA & Testing
Senior Technical Support Engineer,Byteforge Labs,Remote,Contract,"SD-WAN, Customer Service, Windows Server Administration, Network Monitoring, Load Balancers (F5), Endpoint Security",78652,116870,IT Support
Junior Desktop Support Engineer,Suretest Technologies,Remote,Internship,"VPN Configuration, IPv6, DNS Administration, Endpoint Security, Time Management, Windows Server Administration, Network Automation",41840,60548,IT Support
Senior QA Analyst,Cobalt Robotics Group,"Austin, TX",Full-time,"Quality Assurance, Jest, Jira, Accessibility Testing, Postman, Test Automation, Jira, Exploratory Testing",83605,126530,QA & Testing
Lead Penetration Tester,Timberline Analytics,Remote,Internship,"ISO 27001, Amazon Web Services (AWS), Network Security, Cloud Security",144125,196200,Security
Staff Cybersecurity Engineer,Pinecrest Digital,"Sydney, Australia",Full-time,"Time Management, ISO 27001, OWASP, SOC 2 Compliance, Network Security, Linux Administration, Cloud Security",145296,204291,Security
Senior Network Administrator,Redwood Data Systems,Remote,Full-time,"Endpoint Security, Presentation Skills, Storage Area Networks",88260,136392,IT Support
Senior Network Administrator,Onyx Bridge Tech,"Raleigh, NC",Full-time,"Load Balancers (F5), IPv6, Linux Administration, Virtualization (VMware), Network Routing & Switching",89801,138150,IT Support
Mid-level Manual QA Tester,Coreloop Systems,Singapore,Full-time,"Test Plan Development, SQL, Jest, Continuous Testing",66222,95838,QA & Testing
Junior Compliance & Risk Analyst,Meridian Apps,"Austin, TX",Part-time,"Threat Modeling, Shell Scripting, Identity and Access Management, ISO 27001, DevSecOps, Zero Trust Architecture",49834,76035,Security
Lead Technical Support Engineer,Northwind Analytics,Remote,Part-time,"Communication, Endpoint Security, IPv6",100311,141032,IT Support
Lead Technical Support Engineer,Ticketforge Systems,"Denver, CO",Full-time,"SD-WAN, Customer Service, IPv6, Presentation Skills, Endpoint Security, Storage Area Networks, Linux Administration, VPN Configuration",102259,134507,IT Support
Senior Network Administrator,Coral Reef Software,"Dallas, TX",Full-time,"Documentation Best Practices, IPv6, Linux Administration, Active Directory, Load Balancers (F5), VPN Configuration, SD-WAN",89212,135788,IT Support
Staff QA Lead,Assurewave Software,Remote,Full-time,"Python, Load Testing (JMeter), Continuous Testing, Performance Testing, Accessibility Testing, Presentation Skills, Pytest",139314,198146,QA & Testing
Senior Desktop Support Engineer,Cipher Harbor Labs,Remote,Internship,"TCP/IP, Presentation Skills, DNS Administration",80491,115095,IT Support
Principal Cybersecurity Engineer,Vanguard Mesh Systems,"Chicago, IL",Part-time,"Cloud Security, GRC (Governance, Risk & Compliance), Public Key Infrastructure, Identity and Access Management",155635,205303,Security
Principal Security Architect,Ticketforge Systems,"London, UK",Full-time,"Secure Code Review, TCP/IP, SOC Operations, Python, TCP/IP",176013,228727,Security
Mid-level Penetration Tester,Vertexguard Systems,"Washington, DC",Full-time,"GDPR Compliance, SOC Operations, Network Security, Incident Response, ISO 27001, Penetration Testing, GRC (Governance, Risk & Compliance)",83748,125940,Security
Junior Desktop Support Engineer,Circuitline IT,"Atlanta, GA",Full-time,"Load Balancers (F5), DNS Administration, IPv6, TCP/IP, Git, SD-WAN",45780,66539,IT Support
Principal QA Lead,Precisionpath QA,Singapore,Part-time,"Selenium, API Testing, Cypress, Appium, CI/CD Pipelines, Performance Testing",152068,200572,QA & Testing
Staff Penetration Tester,Ridgeline Security Labs,"Toronto, ON",Full-time,"Identity and Access Management, Linux Administration, Microsoft Azure, Network Security, SOC Operations, Cloud Security, HIPAA Compliance",146537,202456,Security
Mid-level SDET,Precisionpath QA,"Washington, DC",Internship,"Performance Testing, Test Automation, Pytest, JavaScript, Test Case Design",73552,112909,QA & Testing
Staff Penetration Tester,Fernwood Interactive,"Bengaluru, India",Full-time,"Presentation Skills, Zero Trust Architecture, Microsoft Azure, Amazon Web Services (AWS), Threat Modeling, Secure Code Review",148191,201860,Security
Senior Help Desk Technician,Vertexguard Systems,Remote,Internship,"Presentation Skills, DNS Administration, Network Routing & Switching, Endpoint Security, Storage Area Networks, Load Balancers (F5)",71052,103879,IT Support
Lead SOC Analyst,Cryptbridge Systems,"Denver, CO",Contract,"Presentation Skills, SIEM Tools, SOC 2 Compliance, TCP/IP, Cloud Security, Digital Forensics",132181,172878,Security
Lead Security Engineer,Byteforge Labs,"Bengaluru, India",Full-time,"Amazon Web Services (AWS), SOC 2 Compliance, Vulnerability Assessment, VPN Configuration",139314,186364,Security
Junior Technical Support Engineer,Netframe Solutions,"Dublin, Ireland",Full-time,"Agile Methodology, VoIP Systems, Storage Area Networks, TCP/IP",42696,67117,IT Support
Manager QA Engineer,Bridgeline Networks,"Denver, CO",Contract,"Behavior-Driven Development, Load Testing (JMeter), Test Case Design, Appium, Quality Assurance, Accessibility Testing, Unit Testing",110272,163248,QA & Testing
Lead Desktop Support Engineer,Crestline Digital,Remote,Full-time,"Documentation Best Practices, Storage Area Networks, DNS Administration",101261,140951,IT Support
Lead Security Architect,Validex Systems,"Boston, MA",Full-time,"Presentation Skills, Identity and Access Management, Cloud Security, Python, Linux Administration",153319,212399,Security
Senior Manual QA Tester,Pinecrest Digital,"Chicago, IL",Full-time,"Playwright, Test Plan Development, Quality Assurance, Pytest, Selenium, Exploratory Testing, JavaScript, Mobile Testing",84779,129334,QA & Testing
Intern Security Analyst,Solstice Data Co,Remote,Full-time,"TCP/IP, Security Auditing, Microsoft Azure, Secure Code Review, GDPR Compliance",22557,38777,Security
Lead Security Analyst,Signalcheck Labs,Remote,Part-time,"ISO 27001, VPN Configuration, SOC Operations, Cryptography, Public Key Infrastructure, Git, TCP/IP",131678,176124,Security
Senior Penetration Tester,Perimeter Nine Labs,"Denver, CO",Internship,"Amazon Web Services (AWS), Cloud Security, Digital Forensics, Shell Scripting, Time Management",108122,166168,Security
Senior Technical Support Engineer,Timberline Analytics,Remote,Full-time,"Documentation Best Practices, Network Monitoring, Load Balancers (F5), TCP/IP, Network Routing & Switching, VPN Configuration",76523,120072,IT Support
