title,company,location,type,skills_required,salary_min,salary_max,category
Bookkeeper Intern,Palisade Investment Partners,"Atlanta, GA",Internship,"Accounting Principles, Pricing Strategy, Negotiation, NetSuite, Vendor Management, Excel, Cost-Benefit Analysis",29316,37194,"Business, Finance & Analytics"
Finance Manager,Oakhaven Accounting Partners,"Austin, TX",Part-time,"Vendor Management, Budgeting & Forecasting, Accounting Principles, Contract Negotiation",86198,96008,"Business, Finance & Analytics"
Financial Planning Analyst Manager,Ashford Advisory Group,"Seattle, WA",Part-time,"Risk Management, SAP, P&L Management, Procurement, Vendor Management, QuickBooks, Accounting Principles, Excel Financial Modeling",134844,149815,"Business, Finance & Analytics"
BI Developer,Stonebridge Advisory Group,"Dublin, Ireland",Full-time,"Financial Analysis, Budgeting & Forecasting, Procurement, Pricing Strategy, Cost-Benefit Analysis, NetSuite, Power BI, Contract Negotiation",73455,79329,Data & Analytics
Junior BI Developer,Stonebridge Bridge Capital,"Austin, TX",Full-time,"SQL, Salesforce, QuickBooks, Procurement, Financial Modeling, Financial Analysis, Presentation Skills, KPI Development",59000,67441,Data & Analytics
Senior Credit Analyst,Lakeshore Trust Group,"New York, NY",Full-time,"Pricing Strategy, Supply Chain Analysis, Competitive Intelligence, Cost-Benefit Analysis, Risk Management, Budgeting & Forecasting, Business Development, Investment Analysis",110127,125394,"Business, Finance & Analytics"
Accountant Intern,Falcon Ridge Ledger Co.,Remote,Internship,"Contract Negotiation, Investment Analysis, Cost-Benefit Analysis, Accounting Principles, SAP",36061,41537,"Business, Finance & Analytics"
Strategy Analyst Intern,Bluepeak Strategy Group,Remote,Internship,"Excel Financial Modeling, P&L Management, Data-Driven Decision Making, Budgeting & Forecasting, Presentation Skills",27921,33525,"Business, Finance & Analytics"
Junior Procurement Analyst,Falcon Ridge Ledger Co.,"Chicago, IL",Full-time,"Investment Analysis, Contract Negotiation, KPI Development, Data-Driven Decision Making, Accounting Principles, NetSuite, Excel Financial Modeling, Supply Chain Analysis",60292,67490,"Business, Finance & Analytics"
Data Analyst Intern,Summit Solutions Group,"Dallas, TX",Internship,"Excel Financial Modeling, Procurement, QuickBooks, NetSuite, Data-Driven Decision Making, Competitive Intelligence, P&L Management",22544,26125,Data & Analytics
Junior Compliance Analyst,Wrenfield & Associates,"Seattle, WA",Contract,"Contract Negotiation, Vendor Management, KPI Development, Investment Analysis, Pricing Strategy, Business Development, P&L Management, Excel",60693,65876,"Business, Finance & Analytics"
FP&A Analyst Intern,Lakeshore Capital Group,Remote,Internship,"Competitive Intelligence, Business Development, Data-Driven Decision Making",28694,32305,"Business, Finance & Analytics"
Junior Treasury Analyst,Redwood Financial Partners,"Chicago, IL",Full-time,"Communication, Pricing Strategy, Procurement, Excel",68667,78932,"Business, Finance & Analytics"
Strategy Analyst,Palisade Investment Partners,"Seattle, WA",Full-time,"Budgeting & Forecasting, Competitive Intelligence, Business Development, Pricing Strategy, Risk Management, Supply Chain Analysis, P&L Management",76599,84664,"Business, Finance & Analytics"
Risk Analyst Intern,Lakeshore Capital Group,Remote,Internship,"Pricing Strategy, Cost-Benefit Analysis, P&L Management, Excel, KPI Development, SAP, Vendor Management, Stakeholder Management",22369,26446,"Business, Finance & Analytics"
Junior Accounting Manager,Pinecrest Advisory Group,Singapore,Full-time,"Problem Solving, Risk Management, Pricing Strategy, QuickBooks, SAP",66224,73345,"Business, Finance & Analytics"
Principal Risk Manager,Falcon Ridge Analytics,Remote,Full-time,"Procurement, Financial Analysis, Investment Analysis, Pricing Strategy, Excel Financial Modeling, SAP, Presentation Skills",171219,187939,"Business, Finance & Analytics"
Revenue Analyst Manager,Thornwood Insights,"Denver, CO",Full-time,"Accounting Principles, Excel Financial Modeling, Pricing Strategy, Risk Management, Critical Thinking, Budgeting & Forecasting, SAP",128370,138038,"Business, Finance & Analytics"
Business Intelligence Analyst Manager,Highfield Solutions Group,"Chicago, IL",Full-time,"Competitive Intelligence, Power BI, Supply Chain Analysis, KPI Development, Financial Analysis, Excel, Business Development, Accounting Principles",154567,173600,Data & Analytics
Staff Procurement Analyst,Redwood & Associates,"London, UK",Contract,"SAP, KPI Development, Accounting Principles, Pricing Strategy, Financial Analysis, Cost-Benefit Analysis",147996,162602,"Business, Finance & Analytics"
Junior Controller,Silverbrook Financial Services,"Chicago, IL",Full-time,"Budgeting & Forecasting, QuickBooks, competitive intelligence, Excel Financial Modeling, Investment Analysis, Git, Budgeting & Forecasting",61892,66385,"Business, Finance & Analytics"
Pricing Analyst,Elmgate Advisory Group,Remote,Full-time,"Vendor Management, Contract Negotiation, Accounting Principles, Financial Analysis, Git, Business Development",77254,86802,"Business, Finance & Analytics"
BI Developer,Northfield Ventures,"Dallas, TX",Full-time,"Critical Thinking, Vendor Management, Data-Driven Decision Making, P&L Management, Investment Analysis",85389,96075,Data & Analytics
Junior Accountant,Thornwood Insights,"Boston, MA",Part-time,"Business Development, Supply Chain Analysis, Competitive Intelligence, Accounting Principles, NetSuite, Pricing Strategy, Excel, Cost-Benefit Analysis",54515,61042,"Business, Finance & Analytics"
Tax Analyst Manager,Rivergate Analytics,"Charlotte, NC",Full-time,"Competitive Intelligence, Business Development, NetSuite",148042,158281,"Business, Finance & Analytics"
Senior Financial Analyst,Foxglen Advisory Group,"Dallas, TX",Contract,"Financial Analysis, Supply Chain Analysis, NetSuite, Procurement, Financial Modeling, quickbooks, Financial Modeling",105399,120828,"Business, Finance & Analytics"
Risk Manager,Lakeshore Holdings,Remote,Full-time,"Investment Analysis, Procurement, Contract Negotiation, Negotiation, Supply Chain Analysis, SAP",79250,89354,"Business, Finance & Analytics"
Junior Operations Analyst,Lakeshore Trust Group,"Charlotte, NC",Full-time,"SQL, QuickBooks, Problem Solving, Financial Analysis, Investment Analysis, P&L Management, Cost-Benefit Analysis, Risk Management",70725,77785,Business Operations
Senior Auditor,Foxglen Strategy Group,"Austin, TX",Part-time,"Competitive Intelligence, Data-Driven Decision Making, Procurement, Business Development, KPI Development",105549,119469,"Business, Finance & Analytics"
Financial Analyst Manager,Highfield Financial Group,"Boston, MA",Contract,"Budgeting & Forecasting, NetSuite, Contract Negotiation, Business Development, Risk Management",141323,159030,"Business, Finance & Analytics"
Junior Auditor,Sterling Capital Group,"Dallas, TX",Contract,"Excel Financial Modeling, Excel, Cost-Benefit Analysis",62346,72640,"Business, Finance & Analytics"
Lead Finance Manager,Bluepeak Strategy Group,"Chicago, IL",Full-time,"NetSuite, Contract Negotiation, QuickBooks, Cost-Benefit Analysis, Negotiation, P&L Management",148253,157352,"Business, Finance & Analytics"
Strategy Analyst Intern,Brightpath Financial Services,"Dublin, Ireland",Internship,"Cost-Benefit Analysis, Data-Driven Decision Making, Vendor Management, KPI Development, Competitive Intelligence, NetSuite, Financial Analysis, Excel Financial Modeling",36171,42115,"Business, Finance & Analytics"
Staff Finance Manager,Palisade Investment Partners,"Boston, MA",Full-time,"SAP, Financial Analysis, Risk Management, Communication",159185,173850,"Business, Finance & Analytics"
Finance Manager,Highfield Financial Group,"Chicago, IL",Full-time,"Data-Driven Decision Making, Contract Negotiation, Financial Analysis, QuickBooks, Cost-Benefit Analysis, Risk Management",94766,104990,"Business, Finance & Analytics"
Junior Financial Planning Analyst,Foxglen Strategy Group,Remote,Full-time,"Cost-Benefit Analysis, Procurement, Risk Management, SAP, QuickBooks, Pricing Strategy, Accounting Principles",53422,62251,"Business, Finance & Analytics"
BI Developer,Lakeshore Holdings,"Dallas, TX",Full-time,"Tableau, Excel Financial Modeling, NetSuite, Accounting Principles, SAP",89529,103645,Data & Analytics
Junior Risk Analyst,Foxglen Strategy Group,Remote,Full-time,"Business Development, P&L Management, Contract Negotiation, Investment Analysis, SQL, Risk Management, Competitive Intelligence",62067,66860,"Business, Finance & Analytics"
Supply Chain Analyst Intern,Onyx Strategy Group,Singapore,Internship,"Contract Negotiation, Pricing Strategy, Investment Analysis, quickbooks",28517,32743,Business Operations
Staff Tax Analyst,Oakhaven Accounting Partners,Remote,Full-time,"Critical Thinking, Budgeting & Forecasting, Accounting Principles, Supply Chain Analysis, NetSuite, Data-Driven Decision Making",168759,184500,"Business, Finance & Analytics"
Senior BI Developer,Granite Bridge Capital,"New York, NY",Full-time,"Investment Analysis, Contract Negotiation, Budgeting & Forecasting, SQL, Vendor Management, Excel, Cost-Benefit Analysis, Pricing Strategy",125327,142789,Data & Analytics
Auditor Intern,Rivergate Analytics,Remote,Internship,"Excel Financial Modeling, Accounting Principles, Vendor Management, NetSuite, Contract Negotiation, Competitive Intelligence, KPI Development, Business Development",25248,28466,"Business, Finance & Analytics"
Risk Analyst,Summit Solutions Group,"New York, NY",Part-time,"Supply Chain Analysis, Budgeting & Forecasting, SAP, Risk Management, SQL, Investment Analysis, Pricing Strategy",97260,104367,"Business, Finance & Analytics"
Staff Credit Analyst,Brambleton Holdings,"New York, NY",Full-time,"Excel, Competitive Intelligence, Accounting Principles, Cost-Benefit Analysis, Procurement, Budgeting & Forecasting",170159,184500,"Business, Finance & Analytics"
Finance Manager,Elmgate Advisory Group,Remote,Full-time,"Data-Driven Decision Making, Contract Negotiation, SAP, Financial Analysis, P&L Management, Vendor Management, QuickBooks, Competitive Intelligence",144344,162061,"Business, Finance & Analytics"
Junior Internal Auditor,Crestline Advisory Group,Remote,Part-time,"Contract Negotiation, KPI Development, QuickBooks, Procurement",64882,71428,"Business, Finance & Analytics"
Portfolio Analyst,Onyx Solutions Group,"Boston, MA",Full-time,"Investment Analysis, Competitive Intelligence, Excel Financial Modeling, NetSuite",77140,87121,"Business, Finance & Analytics"
Operations Analyst,Redwood Financial Partners,"Charlotte, NC",Full-time,"Accounting Principles, QuickBooks, Contract Negotiation, Budgeting & Forecasting, Procurement, Business Development, KPI Development, Pricing Strategy",92629,104524,Business Operations
Business Analyst Intern,Highfield Financial Group,"Charlotte, NC",Internship,"Accounting Principles, Investment Analysis, Contract Negotiation, Procurement, Data-Driven Decision Making, Critical Thinking, Pricing Strategy, Competitive Intelligence",27542,33114,"Business, Finance & Analytics"
Accountant,Oakhaven Consulting,"Charlotte, NC",Full-time,"Presentation Skills, Budgeting & Forecasting, Competitive Intelligence, SAP",83365,94456,"Business, Finance & Analytics"
Senior Credit Analyst,Highfield & Associates,"New York, NY",Full-time,"NetSuite, Competitive Intelligence, P&L Management, Excel, Budgeting & Forecasting",129742,144506,"Business, Finance & Analytics"
Portfolio Analyst,Pinecrest Consulting,"Charlotte, NC",Full-time,"Budgeting & Forecasting, Stakeholder Management, Competitive Intelligence, Investment Analysis, Vendor Management",100047,111117,"Business, Finance & Analytics"
Junior Investment Analyst,Redwood Financial Group,"Dallas, TX",Full-time,"Cost-Benefit Analysis, Vendor Management, QuickBooks, Risk Management, P&L Management, Communication, Competitive Intelligence",61216,71289,"Business, Finance & Analytics"
Senior Procurement Analyst,Falcon Ridge Financial Group,"Denver, CO",Part-time,"Competitive Intelligence, Investment Analysis, Accounting Principles, Stakeholder Management, Data-Driven Decision Making, Excel Financial Modeling",131892,145154,"Business, Finance & Analytics"
BI Developer,Palisade Ventures,Remote,Full-time,"Business Development, Accounting Principles, Pricing Strategy, Excel Financial Modeling, Supply Chain Analysis, Data-Driven Decision Making",83109,93343,Data & Analytics
Supply Chain Analyst,Onyx Solutions Group,"Seattle, WA",Full-time,"Vendor Management, KPI Development, QuickBooks",84566,95774,Business Operations
Junior Operations Analyst,Palisade Capital Group,Singapore,Full-time,"Business Development, NetSuite, Budgeting & Forecasting, Investment Analysis, Accounting Principles, Contract Negotiation, QuickBooks",59392,69097,Business Operations
Investment Analyst,Summit Solutions Group,"New York, NY",Full-time,"SAP, Risk Management, Excel Financial Modeling, Competitive Intelligence",76563,90853,"Business, Finance & Analytics"
Junior Portfolio Analyst,Bluepeak Strategy Group,"Dallas, TX",Full-time,"KPI Development, Business Development, Accounting Principles, Financial Modeling, Risk Management, Investment Analysis, Financial Analysis",53867,61280,"Business, Finance & Analytics"
Lead Revenue Analyst,Palisade Investment Partners,"Austin, TX",Full-time,"Supply Chain Analysis, Business Development, Data-Driven Decision Making, SAP, Vendor Management, QuickBooks",132952,148632,"Business, Finance & Analytics"
Financial Analyst Intern,Ironwood Strategy Group,Remote,Internship,"QuickBooks, Financial Modeling, Data-Driven Decision Making, Investment Analysis",30653,38256,"Business, Finance & Analytics"
Investment Analyst Intern,Brightpath Financial Services,"New York, NY",Internship,"SAP, Pricing Strategy, P&L Management, Git",37792,44000,"Business, Finance & Analytics"
Credit Analyst Manager,Brightpath Trust Group,"Dallas, TX",Full-time,"Financial Analysis, Pricing Strategy, QuickBooks, P&L Management, Problem Solving, Vendor Management, NetSuite, Investment Analysis",154183,166390,"Business, Finance & Analytics"
Junior Finance Manager,Lakeshore Ledger Co.,"Atlanta, GA",Part-time,"Data-Driven Decision Making, Vendor Management, Business Development",58061,66869,"Business, Finance & Analytics"
Junior Business Intelligence Analyst,Pinecrest Advisory Group,"Boston, MA",Contract,"Pricing Strategy, Power BI, Excel, Data-Driven Decision Making, Contract Negotiation",52501,62167,Data & Analytics
Lead Auditor,Crestline Advisory Group,Singapore,Full-time,"cost-benefit analysis, Pricing Strategy, Financial Analysis, Procurement, Contract Negotiation, Excel, Git",128120,142116,"Business, Finance & Analytics"
Pricing Analyst Manager,Highfield Solutions Group,Remote,Full-time,"Procurement, KPI Development, Competitive Intelligence, NetSuite",116677,128362,"Business, Finance & Analytics"
Senior Staff Accountant,Brambleton Solutions Group,"San Francisco, CA",Full-time,"Contract Negotiation, Financial Analysis, Data-Driven Decision Making, QuickBooks, NetSuite",99167,107593,"Business, Finance & Analytics"
Junior Auditor,Stonebridge Advisory Group,Remote,Full-time,"Excel Financial Modeling, P&L Management, Financial Analysis, Negotiation, SUPPLY CHAIN ANALYSIS, Contract Negotiation, Excel Financial Modeling",69737,79544,"Business, Finance & Analytics"
Risk Manager,Lakeshore Ledger Co.,Remote,Full-time,"KPI Development, Competitive Intelligence, Investment Analysis",81763,91949,"Business, Finance & Analytics"
Staff Bookkeeper,Foxglen Advisory Group,Remote,Full-time,"Financial Analysis, Git, Accounting Principles, Vendor Management",168041,177880,"Business, Finance & Analytics"
Lead Internal Auditor,Foxglen Advisory Group,"Seattle, WA",Full-time,"Supply Chain Analysis, Excel Financial Modeling, Competitive Intelligence, Cost-Benefit Analysis",162070,176400,"Business, Finance & Analytics"
Compliance Analyst Intern,Rivergate Financial Services,"Dallas, TX",Internship,"Budgeting & Forecasting, KPI Development, Supply Chain Analysis, Risk Management, Contract Negotiation, Data-Driven Decision Making, Problem Solving",30577,34112,"Business, Finance & Analytics"
Internal Auditor,Oakhaven Investment Partners,"Seattle, WA",Full-time,"Pricing Strategy, Budgeting & Forecasting, Vendor Management, Financial Analysis, Cost-Benefit Analysis, Investment Analysis, SAP",81462,95153,"Business, Finance & Analytics"
Junior Internal Auditor,Thornwood Ledger Co.,Remote,Full-time,"Financial Analysis, Cost-Benefit Analysis, QuickBooks, Vendor Management, KPI Development",69436,74038,"Business, Finance & Analytics"
Principal Strategy Analyst,Redwood Wealth Partners,Remote,Full-time,"Accounting Principles, P&L Management, Excel Financial Modeling, Budgeting & Forecasting",154343,166219,"Business, Finance & Analytics"
Junior Data Analyst,Rivergate Financial Services,"New York, NY",Part-time,"Contract Negotiation, Procurement, Financial Modeling, Data-Driven Decision Making, SAP, SQL, Tableau",59071,68181,Data & Analytics
BI Developer,Rivergate Analytics,Remote,Full-time,"Supply Chain Analysis, Competitive Intelligence, Pricing Strategy",93876,102531,Data & Analytics
Lead Supply Chain Analyst,Redwood Financial Partners,"Dallas, TX",Full-time,"Vendor Management, Contract Negotiation, Business Development, Critical Thinking",146607,160829,Business Operations
Junior Finance Manager,Cobalt Capital Group,"Denver, CO",Internship,"Procurement, Budgeting & Forecasting, Accounting Principles, Presentation Skills",29986,35097,"Business, Finance & Analytics"
Tax Analyst,Palisade Capital Group,"Chicago, IL",Full-time,"Excel, Supply Chain Analysis, Data-Driven Decision Making, Financial Analysis, Cost-Benefit Analysis, Business Development, Presentation Skills",80800,86487,"Business, Finance & Analytics"
Senior Pricing Analyst,Redwood & Associates,"Boston, MA",Full-time,"KPI Development, Agile Methodology, Accounting Principles, SAP, Financial Analysis, Budgeting & Forecasting",131076,148813,"Business, Finance & Analytics"
Bookkeeper,Summit Solutions Group,"Charlotte, NC",Full-time,"Business Development, Excel Financial Modeling, Competitive Intelligence, P&L Management, Budgeting & Forecasting",84114,96942,"Business, Finance & Analytics"
Risk Manager,Palisade Capital Group,"Toronto, ON",Full-time,"Presentation Skills, Budgeting & Forecasting, Procurement, Competitive Intelligence",76689,83528,"Business, Finance & Analytics"
Financial Analyst,Wrenfield & Associates,Remote,Full-time,"NetSuite, Financial Analysis, SAP, Excel Financial Modeling, Contract Negotiation, Risk Management, Cost-Benefit Analysis, Vendor Management",88615,97208,"Business, Finance & Analytics"
Staff Controller,Lakeshore Trust Group,Remote,Full-time,"Accounting Principles, Procurement, KPI Development, Negotiation, Competitive Intelligence, Supply Chain Analysis",152576,159422,"Business, Finance & Analytics"
Lead Revenue Analyst,Wrenfield & Associates,Remote,Full-time,"Procurement, Pricing Strategy, Negotiation, Accounting Principles, Excel Financial Modeling",141924,154977,"Business, Finance & Analytics"
Junior Investment Analyst,Foxglen Strategy Group,"Atlanta, GA",Full-time,"Investment Analysis, P&L Management, Agile Methodology, SAP, Data-Driven Decision Making, Business Development, Budgeting & Forecasting",60228,67919,"Business, Finance & Analytics"
Finance Manager,Summit Insights,"Atlanta, GA",Full-time,"Risk Management, NetSuite, Vendor Management, Competitive Intelligence, Excel Financial Modeling, Pricing Strategy, Procurement, Data-Driven Decision Making",74096,84352,"Business, Finance & Analytics"
Internal Auditor Manager,Palisade Ventures,"Austin, TX",Full-time,"Accounting Principles, Risk Management, Budgeting & Forecasting, Pricing Strategy, Financial Analysis, Vendor Management, P&L Management, Time Management",133160,147306,"Business, Finance & Analytics"
Senior Finance Manager,Harborline Ledger Co.,"Charlotte, NC",Full-time,"Data-Driven Decision Making, Pricing Strategy, Financial Analysis, Contract Negotiation, KPI Development, Problem Solving",116135,126121,"Business, Finance & Analytics"
Investment Analyst Manager,Falcon Ridge Ledger Co.,Remote,Contract,"KPI Development, Investment Analysis, QuickBooks",145196,153645,"Business, Finance & Analytics"
Senior Investment Analyst,Pinecrest Financial Services,"Chicago, IL",Full-time,"KPI Development, Critical Thinking, Accounting Principles, P&L Management, Competitive Intelligence, SAP",125217,137849,"Business, Finance & Analytics"
Procurement Analyst,Palisade Holdings,Remote,Full-time,"Data-Driven Decision Making, NetSuite, Budgeting & Forecasting, Supply Chain Analysis",100097,111600,"Business, Finance & Analytics"
Lead Bookkeeper,Highfield Solutions Group,Remote,Full-time,"Cost-Benefit Analysis, Risk Management, Data-Driven Decision Making",159742,173496,"Business, Finance & Analytics"
Risk Analyst,Brambleton Trust Group,"Seattle, WA",Part-time,"SAP, SQL, Investment Analysis, Cost-Benefit Analysis, Data-Driven Decision Making, Competitive Intelligence, Excel",100567,111445,"Business, Finance & Analytics"
Staff Accountant,Highfield Investment Partners,"Boston, MA",Full-time,"Accounting Principles, P&L Management, NetSuite, Competitive Intelligence, Supply Chain Analysis",83852,91186,"Business, Finance & Analytics"
Investment Analyst Intern,Thornwood Insights,"Atlanta, GA",Internship,"Pricing Strategy, Contract Negotiation, P&L Management, Investment Analysis, Vendor Management, QuickBooks, Supply Chain Analysis",28282,31557,"Business, Finance & Analytics"
Senior Pricing Analyst,Skyline Strategy Group,"Denver, CO",Full-time,"Business Development, Risk Management, Data-Driven Decision Making, Contract Negotiation",115070,123979,"Business, Finance & Analytics"
Lead Tax Analyst,Falcon Ridge Ledger Co.,"Charlotte, NC",Contract,"Data-Driven Decision Making, Investment Analysis, Excel, Risk Management, Business Development",142920,157705,"Business, Finance & Analytics"
Lead Investment Analyst,Summit Insights,"Chicago, IL",Full-time,"Budgeting & Forecasting, Procurement, Contract Negotiation, Cost-Benefit Analysis, Risk Management",138245,147038,"Business, Finance & Analytics"
Junior Procurement Analyst,Highfield Investment Partners,"New York, NY",Part-time,"Supply Chain Analysis, Risk Management, Data-Driven Decision Making, NetSuite, Vendor Management",57557,66229,"Business, Finance & Analytics"
Data Analyst,Thornwood Asset Management,"Denver, CO",Full-time,"Git, Data-Driven Decision Making, Power BI, Supply Chain Analysis",99699,105599,Data & Analytics
Senior Portfolio Analyst,Meridian Financial Partners,"New York, NY",Full-time,"Data-Driven Decision Making, Procurement, Accounting Principles, Pricing Strategy",137163,145612,"Business, Finance & Analytics"
Supply Chain Analyst,Redwood Advisory Group,Remote,Contract,"Critical Thinking, Risk Management, Financial Analysis, Cost-Benefit Analysis, Pricing Strategy, Competitive Intelligence, Procurement, Accounting Principles",74758,86619,Business Operations
Senior Risk Analyst,Lakeshore Trust Group,Remote,Full-time,"Vendor Management, NetSuite, Excel Financial Modeling, Cost-Benefit Analysis, Financial Analysis, Investment Analysis, Risk Management, SAP",106501,120939,"Business, Finance & Analytics"
Procurement Analyst Intern,Elmgate Advisory Group,"Boston, MA",Internship,"Financial Analysis, Contract Negotiation, Supply Chain Analysis, Accounting Principles, NetSuite, Vendor Management, Pricing Strategy",27587,31669,"Business, Finance & Analytics"
Junior Pricing Analyst,Summit Advisory Group,"London, UK",Contract,"Cost-Benefit Analysis, P&L Management, SAP, NetSuite",64582,70223,"Business, Finance & Analytics"
Risk Analyst,Onyx Trust Group,"Charlotte, NC",Full-time,"Risk Management, SAP, Supply Chain Analysis, Procurement",88876,101528,"Business, Finance & Analytics"
Lead Treasury Analyst,Redwood Wealth Partners,Remote,Full-time,"excel, Pricing Strategy, Procurement",137628,153715,"Business, Finance & Analytics"
Accountant,Skyline Strategy Group,Remote,Part-time,"Procurement, Excel, P&L Management, Accounting Principles",95257,106057,"Business, Finance & Analytics"
FP&A Analyst Intern,Oakhaven Accounting Partners,Remote,Internship,"SAP, Excel Financial Modeling, Investment Analysis, Financial Analysis, SQL",34843,39167,"Business, Finance & Analytics"
Senior Supply Chain Analyst,Falcon Ridge Financial Group,"Seattle, WA",Full-time,"Cost-Benefit Analysis, Communication, Accounting Principles, Data-Driven Decision Making, SAP",115089,127272,Business Operations
Senior Investment Analyst,Cobalt Capital Group,Remote,Full-time,"P&L Management, Cost-Benefit Analysis, Financial Modeling, Competitive Intelligence, Accounting Principles",101183,108835,"Business, Finance & Analytics"
Junior Business Intelligence Analyst,Palisade Capital Group,"Seattle, WA",Part-time,"Business Development, QuickBooks, P&L Management, Critical Thinking, Risk Management, Competitive Intelligence, Excel Financial Modeling",55524,62642,Data & Analytics
Staff Risk Analyst,Onyx Trust Group,Remote,Full-time,"Budgeting & Forecasting, Cost-Benefit Analysis, Business Development, Vendor Management, NetSuite, Pricing Strategy, Negotiation",168708,184500,"Business, Finance & Analytics"
Junior Revenue Analyst,Lakeshore Holdings,"Seattle, WA",Full-time,"QuickBooks, SAP, Procurement, Financial Analysis, Excel Financial Modeling, NetSuite",63153,71727,"Business, Finance & Analytics"
Operations Analyst Manager,Bluepeak Investment Partners,"Seattle, WA",Full-time,"SQL, Excel, P&L Management, Procurement, SAP, Data-Driven Decision Making, Supply Chain Analysis",116182,138161,Business Operations
Staff Accountant Intern,Oakhaven Accounting Partners,"Boston, MA",Internship,"Vendor Management, QuickBooks, Budgeting & Forecasting, Competitive Intelligence, Data-Driven Decision Making, Risk Management, Investment Analysis",25267,30980,"Business, Finance & Analytics"
Principal Pricing Analyst,Skyline Consulting,"San Francisco, CA",Full-time,"Vendor Management, Business Development, Communication, Financial Analysis, Contract Negotiation, Supply Chain Analysis",169071,186119,"Business, Finance & Analytics"
BI Developer,Palisade Ventures,"San Francisco, CA",Full-time,"Risk Management, Budgeting & Forecasting, Supply Chain Analysis, Communication",82508,96289,Data & Analytics
Financial Analyst,Redwood Wealth Partners,Remote,Part-time,"Pricing Strategy, Accounting Principles, P&L Management, Financial Modeling, Investment Analysis, Data-Driven Decision Making",79161,87436,"Business, Finance & Analytics"
Staff Credit Analyst,Falcon Ridge Analytics,"Seattle, WA",Full-time,"Accounting Principles, Vendor Management, Contract Negotiation",140867,154748,"Business, Finance & Analytics"
Lead Staff Accountant,Pinecrest Financial Services,Remote,Full-time,"SAP, P&L Management, KPI Development, Vendor Management",150035,160970,"Business, Finance & Analytics"
Staff Accounting Manager,Ashford Advisory Group,"Sydney, Australia",Full-time,"Contract Negotiation, Excel Financial Modeling, Vendor Management, Business Development, Supply Chain Analysis, SAP",143782,159127,"Business, Finance & Analytics"
Senior Financial Analyst,Harborline & Associates,"Seattle, WA",Full-time,"Investment Analysis, Risk Management, Business Development, QuickBooks, Supply Chain Analysis, Data-Driven Decision Making, KPI Development, P&L Management",118617,137070,"Business, Finance & Analytics"
Portfolio Analyst,Redwood Financial Group,"Chicago, IL",Full-time,"Procurement, KPI Development, Risk Management, Vendor Management, Data-Driven Decision Making",80613,92278,"Business, Finance & Analytics"
Treasury Analyst,Redwood & Associates,"Sydney, Australia",Part-time,"Vendor Management, Budgeting & Forecasting, Presentation Skills, Data-Driven Decision Making, Financial Analysis",83863,92897,"Business, Finance & Analytics"
Senior Financial Analyst,Palisade Capital Group,Remote,Contract,"Risk Management, Financial Analysis, QuickBooks, Competitive Intelligence, Cost-Benefit Analysis, Investment Analysis, Financial Modeling, Excel Financial Modeling",125046,138056,"Business, Finance & Analytics"
Senior Bookkeeper,Granite Ledger Co.,"Atlanta, GA",Part-time,"NetSuite, Procurement, Investment Analysis, Contract Negotiation, Budgeting & Forecasting, Vendor Management, Data-Driven Decision Making",136151,152262,"Business, Finance & Analytics"
Supply Chain Analyst,Elmgate Advisory Group,"Toronto, ON",Full-time,"Procurement, Data-Driven Decision Making, NetSuite, Supply Chain Analysis, Investment Analysis, Pricing Strategy, QuickBooks, Business Development",98504,107670,Business Operations
Financial Analyst Intern,Onyx Solutions Group,Remote,Internship,"P&L Management, KPI Development, Data-Driven Decision Making, Stakeholder Management",27781,35464,"Business, Finance & Analytics"
Principal Auditor,Rivergate Analytics,"Boston, MA",Full-time,"Stakeholder Management, P&L Management, Financial Analysis, Procurement",159933,166875,"Business, Finance & Analytics"
Junior Risk Manager,Lakeshore Trust Group,"London, UK",Full-time,"Competitive Intelligence, Cost-Benefit Analysis, Budgeting & Forecasting, Time Management, Procurement, Vendor Management",64390,68692,"Business, Finance & Analytics"
FP&A Analyst Intern,Thornwood Ledger Co.,"Atlanta, GA",Internship,"Financial Analysis, Cost-Benefit Analysis, SAP, Pricing Strategy, KPI Development, Supply Chain Analysis, Business Development, Budgeting & Forecasting",29291,36209,"Business, Finance & Analytics"
Senior Bookkeeper,Falcon Ridge Ledger Co.,Remote,Contract,"Investment Analysis, Procurement, Accounting Principles, Excel Financial Modeling",120077,134075,"Business, Finance & Analytics"
Junior Finance Manager,Oakhaven Consulting,"Sydney, Australia",Internship,"Pricing Strategy, Competitive Intelligence, Business Development, Financial Analysis, Contract Negotiation, KPI Development",34517,41817,"Business, Finance & Analytics"
Senior Accounting Manager,Palisade Holdings,"Chicago, IL",Contract,"P&L Management, Risk Management, Procurement, Investment Analysis, Git",134586,153000,"Business, Finance & Analytics"
Risk Analyst Intern,Cobalt Trust Group,Remote,Internship,"Supply Chain Analysis, Business Development, Pricing Strategy, Data-Driven Decision Making, Vendor Management, Excel, Contract Negotiation",23748,30870,"Business, Finance & Analytics"
Staff BI Developer,Highfield Solutions Group,"Charlotte, NC",Full-time,"Budgeting & Forecasting, Contract Negotiation, Tableau, QuickBooks, Procurement, Vendor Management, Business Development, Investment Analysis",157413,171569,Data & Analytics
