title,company,location,type,skills_required,salary_min,salary_max,category
Data Science Manager,Cobalt Data Group,"Berlin, Germany",Full-time,"Roadmap Planning, Stakeholder Management, Py, Machine Learning, SQL, Statistics",141636,157582,Data & Analytics
"Mid-level Research Scientist, AI",Basecamp Quantum IT,"Berlin, Germany",Full-time,"Statistics, Agile Methodology, Large Language Models, Generative AI, Python, PyTorch",89370,105310,Data & Analytics
Senior Machine Learning Engineer,Crestline Bridge Analytics,"Vancouver, BC",Full-time,"Deep Learning, MLOps, Technical Writing, Feature Engineering, TensorFlow",120801,136282,Data & Analytics
Intern Data Analyst,Cascadia Data Ventures,"Sydney, Australia",Internship,"Data Storytelling, Power BI, Excel, Scrum",27839,39073,Data & Analytics
Principal Data Scientist,Bluepeak Neural Works,"Washington, DC",Full-time,"Time Series Analysis, NumPy, Predictive Analytics, TensorFlow",169747,181751,Data & Analytics
Mid-level Business Intelligence Analyst,Crestline Insight Studio,"New York, NY",Full-time,"SQL, Business Intelligence, Metabase",85111,101791,Data & Analytics
Staff NLP Engineer,Cascadia Compute Ventures,"Boston, MA",Full-time,"Vector Embeddings, Deep Learning, Python, Problem Solving, PyTorch, Large Language Models",153939,170762,Data & Analytics
Intern Data Engineer,Onyx Digital Digital,"London, UK",Internship,"Data Pipeline Design, Technical Writing, Python, ETL Pipelines",31307,40091,Data & Analytics
Mid-level AI Research Engineer,Thornfield Neural IT,Remote,Full-time,"Deep Learning, Prompt Engineering, Statistics, Natural Language Processing",93465,101846,Data & Analytics
Mid-level AI Research Engineer,Pinecrest Neural Robotics Group,"San Francisco, CA",Part-time,"Statistics, PyTorch, Generative AI, Python, Jira",92603,112521,Data & Analytics
Mid-level Quantitative Analyst,Redwood Field Studio,Singapore,Full-time,"Communication, Time Series Analysis, Statistical Modeling, Python",86109,106604,Data & Analytics
Staff AI Research Engineer,Starling Digital Ventures,"Atlanta, GA",Contract,"Reinforcement Learning, Prompt Engineering, Statistics, Generative AI, PyTorch",166552,192068,Data & Analytics
Senior AI Research Engineer,Silverlake Quantum Ventures,"Sydney, Australia",Full-time,"Python, Prompt Engineering, Deep Learning, Reinforcement Learning",120075,142831,Data & Analytics
Lead Data Analyst,Onyx Digital Digital,"London, UK",Full-time,"Excel, Python, SQL, Data Analysis, Statistics, Google Analytics, Mixpanel",141694,156393,Data & Analytics
Intern Machine Learning Engineer,Halcyon Metrics Digital,Remote,Internship,"Docker, Reinforcement Learning, Model Interpretability (SHAP/LIME), Jira, Python, MLOps",28455,34554,Data & Analytics
Mid-level MLOps Engineer,Northfield Cloud IT,"Berlin, Germany",Part-time,"Kubernetes, Amazon Web Services, Google Cloud Platform, Docker, CI/CD Pipelines",102222,117422,Data & Analytics
"Lead Research Scientist, AI",Granite Pattern Systems,"Berlin, Germany",Full-time,"Large Language Models, Natural Language Processing, Prompt Engineering, Generative AI, PyTorch, Reinforcement Learning",153499,178317,Data & Analytics
Senior NLP Engineer,Northfield Quantum IT,"Seattle, WA",Part-time,"Statistics, Python, Large Language Models, Hugging Face Transformers, Vector Embeddings, Generative AI, Deep Learning",138630,164669,Data & Analytics
Mid-level Business Intelligence Analyst,Pinecrest Neural Robotics Group,"Denver, CO",Full-time,"Power BI, Tableau, Data Modeling",99654,113671,Data & Analytics
Mid-level Computer Vision Engineer,Meridian Signal Group,"Chicago, IL",Full-time,"Docker, Deep Learning, PyTorch, Feature Engineering, Machine Learning, MLOps",92763,100064,Data & Analytics
Data Science Manager,Cascadia Compute Ventures,"Seattle, WA",Full-time,"SQL, Machine Learning, Team Leadership, Python",140332,154249,Data & Analytics
Mid-level Analytics Engineer,Ridgeback Cognition Group,"Amsterdam, Netherlands",Part-time,"SQL, dbt, Python, Data Warehousing",96908,105014,Data & Analytics
Senior NLP Engineer,Northfield Quantum IT,"San Francisco, CA",Full-time,"Python, Hugging Face Transformers, TensorFlow",119050,134771,Data & Analytics
Mid-level Business Intelligence Analyst,Basecamp Compute Partners,"Berlin, Germany",Full-time,"Data Governance, Power BI, Data Modeling, Google Data Studio, Scrum",92738,106175,Data & Analytics
"Senior Research Scientist, AI",Copperfield Pattern Systems,"Vancouver, BC",Contract,"Generative AI, Prompt Engineering, Reinforcement Learning",139071,165270,Data & Analytics
Mid-level Data Engineer,Onyx Pattern Studio,"Austin, TX",Full-time,"Data Warehousing, Big Data, Time Management, Data Pipeline Design",86335,96508,Data & Analytics
Senior NLP Engineer,Silverlake Quantum Ventures,"Chicago, IL",Full-time,"Deep Learning, Natural Language Processing, PyTorch, Hugging Face Transformers, Communication, Python",120627,144997,Data & Analytics
Intern Data Analyst,Halcyon Metrics Digital,"Amsterdam, Netherlands",Internship,"Scrum, Python, Google Analytics, Data Analysis, Data Visualization",31317,40160,Data & Analytics
Intern Data Analyst,Northfield Compute Group,"Atlanta, GA",Internship,"A/B Testing, Amplitude, SQL, Git, Data Visualization, Google Analytics, Power BI",29484,35075,Data & Analytics
"Mid-level Research Scientist, AI",Northfield Compute Group,Remote,Full-time,"PyTorch, Reinforcement Learning, Generative AI, Communication, Large Language Models",87153,97583,Data & Analytics
Mid-level NLP Engineer,Palisade Vector Group,"Los Angeles, CA",Full-time,"Statistics, Hugging Face Transformers, Large Language Models, Vector Embeddings",89017,107609,Data & Analytics
Senior Machine Learning Engineer,Ironwood Neural AI,Remote,Full-time,"Vector Embeddings, Scikit-learn, Feature Engineering",135893,160718,Data & Analytics
Junior NLP Engineer,Northfield Compute Group,"Denver, CO",Full-time,"Python, Hugging Face Transformers, TensorFlow, DL, PyTorch, Scrum",68789,83312,Data & Analytics
"Staff Research Scientist, AI",Cinderpeak Systems Group,Remote,Full-time,"Deep Learning, PyTorch, Large Language Models, Reinforcement Learning",160207,171399,Data & Analytics
"Principal Research Scientist, AI",Windward Data Tech,"Dublin, Ireland",Part-time,"PyTorch, Large Language Models, Statistics, Reinforcement Learning, Python, Generative AI, Computer Vision",166300,183105,Data & Analytics
Junior NLP Engineer,Amberton Insight Labs,"London, UK",Part-time,"Large Language Models, TensorFlow, Generative AI, Deep Learning, Hugging Face Transformers",65783,75185,Data & Analytics
Junior Machine Learning Engineer,Crestline Quantum Partners,"Vancouver, BC",Full-time,"Reinforcement Learning, Feature Engineering, Python, Scikit-learn, Docker, TensorFlow",62379,68734,Data & Analytics
Senior Data Analyst,Crestline Bridge Analytics,Remote,Full-time,"Data Analysis, Power BI, SQL, Statistics, Data Visualization",130088,152505,Data & Analytics
Intern Data Scientist,Silverlake Data Robotics Group,"Boston, MA",Internship,"Statistical Modeling, Time Series Analysis, Python",26148,34494,Data & Analytics
Analytics Engineering Manager,Windward Data Tech,Remote,Full-time,"Git, Team Leadership, Data Warehousing, Data Modeling, Data Governance, SQL",141112,169215,Data & Analytics
Senior Data Engineer,Thornfield Quantum Tech,"Denver, CO",Full-time,"Data Pipeline Design, ETL Pipelines, Python, Apache Airflow",119964,140801,Data & Analytics
Mid-level Computer Vision Engineer,Silverlake Vector Studio,"Washington, DC",Full-time,"Deep Learning, TensorFlow, Docker, CV, Feature Engineering, Python",101845,113438,Data & Analytics
Junior Data Analyst,Amberton Insight Labs,"Vancouver, BC",Full-time,"Data Storytelling, Excel, Google Analytics, Data Visualization, Statistics, SQL",62347,73314,Data & Analytics
Lead Business Intelligence Analyst,Copperfield Compute Labs,"Vancouver, BC",Full-time,"Power BI, SQL, Problem Solving, Excel VBA",157738,184695,Data & Analytics
Senior Quantitative Analyst,Fernwood Field Robotics Group,Remote,Full-time,"Predictive Analytics, Statistical Modeling, Financial Modeling, Time Series Analysis, Python",118344,131964,Data & Analytics
Mid-level Computer Vision Engineer,Silverlake Quantum Ventures,"San Francisco, CA",Full-time,"Feature Engineering, PyTorch, Problem Solving, MLOps, Python, Computer Vision",101987,118494,Data & Analytics
Mid-level Machine Learning Engineer,Silverlake Grid Analytics,Remote,Full-time,"TensorFlow, Git, Feature Engineering, Deep Learning, MLOps",96189,109675,Data & Analytics
Data Science Manager,Skyline Data Robotics Group,Remote,Full-time,"SQL, Time Management, Data Analysis, Python, Machine Learning",149828,161318,Data & Analytics
Mid-level Machine Learning Engineer,Skyline Data Robotics Group,"Berlin, Germany",Full-time,"Scikit-learn, Docker, MLOps",92007,106688,Data & Analytics
Senior Computer Vision Engineer,Crestline Bridge Analytics,"Los Angeles, CA",Full-time,"Python, Deep Learning, Computer Vision, TensorFlow, Cross-functional Collaboration, OpenCV",120428,149816,Data & Analytics
Lead NLP Engineer,Granite Pattern Systems,Remote,Full-time,"Python, Cross-functional Collaboration, Large Language Models, Hugging Face Transformers",153229,172976,Data & Analytics
Intern Analytics Engineer,Onyx Vector Systems,"Toronto, ON",Internship,"Business Intelligence, Data Warehousing, Python, Tableau",31068,39966,Data & Analytics
Intern Data Engineer,Ironwood Cloud Works,Remote,Internship,"Python, dbt, DATABRICKS, Apache Kafka, SQL",30984,38943,Data & Analytics
Junior Business Intelligence Analyst,Cobalt Field Robotics Group,"Austin, TX",Full-time,"Power BI, Data Modeling, Looker, Technical Writing, Google Data Studio",66501,79025,Data & Analytics
Senior AI Research Engineer,Palisade Vector Digital,Remote,Full-time,"Hugging Face Transformers, Natural Language Processing, Statistics",137846,153163,Data & Analytics
Analytics Engineering Manager,Starling Digital Ventures,"Berlin, Germany",Full-time,"Stakeholder Management, dbt, Scrum, Roadmap Planning, Team Leadership, Data Governance, Data Modeling, Data Warehousing",138636,166119,Data & Analytics
Senior Analytics Engineer,Onyx Signal Collective,"Bangalore, India",Part-time,"Data Governance, Critical Thinking, Snowflake, SQL, dbt, Power BI",130180,142696,Data & Analytics
Senior AI Research Engineer,Granite Cloud Digital,Remote,Full-time,"Python, Scrum, Deep Learning, Large Language Models, Generative AI, Vector Embeddings",121225,133727,Data & Analytics
Analytics Engineering Manager,Cobalt Data Group,Remote,Full-time,"Scrum, Team Leadership, Data Governance, Roadmap Planning, Data Warehousing, dbt",138000,151015,Data & Analytics
Lead Analytics Engineer,Onyx Metrics Digital,"Denver, CO",Full-time,"Tableau, Data Quality Management, Jira, Data Warehousing, Data Modeling",159784,180630,Data & Analytics
Junior NLP Engineer,Nova Bridge AI,"Boston, MA",Full-time,"Generative AI, Large Language Models, Vector Embeddings, Deep Learning, Prompt Engineering, Cross-functional Collaboration",70125,77365,Data & Analytics
Intern Data Analyst,Starling Digital Robotics Group,"Toronto, ON",Internship,"Excel, Communication, Power BI, Data Analysis, SQL, A/B Testing",31081,38504,Data & Analytics
Intern Machine Learning Engineer,Ironwood Insight AI,"Atlanta, GA",Internship,"Docker, Kubernetes, Reinforcement Learning, PyTorch, Deep Learning, MLOps, Git",24991,33449,Data & Analytics
Intern Data Scientist,Redwood Digital Analytics,"Denver, CO",Internship,"Time Series Analysis, NumPy, Python, Data Visualization, A/B Testing",28358,37657,Data & Analytics
Senior Data Analyst,Crestline Bridge Analytics,"San Francisco, CA",Full-time,"Data Analysis, Tableau, Python, Excel, Data Storytelling, Data Visualization",121897,139231,Data & Analytics
Analytics Engineering Manager,Silverlake Vector Studio,"New York, NY",Full-time,"Data Modeling, dbt, Roadmap Planning, Stakeholder Management",146157,163335,Data & Analytics
Intern Data Analyst,Onyx Signal Collective,Remote,Internship,"Statistics, Google Analytics, Excel, Tableau, Amplitude, Data Storytelling",31481,38351,Data & Analytics
Lead Computer Vision Engineer,Starling Digital Ventures,"Seattle, WA",Full-time,"TensorFlow, Machine Learning, Deep Learning, OpenCV, Computer Vision, Feature Engineering, MLOps, Python",153340,170073,Data & Analytics
Mid-level Data Analyst,Ironwood Metrics Digital,Remote,Full-time,"Power BI, Excel, Tableau",96002,115113,Data & Analytics
Lead MLOps Engineer,Cinderpeak Grid Analytics,"Seattle, WA",Full-time,"CI/CD Pipelines, Microsoft Azure, Scrum, Amazon Web Services, Docker, Apache Airflow",148364,161401,Data & Analytics
Data Science Manager,Ridgeback Cognition Group,"Seattle, WA",Full-time,"Statistics, Python, Data Analysis, Stakeholder Management",150935,178592,Data & Analytics
Intern Machine Learning Engineer,Starling Cloud Works,"Amsterdam, Netherlands",Internship,"Machine Learning, TensorFlow, Scikit-learn, Apache Spark, Python",22342,33725,Data & Analytics
Principal MLOps Engineer,Palisade Vector Group,Singapore,Full-time,"CI/CD Pipelines, Machine Learning, Kubernetes, MLOps",174820,192313,Data & Analytics
"Mid-level Research Scientist, AI",Palisade Vector Digital,"Boston, MA",Part-time,"Python, Computer Vision, Large Language Models, PyTorch, Natural Language Processing",96896,109841,Data & Analytics
Intern Data Scientist,Pinecrest Neural Robotics Group,"San Francisco, CA",Internship,"Statistics, R, NumPy, Data Visualization, Jupyter, Time Series Analysis, Git",30316,34860,Data & Analytics
Analytics Engineering Manager,Nova Field Tech,"Bangalore, India",Full-time,"dbt, Team Leadership, Roadmap Planning, Data Warehousing, Data Governance, Stakeholder Management",143434,169240,Data & Analytics
Mid-level Machine Learning Engineer,Windward Vector Partners,"Berlin, Germany",Full-time,"TensorFlow, Jira, Python, Apache Spark",99475,113714,Data & Analytics
Mid-level Quantitative Analyst,Nova Field Tech,"Denver, CO",Full-time,"Statistical Modeling, Machine Learning, Statistics, R",99511,107082,Data & Analytics
Lead Data Engineer,Basecamp Compute Digital,"New York, NY",Full-time,"Data Warehousing, SQL, Python, Apache Airflow",162437,179311,Data & Analytics
"Lead Research Scientist, AI",Meridian Cloud AI,Remote,Full-time,"Deep Learning, GIT, Statistics, LLM",149272,165564,Data & Analytics
Junior AI Research Engineer,Onyx Digital Digital,"Atlanta, GA",Contract,"Scrum, Generative AI, Deep Learning, Vector Embeddings, Computer Vision",68689,82669,Data & Analytics
Senior Business Intelligence Analyst,Windward Field Partners,"Dublin, Ireland",Full-time,"Business Intelligence, Excel VBA, Metabase, SQL, Agile Methodology, Data Modeling",121502,145737,Data & Analytics
Mid-level AI Research Engineer,Redwood Digital Analytics,"Los Angeles, CA",Full-time,"Deep Learning, Generative AI, Prompt Engineering",88772,107174,Data & Analytics
"Senior Research Scientist, AI",Onyx Signal Collective,"Bangalore, India",Part-time,"Communication, Reinforcement Learning, Natural Language Processing, Generative AI, Computer Vision, Python, Statistics",119169,144942,Data & Analytics
Intern Data Engineer,Brightwell Neural Partners,Remote,Internship,"Apache Hadoop, Apache Airflow, Databricks, Apache Spark, Communication, Redshift, Data Pipeline Design, dbt",28750,34711,Data & Analytics
Analytics Engineering Manager,Cinderpeak Systems Group,"Boston, MA",Full-time,"Data Governance, dbt, Technical Writing, Team Leadership",142603,170944,Data & Analytics
Junior AI Research Engineer,Nova Cloud Robotics Group,Remote,Full-time,"Hugging Face Transformers, Prompt Engineering, Statistics, Cross-functional Collaboration, Large Language Models, Vector Embeddings, Generative AI, Reinforcement Learning",68481,78947,Data & Analytics
Junior Data Analyst,Silverlake Data Robotics Group,"Toronto, ON",Full-time,"Excel, A/B Testing, Tableau, Mixpanel, Scrum, Power BI",62401,68018,Data & Analytics
Mid-level AI Research Engineer,Wavelength Digital Tech,Remote,Part-time,"PyTorch, Computer Vision, Statistics, Python, Prompt Engineering, Large Language Models, Natural Language Processing",101065,118574,Data & Analytics
Data Science Manager,Palisade Bridge Ventures,"Sydney, Australia",Contract,"Statistics, Data Analysis, Roadmap Planning, Team Leadership, SQL, Machine Learning",142210,156359,Data & Analytics
Mid-level Quantitative Analyst,Starling Bridge Digital,"Seattle, WA",Full-time,"Statistical Modeling, Python, Time Series Analysis, Statistics, Critical Thinking",92367,106246,Data & Analytics
Junior Business Intelligence Analyst,Cobalt Field Robotics Group,"London, UK",Full-time,"Google Data Studio, Looker, Business Intelligence, Power BI, Tableau",71230,83591,Data & Analytics
Junior Data Analyst,Northfield Cloud IT,Singapore,Full-time,"SQL, Data Analysis, Power BI, Tableau, Google Analytics",70796,85458,Data & Analytics
Mid-level Machine Learning Engineer,Ironwood Neural AI,"Berlin, Germany",Full-time,"Reinforcement Learning, Model Interpretability (SHAP/LIME), Machine Learning, Feature Engineering, MLOps, Python, Apache Spark",87455,97860,Data & Analytics
Intern Machine Learning Engineer,Harborline Cognition Digital,Singapore,Internship,"Python, Communication, Feature Engineering, MLOps, Vector Embeddings",26969,32884,Data & Analytics
Intern Machine Learning Engineer,Basecamp Quantum IT,"London, UK",Internship,"XGBoost, Apache Spark, Model Interpretability (SHAP/LIME), Deep Learning, TensorFlow, Vector Embeddings, Feature Engineering",26351,32474,Data & Analytics
"Mid-level Research Scientist, AI",Vertex Vector Works,"Berlin, Germany",Contract,"Communication, Generative AI, Statistics, Large Language Models, Reinforcement Learning, PyTorch",100178,109153,Data & Analytics
Mid-level Computer Vision Engineer,Brightwell Neural Partners,"Dublin, Ireland",Full-time," Computer Vision , Python, Deep Learning,  TensorFlow ",94370,115112,Data & Analytics
Mid-level Data Scientist,Cascadia Data Ventures,Remote,Full-time,"Git, data analysis, TensorFlow, r, Scikit-learn, Deep Learning",99161,113343,Data & Analytics
Mid-level Computer Vision Engineer,Fernwood Metrics Software,"Vancouver, BC",Part-time,"Python, Deep Learning, Computer Vision, PyTorch",99284,109760,Data & Analytics
Mid-level Data Engineer,Pinecrest Metrics Partners,"Los Angeles, CA",Part-time,"Python, Data Pipeline Design, SQL, Time Management, Apache Airflow",91319,104384,Data & Analytics
Mid-level Business Intelligence Analyst,Basecamp Compute Digital,Remote,Contract,"Google Data Studio, SQL, Data Governance, Excel VBA, Power BI, Data Modeling",90832,101100,Data & Analytics
Junior Computer Vision Engineer,Onyx Signal Group,"Los Angeles, CA",Full-time,"Feature Engineering, Computer Vision, Deep Learning, Git, Python",66347,75217,Data & Analytics
Mid-level NLP Engineer,Starling Digital Robotics Group,Remote,Full-time,"Natural Language Processing, Deep Learning, PyTorch, Vector Embeddings, Communication, TensorFlow",85828,102157,Data & Analytics
Lead Quantitative Analyst,Nova Field Tech,Remote,Full-time,"Python, SQL, Statistical Modeling, Statistics, R",158506,184512,Data & Analytics
Junior AI Research Engineer,Ironwood Insight AI,"Boston, MA",Full-time,"PyTorch, Deep Learning, Vector Embeddings",61796,75327,Data & Analytics
Data Science Manager,Bluepeak Insight Digital,"Toronto, ON",Full-time,"Team Leadership, Machine Learning, Predictive Analytics, Stakeholder Management",137414,153577,Data & Analytics
Analytics Engineering Manager,Ironwood Cloud Works,Singapore,Full-time,"dbt, Data Modeling, Team Leadership",135305,151595,Data & Analytics
Mid-level MLOps Engineer,Copperfield Compute Labs,"Bangalore, India",Full-time,"Technical Writing, Docker, Python, MLOps",94679,111430,Data & Analytics
Lead Analytics Engineer,Granite Pattern Systems,"Chicago, IL",Part-time,"dbt, Data Modeling, BigQuery, Snowflake, Scrum, SQL, Looker",161120,171687,Data & Analytics
Senior Data Scientist,Meridian Cloud AI,"London, UK",Full-time,"Deep Learning, NumPy, Cross-functional Collaboration, Statistical Modeling, A/B Testing",129224,147889,Data & Analytics
Junior Data Scientist,Onyx Bridge Tech,"San Francisco, CA",Full-time,"TensorFlow, Predictive Analytics, NumPy, Data Visualization",69785,79031,Data & Analytics
Intern Data Scientist,Ironwood Neural AI,"New York, NY",Internship,"Pandas, A/B Testing, Python, Scikit-learn",26180,36952,Data & Analytics
Staff Data Scientist,Fernwood Bridge Works,"Sydney, Australia",Full-time,"Statistics, R, NumPy, Statistical Modeling, Pandas",167330,188001,Data & Analytics
Mid-level Data Scientist,Silverlake Quantum Group,"Denver, CO",Full-time,"Python, Predictive Analytics, R, Technical Writing",93108,111372,Data & Analytics
Lead Business Intelligence Analyst,Thornfield Neural IT,Singapore,Full-time,"Google Data Studio, SQL, Power BI",157780,184153,Data & Analytics
Senior Data Analyst,Harborline Digital Analytics,"Berlin, Germany",Full-time,"Mixpanel,  Excel , Google Analytics, Data Analysis",136864,160295,Data & Analytics
Staff MLOps Engineer,Fernwood Field Robotics Group,"Boston, MA",Full-time,"MLOps, Scrum, Docker, CI/CD Pipelines",153141,172338,Data & Analytics
Senior NLP Engineer,Fernwood Metrics Software,Remote,Full-time,"Deep Learning, Technical Writing, Natural Language Processing, PROMPT ENGINEERING",130793,142188,Data & Analytics
"Mid-level Research Scientist, AI",Halcyon Metrics Digital,Remote,Full-time,"PyTorch, Reinforcement Learning, Deep Learning, Generative AI",91413,107617,Data & Analytics
Lead Business Intelligence Analyst,Starling Cloud Works,"Bangalore, India",Full-time,"Google Data Studio, Power BI, Looker, Tableau",140183,164812,Data & Analytics
Data Science Manager,Cobalt Field Robotics Group,"San Francisco, CA",Full-time,"Statistics, Stakeholder Management, Team Leadership, Python, Data Analysis",140942,153420,Data & Analytics
Mid-level Data Analyst,Copperfield Compute Labs,"Toronto, ON",Contract,"Technical Writing, Data Analysis, Statistics, Power BI",98063,117123,Data & Analytics
Intern Data Engineer,Silverlake Vector Studio,"London, UK",Internship,"SQL, Time Management, ETL Pipelines, Apache Airflow, Snowflake, Python",31165,40471,Data & Analytics
Junior AI Research Engineer,Bluepeak Insight Digital,"Boston, MA",Contract,"Natural Language Processing, Generative AI, Large Language Models, Hugging Face Transformers",68359,75860,Data & Analytics
Principal MLOps Engineer,Vertex Vector Works,"Washington, DC",Part-time,"CI/CD Pipelines, Docker, Kubernetes, Machine Learning, Amazon Web Services, Terraform, Google Cloud Platform",160033,169250,Data & Analytics
Junior Computer Vision Engineer,Copperfield Compute Labs,Remote,Full-time,"TensorFlow, Computer Vision, Python, PyTorch, Feature Engineering",62573,74788,Data & Analytics
Senior Analytics Engineer,Lumen Insight Digital,Remote,Full-time,"Looker, Data Modeling, SQL, Python, BigQuery, Tableau, Power BI",118108,142907,Data & Analytics
Intern Data Analyst,Ironwood Neural AI,"Los Angeles, CA",Internship,"Time Management, Data Visualization, Google Analytics, Tableau, Statistics, Data Analysis, SQL",26589,30905,Data & Analytics
Junior Business Intelligence Analyst,Onyx Pattern Studio,"Atlanta, GA",Full-time,"Excel VBA, Qlik Sense, Tableau, SQL, Looker, Business Intelligence, Data Modeling, Data Governance",60317,65640,Data & Analytics
Junior NLP Engineer,Starling Bridge Digital,Remote,Full-time,"Python, Large Language Models, Agile Methodology, Hugging Face Transformers",60127,71103,Data & Analytics
Junior Data Engineer,Granite Cloud Digital,"New York, NY",Part-time,"Data Pipeline Design, Cross-functional Collaboration, Apache Airflow, Data Warehousing",62773,76674,Data & Analytics
Staff AI Research Engineer,Basecamp Compute Partners,"New York, NY",Full-time,"Hugging Face Transformers, Python, Generative AI",158023,177700,Data & Analytics
Mid-level Machine Learning Engineer,Ridgeback Cognition Group,"Austin, TX",Full-time,"MLOps, Docker, Python, Vector Embeddings",89407,96488,Data & Analytics
Mid-level Computer Vision Engineer,Starling Digital Robotics Group,Remote,Full-time,"MLOps, Computer Vision, Deep Learning, PyTorch, TensorFlow, Communication",85337,94868,Data & Analytics
Analytics Engineering Manager,Northfield Cloud IT,"Bangalore, India",Full-time,"SQL, Stakeholder Management, Data Governance, Roadmap Planning, Team Leadership, dbt",141437,155137,Data & Analytics
Lead AI Research Engineer,Fernwood Bridge Works,"Vancouver, BC",Full-time,"Deep Learning, Prompt Engineering, Hugging Face Transformers",146741,169051,Data & Analytics
Senior Data Scientist,Brightwell Systems Studio,Remote,Full-time,"Time Series Analysis, Statistical Modeling, Statistics, SQL, Machine Learning",137394,154565,Data & Analytics
Junior Data Engineer,Windward Vector Partners,"Seattle, WA",Full-time,"Python, Apache Spark, Technical Writing, Apache Kafka",66834,77292,Data & Analytics
Staff Analytics Engineer,Onyx Signal Collective,Remote,Full-time,"Critical Thinking, Power BI, Data Modeling, Data Quality Management, Python, SQL",154387,179302,Data & Analytics
"Mid-level Research Scientist, AI",Ashgrove Stream Systems,"San Francisco, CA",Contract,"Deep Learning, Large Language Models, Python, Generative AI, Jira, PyTorch",96430,113592,Data & Analytics
Data Science Manager,Basecamp Quantum Works,"New York, NY",Full-time,"Machine Learning, Team Leadership, Statistics, Data Analysis, Cross-functional Collaboration, SQL",131575,146665,Data & Analytics
Junior Data Analyst,Palisade Bridge Ventures,"Dublin, Ireland",Contract,"Excel, Jira, Data Visualization, SQL, Power BI, Mixpanel",69546,75596,Data & Analytics
"Senior Research Scientist, AI",Palisade Vector Digital,"San Francisco, CA",Full-time,"Computer Vision, Deep Learning, Communication, PyTorch, Large Language Models, Natural Language Processing, Statistics",115480,130820,Data & Analytics
Junior Machine Learning Engineer,Starling Field IT,"Dublin, Ireland",Full-time,"MLOps, Scrum, Scikit-learn, Deep Learning",70416,79449,Data & Analytics
Lead Computer Vision Engineer,Onyx Metrics Digital,"Berlin, Germany",Full-time," Feature Engineering , Computer Vision, PyTorch",155205,177974,Data & Analytics
Junior NLP Engineer,Skyline Data Robotics Group,"Vancouver, BC",Contract,"Generative AI, PyTorch, Deep Learning, Agile Methodology, Hugging Face Transformers, Natural Language Processing, Python",68524,82805,Data & Analytics
Senior Computer Vision Engineer,Ironwood Insight AI,Remote,Part-time,"OpenCV, PyTorch, TensorFlow, MLOps, Scrum",116437,139430,Data & Analytics
Intern Data Engineer,Granite Cloud Digital,"Boston, MA",Internship,"Data Warehousing, Python, ETL Pipelines, Apache Kafka, Apache Spark, Big Data",27501,33133,Data & Analytics
Analytics Engineering Manager,Ironwood Neural AI,"Bangalore, India",Full-time,"Team Leadership, Data Governance, Roadmap Planning, Data Warehousing, dbt, SQL",130546,162269,Data & Analytics
"Mid-level Research Scientist, AI",Copperfield Compute Labs,"Amsterdam, Netherlands",Full-time,"Reinforcement Learning, PyTorch, GenAI, Deep Learning, Agile Methodology, Computer Vision, Natural Language Processing",92120,108286,Data & Analytics
Lead Analytics Engineer,Cinderpeak Grid Analytics,"Chicago, IL",Full-time,"Data Warehousing, Data Modeling, dbt, BigQuery, Problem Solving, Business Intelligence, Tableau",140849,161548,Data & Analytics
Senior Quantitative Analyst,Northfield Quantum IT,"Toronto, ON",Full-time,"Financial Modeling, SQL, Time Series Analysis, Predictive Analytics, R",117509,143049,Data & Analytics
Senior Analytics Engineer,Granite Quantum Systems,"Vancouver, BC",Full-time,"bigquery, Looker, Data Warehousing, Data Quality Management, SQL",129028,144585,Data & Analytics
Analytics Engineering Manager,Northfield Quantum IT,"Vancouver, BC",Full-time,"Time Management, Team Leadership, Stakeholder Management, SQL",134741,148137,Data & Analytics
Intern Data Analyst,Copperfield Compute Labs,"Washington, DC",Internship,"Data Analysis, Amplitude, Tableau, Statistics, Critical Thinking, Mixpanel, Power BI",28820,33232,Data & Analytics
Mid-level Analytics Engineer,Granite Cloud Digital,Remote,Full-time,"Data Quality Management, Looker, Python, Business Intelligence, Data Warehousing, Data Modeling",101733,111972,Data & Analytics
Lead Quantitative Analyst,Silverlake Vector Studio,Singapore,Full-time,"Statistics, Predictive Analytics, R, Time Series Analysis, Statistical Modeling",142933,153325,Data & Analytics
Senior Quantitative Analyst,Silverlake Data Robotics Group,Remote,Full-time,"Statistical Modeling, Predictive Analytics, SQL, Python, Communication, R, Statistics",134180,163732,Data & Analytics
Junior Computer Vision Engineer,Granite Digital Group,"New York, NY",Full-time,"Deep Learning, TensorFlow, Computer Vision, Python",64301,74153,Data & Analytics
Intern Analytics Engineer,Onyx Metrics Digital,Remote,Internship,"Business Intelligence, Data Modeling, SQL, Cross-functional Collaboration, dbt",28093,33465,Data & Analytics
Intern Data Scientist,Starling Field Group,"Berlin, Germany",Internship,"TensorFlow, R, Data Visualization, Time Series Analysis, SQL, Scikit-learn",30422,40604,Data & Analytics
Mid-level AI Research Engineer,Granite Pattern Systems,"Bangalore, India",Full-time,"Agile Methodology, Generative AI, Natural Language Processing, Reinforcement Learning, PyTorch, Hugging Face Transformers",94723,103149,Data & Analytics
Senior Data Scientist,Pinecrest Quantum Systems,"Toronto, ON",Contract,"Deep Learning, Scikit-learn, Machine Learning, NumPy, Time Series Analysis, TensorFlow, Data Visualization, Pandas",118786,138747,Data & Analytics
