title,company,location,type,skills_required,salary_min,salary_max,category
"Engineering Manager, Mobile",Thistledown Platforms,"Boston, MA",Full-time,"Git, App Store Optimization, REST API Design, Mobile App Architecture, Mentoring, Push Notifications",136581,162021,Software Engineering
Staff Android Engineer,Windemere Systems,"Austin, TX",Full-time,"Load Balancing, Mobile Performance Optimization, Git, Mobile CI/CD, Kotlin, App Store Optimization, Jetpack Compose",149139,179094,Software Engineering
Senior Software Developer,Cinderfall Platforms,"Atlanta, GA",Full-time,"CI/CD Pipelines, Angular, Caching Strategies, Flask, Tailwind CSS, System Design, JavaScript, NestJS",106397,139528,Software Engineering
Senior Mobile Engineer,Coral Systems,"Portland, OR",Part-time,"Mobile Performance Optimization, Team Leadership, React Native, Mentoring, Distributed Systems, REST API Design, Cross-platform Development",104760,139660,Software Engineering
Junior Mobile Engineer,Cobalt Systems,"Portland, OR",Full-time,"Flutter, Scrum, Dart, REST API Design, React Native, Mobile App Architecture, Kotlin Multiplatform",56260,77313,Software Engineering
Android Engineer,Skyline Systems,"Atlanta, GA",Full-time,"Jetpack Compose, Mobile CI/CD, Mobile Performance Optimization, Push Notifications",75317,109530,Software Engineering
Software Developer,Timberline Platforms,"Washington, DC",Full-time,"Ruby, Docker, CI/CD Pipelines, HTML, Google Cloud Platform, NestJS, REST API Design, Responsive Design",75149,107922,Software Engineering
Intern Software Engineer,Vertex Systems,"Raleigh, NC",Internship,"Vite, Responsive Design, Flask, Bootstrap, Django, Vue.js",20696,39842,Software Engineering
Lead iOS Engineer,Northwind Systems,"San Francisco, CA",Full-time,"Mobile CI/CD, Communication, Mobile Performance Optimization, App Store Optimization, iOS Development",140740,165014,Software Engineering
Senior Android Engineer,Ashgrove Platforms,"Raleigh, NC",Contract,"REST API Design, Kotlin, Hexagonal Architecture, Team Leadership, Mobile CI/CD",111364,141598,Software Engineering
Software Developer,Lattice Platforms,"Washington, DC",Full-time,"Kotlin, Material UI, CI/CD Pipelines, Go, ASP.NET",94377,108321,Software Engineering
Mobile Engineer,Crestline Systems,Singapore,Part-time,"Cross-platform Development, React Native, Flutter, Mobile CI/CD, Mobile App Architecture, KOTLIN MULTIPLATFORM",76181,109982,Software Engineering
"Engineering Manager, Backend",Meridian Platforms,Remote,Full-time,"MongoDB, System Design, Go, Kotlin, Java",126607,164318,Software Engineering
Intern Android Engineer,Bluepeak Platforms,Remote,Internship,"Mobile CI/CD, Kotlin, Push Notifications, Jetpack Compose, Mobile App Architecture, Mobile Performance Optimization, Android Development",24239,36329,Software Engineering
Mobile Developer (Android),Silverbrook Platforms,Remote,Full-time,"Android Studio, App Store Optimization, Android Development, Push Notifications, Mobile App Architecture, Mobile Performance Optimization, Scrum, REST API Design",75180,109962,Software Engineering
Senior Full Stack Developer,Cascadia Systems,"San Francisco, CA",Full-time,"TypeScript, Mentoring, Webpack, Storybook, Kubernetes, Distributed Systems, FastAPI, Express.js",107630,132931,Software Engineering
Junior Backend Developer,Redwood Platforms,"Bengaluru, India",Full-time,"Express.js, Microservices Architecture, Django, NestJS, Ruby on Rails",55082,78006,Software Engineering
Principal Backend Developer,Timberline Platforms,"Portland, OR",Full-time,"FastAPI, REST API Design, Google Cloud Platform, Amazon Web Services, Team Leadership, GraphQL, Distributed Systems",156198,176491,Software Engineering
Principal Android Engineer,Skyline Platforms,"Boston, MA",Full-time,"Push Notifications, Jetpack Compose, Team Leadership, Android Studio, Hexagonal Architecture",157243,183540,Software Engineering
"Engineering Manager, Mobile",Tidefall Systems,Singapore,Full-time,"mobile app architecture, Load Balancing, Kotlin Multiplatform, Flutter, Dart, Cross-platform Development, REST API Design, React Native",129895,169483,Software Engineering
Mobile Developer (iOS),Nova Systems,Remote,Full-time,"Push Notifications, App Store Optimization, Xcode, iOS Development, Mobile Performance Optimization",75353,88506,Software Engineering
Intern Backend Developer,Foxglove Systems,"Boston, MA",Internship,"Ruby on Rails, Caching Strategies, Java",21684,33570,Software Engineering
Junior Full Stack Developer,Wrenfield Platforms,"Sydney, Australia",Part-time,"Microsoft Azure, Accessibility (WCAG), Go, MongoDB, Storybook",63006,77968,Software Engineering
Junior Backend Developer,Hollowreach Systems,"Portland, OR",Full-time,"Microsoft Azure, MongoDB, Continuous Integration, Cassandra, Django, NestJS",60513,78779,Software Engineering
Frontend Engineer,Amber Systems,"Raleigh, NC",Full-time,"Team Leadership, Webpack, jQuery, Progressive Web Apps, Accessibility (WCAG)",75393,100453,Software Engineering
Junior Frontend Engineer,Cobalt Systems,"Seattle, WA",Full-time,"Webpack, Communication, Material UI",56048,79420,Software Engineering
Intern Backend Developer,Lattice Systems,"Washington, DC",Internship,"Distributed Systems, Java, Django, Kotlin, Python, REST API Design, Go, Microsoft Azure",25490,34325,Software Engineering
Principal Mobile Engineer,Copperbend Works,Remote,Full-time,"Mobile App Architecture, REST API Design, Hexagonal Architecture, Mobile Performance Optimization, Flutter, Mobile CI/CD",152760,188568,Software Engineering
Staff Frontend Developer,Cobalt Systems,"Boston, MA",Full-time,"Mentoring, React, Sass, Cross-browser Compatibility, Accessibility (WCAG), HTML",141255,161792,Software Engineering
Senior Full Stack Engineer,Brightbay Platforms,"Toronto, ON",Contract,"Svelte, Webpack, Express.js, Python",102220,148387,Software Engineering
Engineering Manager,Driftwood Platforms,"Chicago, IL",Full-time,"Message Queues (RabbitMQ), Figma, Node.js",122075,160155,Software Engineering
Software Developer,Amber Platforms,"New York, NY",Full-time,"Tailwind CSS, Django, Scrum, Spring Boot",85817,109712,Software Engineering
Frontend Engineer,Solstice Systems,"San Francisco, CA",Full-time,"Angular, TypeScript, Tailwind CSS, Cross-browser Compatibility, Figma",79045,108206,Software Engineering
Frontend Developer,Timberline Systems,Remote,Full-time,"Progressive Web Apps, CSS, Svelte, Sass, Problem Solving, GraphQL Client (Apollo), Webpack, Bootstrap",86031,107030,Software Engineering
Junior Frontend Developer,Palisade Systems,"Seattle, WA",Full-time,"GraphQL Client (Apollo), Accessibility (WCAG), Code Review Practices, Tailwind CSS, Cross-browser Compatibility, Bootstrap, Responsive Design",55436,75511,Software Engineering
Principal Software Engineer,Hollowreach Works,"Toronto, ON",Full-time,"Microsoft Azure, React, Cassandra, ASP.NET",151804,189693,Software Engineering
Junior Full Stack Engineer,Thistledown Systems,"Denver, CO",Contract,"PostgreSQL, Agile Methodology, FastAPI, DynamoDB, Kotlin",58147,79052,Software Engineering
Staff Mobile Developer (Android),Harborline Systems,"Sydney, Australia",Full-time,"Mobile Performance Optimization, Mobile App Architecture, Jetpack Compose, Team Leadership",145779,173493,Software Engineering
Frontend Engineer,Palisade Systems,Remote,Full-time,"Sass, Progressive Web Apps, Material UI, Svelte, Bootstrap",79594,98904,Software Engineering
Principal Backend Developer,Timberline Platforms,Remote,Full-time,"Event-Driven Architecture, Go, Ruby on Rails, Google Cloud Platform",155391,182627,Software Engineering
Staff Mobile Developer (Android),Coral Platforms,"Boston, MA",Full-time,"Mobile App Architecture, Domain-Driven Design, Android Development",153121,184356,Software Engineering
Intern Full Stack Engineer,Brightbay Platforms,"Seattle, WA",Internship,"CSS, Accessibility (WCAG), Event-Driven Architecture, React, Bootstrap, Django",21931,34958,Software Engineering
Frontend Engineer,Silverbrook Systems,"Washington, DC",Full-time,"Technical Writing, Progressive Web Apps, Angular, HTML, Figma",85190,97586,Software Engineering
Intern iOS Engineer,Emberfield Platforms,"Seattle, WA",Internship,"Push Notifications, Mobile Performance Optimization, Mobile CI/CD, iOS Development, Mobile App Architecture",22557,39980,Software Engineering
Mobile Engineer,Crestline Systems,"Washington, DC",Part-time,"GIT, Mobile App Architecture, Dart, REST API Design",75648,102004,Software Engineering
Senior Mobile Engineer,Fernwood Systems,"Boston, MA",Full-time,"System Design, Git, mobile performance optimization, Flutter, Cross-platform Development, React Native",116661,140593,Software Engineering
Junior Software Engineer,Basalt Platforms,"Denver, CO",Full-time,"Jest, Vite, Go",55717,78533,Software Engineering
Frontend Engineer,Gullhaven Platforms,"Toronto, ON",Part-time,"TypeScript, JEST, GraphQL Client (Apollo), Bootstrap, Bootstrap",82162,108963,Software Engineering
Senior iOS Engineer,Solstice Platforms,"New York, NY",Full-time,"Hexagonal Architecture, Swift, Problem Solving, Mobile Performance Optimization, Mobile CI/CD, REST API Design",110338,132422,Software Engineering
Principal Backend Developer,Granite Systems,"Denver, CO",Contract,"ASP.NET, Django, Express.js, Kotlin, Distributed Systems, Caching Strategies, REST API Design, gRPC",157112,188189,Software Engineering
Staff Frontend Developer,Foxglove Systems,"Amsterdam, Netherlands",Contract,"cross-browser compatibility, Mentoring, Material UI",140282,183932,Software Engineering
Intern Software Engineer,Slatestone Systems,"Washington, DC",Internship,"Git, ASP.NET, Responsive Design, Node.js, Cross-browser Compatibility",21243,37675,Software Engineering
Staff Mobile Engineer,Silverbrook Works,"Atlanta, GA",Full-time,"Load Balancing, Flutter, Distributed Systems",151078,177365,Software Engineering
Junior Software Developer,Bluepeak Platforms,Remote,Full-time,"Flask, DynamoDB, Express.js, Amazon Web Services, jQuery, REST API Design, Agile Methodology, Ruby",63316,78791,Software Engineering
Junior iOS Engineer,Silverbrook Systems,"Portland, OR",Full-time,"Mobile Performance Optimization, Swift, Xcode, Push Notifications",56753,72753,Software Engineering
Staff Backend Engineer,Solstice Platforms,Remote,Full-time,"PostgreSQL, Express.js, Microsoft Azure, NestJS, Google Cloud Platform, Load Balancing, Caching Strategies, Flask",151610,169428,Software Engineering
"Engineering Manager, Backend",Windemere Works,"Seattle, WA",Full-time,"Message Queues (RabbitMQ), C#, Flask",138692,167922,Software Engineering
Senior Frontend Engineer,Copperbend Platforms,"London, UK",Full-time,"Vite, Technical Writing, Tailwind CSS, Next.js",103591,134668,Software Engineering
Intern Android Engineer,Onyx Platforms,"London, UK",Internship,"Jetpack Compose, Continuous Integration, Android Studio, Kotlin, Mobile Performance Optimization, Mobile CI/CD, Push Notifications, Android Development",29402,37632,Software Engineering
Senior Mobile Developer (iOS),Bluepeak Platforms,"New York, NY",Contract,"Objective-C, Mobile CI/CD, App Store Optimization, Push Notifications",100329,148332,Software Engineering
Frontend Developer,Amber Systems,"Austin, TX",Full-time,"jQuery, Material UI, Next.js",77676,104694,Software Engineering
Full Stack Engineer,Driftwood Systems,"Los Angeles, CA",Contract,"Google Cloud Platform, Angular, MySQL, ASP.NET, Agile Methodology",75065,108504,Software Engineering
Senior Software Developer,Harborline Platforms,Remote,Full-time,"Spring Boot, FastAPI, Java, Ruby on Rails, HTML",109728,134591,Software Engineering
Senior Frontend Engineer,Emberfield Systems,"Seattle, WA",Contract,"Cross-browser Compatibility, Tailwind CSS, React, Storybook, HTML, Figma",104262,148459,Software Engineering
Junior Full Stack Engineer,Granite Platforms,Remote,Contract,"Svelte, Technical Writing, FastAPI, Responsive Design, Ruby, Microsoft Azure, MySQL, Google Cloud Platform",56600,70337,Software Engineering
Full Stack Engineer,Timberline Platforms,"San Francisco, CA",Full-time,"jQuery, DynamoDB, FastAPI, Redis, CSS",83911,109836,Software Engineering
Staff Mobile Developer (iOS),Skyline Systems,"Washington, DC",Full-time,"Xcode, Objective-C, Push Notifications, Team Leadership",157799,179322,Software Engineering
Backend Developer,Timberline Platforms,Singapore,Full-time,"Python, MySQL, Google Cloud Platform, Cassandra",82576,106548,Software Engineering
Staff Software Engineer,Tidefall Systems,"Los Angeles, CA",Full-time,"MySQL, Redux, Progressive Web Apps, Redis, Java, CSS, Responsive Design, FastAPI",159404,177201,Software Engineering
Principal Mobile Engineer,Skyline Platforms,"Washington, DC",Full-time,"React Native, Mobile App Architecture, Kotlin Multiplatform, Dart, Mentoring, Mobile Performance Optimization, REST API Design",150344,188760,Software Engineering
Lead Software Engineer,Silverbrook Systems,"Berlin, Germany",Full-time,"Sass, DynamoDB, Flask, Ruby on Rails, GraphQL",132645,170950,Software Engineering
Senior Mobile Developer (Android),Tidefall Systems,"Bengaluru, India",Part-time,"Push Notifications, Hexagonal Architecture, REST API Design",109828,139793,Software Engineering
Intern Android Engineer,Ironwood Platforms,"Austin, TX",Internship,"REST API Design, App Store Optimization, mobile ci/cd, Kotlin, Jetpack Compose, Mobile App Architecture",20944,33895,Software Engineering
Frontend Developer,Pinecrest Platforms,"Portland, OR",Full-time,"CSS, Accessibility (WCAG), TypeScript, Vue.js, Responsive Design, React, Webpack",76548,104239,Software Engineering
Lead Software Engineer,Windemere Platforms,"Seattle, WA",Full-time,"Angular, Event-Driven Architecture, C#, Cassandra, KUBERNETES, JavaScript, MySQL, REST API Design",140291,173031,Software Engineering
Junior Software Engineer,Nova Systems,"Portland, OR",Full-time,"Django, Svelte, Git, CSS, Sass, ASP.NET, Progressive Web Apps, Material UI",59444,73369,Software Engineering
Software Engineer,Cobalt Systems,"Berlin, Germany",Full-time,"Angular, Spring Boot, GraphQL Client (Apollo), Caching Strategies",86962,100728,Software Engineering
Staff Full Stack Engineer,Granite Platforms,"New York, NY",Full-time,"PostgreSQL, Redis, Accessibility (WCAG), Node.js, HTML, CI/CD Pipelines, GraphQL",146282,179715,Software Engineering
Principal iOS Engineer,Windemere Platforms,"Boston, MA",Full-time,"REST API Design, Mobile App Architecture, Mobile CI/CD, Push Notifications, SwiftUI",160723,178727,Software Engineering
Backend Engineer,Vertex Platforms,"Boston, MA",Full-time,"GraphQL, C#, Amazon Web Services, PostgreSQL, Spring Boot, Caching Strategies, Ruby, DynamoDB",81591,106874,Software Engineering
Software Engineer,Skyline Systems,"New York, NY",Full-time,"REST API Design, Vite, GraphQL, GraphQL Client (Apollo), JavaScript, Distributed Systems",75412,92939,Software Engineering
Senior Full Stack Developer,Lattice Platforms,Remote,Full-time,"React, Material UI, Microsoft Azure, Amazon Web Services, HTML, Cassandra",121696,147809,Software Engineering
Software Engineer,Slatestone Platforms,"Portland, OR",Contract,"Webpack, JavaScript, Ruby",79392,105472,Software Engineering
Senior Mobile Developer (iOS),Fernwood Systems,"San Francisco, CA",Full-time,"Objective-C, Push Notifications, Code Review Practices, REST API Design, iOS Development, Mentoring, App Store Optimization, Mobile App Architecture",122229,143806,Software Engineering
Staff Mobile Engineer,Pinecrest Systems,"Amsterdam, Netherlands",Full-time,"Mobile App Architecture, Mentoring, Cross-platform Development, Code Review Practices, Flutter",154152,184889,Software Engineering
Software Engineer,Quartzline Platforms,"Los Angeles, CA",Part-time,"C#, Message Queues (RabbitMQ), Node.js, Event-Driven Architecture",76349,108364,Software Engineering
Mobile Developer (iOS),Emberfield Platforms,"Atlanta, GA",Full-time,"Push Notifications, Agile Methodology, REST API Design, Mobile CI/CD, App Store Optimization, iOS Development, SwiftUI, Mobile App Architecture",87046,104470,Software Engineering
Senior Frontend Developer,Harborline Platforms,"Amsterdam, Netherlands",Contract,"JavaScript, Webpack, vue.js, Cross-browser Compatibility, HTML, Next.js, Mentoring, Progressive Web Apps",104460,140549,Software Engineering
Intern Full Stack Engineer,Basalt Systems,"Boston, MA",Internship,"Material UI, Kotlin, Python, Java, Svelte, Sass",20802,39828,Software Engineering
Junior Mobile Engineer,Driftwood Platforms,"Raleigh, NC",Full-time,"Technical Writing, Flutter, REST API Design, Mobile CI/CD, Cross-platform Development, Dart",62603,71885,Software Engineering
Junior Mobile Developer (iOS),Tidefall Systems,"San Francisco, CA",Full-time,"iOS Development, Xcode, App Store Optimization, REST API Design, Mobile CI/CD, Mobile Performance Optimization, Swift, Objective-C",55691,65068,Software Engineering
Lead Frontend Developer,Windemere Platforms,"Atlanta, GA",Full-time,"jQuery, Svelte, Sass, Tailwind CSS, Vue.js, Jest, Vite",139335,155946,Software Engineering
Android Engineer,Windemere Systems,Remote,Full-time,"Mobile Performance Optimization, Mobile CI/CD, REST API Design, Android Development, Android Studio, Push Notifications, Mobile App Architecture, Jetpack Compose",83794,104122,Software Engineering
Junior Software Engineer,Ashgrove Works,"Raleigh, NC",Full-time,"Django, Ruby, Kotlin",55831,72955,Software Engineering
iOS Engineer,Palisade Platforms,"Atlanta, GA",Contract,"iOS Development, SwiftUI, Push Notifications, REST API Design, App Store Optimization, Mobile CI/CD, Xcode, Mobile Performance Optimization",84872,98370,Software Engineering
Intern Full Stack Engineer,Wrenfield Platforms,"Los Angeles, CA",Internship,"Caching Strategies, Spring Boot, Microsoft Azure, Webpack, Material UI, Ruby on Rails",23517,34670,Software Engineering
Junior Full Stack Engineer,Windemere Works,"Boston, MA",Full-time,"Ruby, Communication, Google Cloud Platform, jQuery, KUBERNETES, HTML",62726,71892,Software Engineering
Lead Frontend Developer,Lattice Platforms,Remote,Full-time,"Tailwind CSS, Figma, Agile Methodology, Bootstrap, Storybook, Redux, React, Jest",131281,174110,Software Engineering
Android Engineer,Palisade Systems,"Chicago, IL",Part-time,"Jetpack Compose, Continuous Integration, Android Development, Mobile Performance Optimization, Push Notifications",89065,102039,Software Engineering
Frontend Engineer,Thistledown Systems,Remote,Full-time,"Next.js, Redux, Storybook, Tailwind CSS, Material UI, Accessibility (WCAG), Progressive Web Apps, Angular",88675,101754,Software Engineering
Senior Software Developer,Meridian Platforms,"Austin, TX",Full-time,"Tailwind CSS, Redux, Communication, Microsoft Azure, PostgreSQL, HTML, Figma",103851,148982,Software Engineering
Software Engineer,Onyx Platforms,Remote,Full-time,"Distributed Systems, Amazon Web Services, JavaScript, GraphQL, Storybook, React, Sass",82903,104432,Software Engineering
Senior Mobile Developer (iOS),Silverbrook Systems,"Atlanta, GA",Full-time,"Push Notifications, Xcode, REST API Design, Mobile App Architecture",100682,143988,Software Engineering
Principal Full Stack Engineer,Foxglove Platforms,"Washington, DC",Full-time,"Continuous Integration, Amazon Web Services, Google Cloud Platform, Cassandra, GraphQL, jQuery",151143,170782,Software Engineering
Engineering Manager,Amber Systems,"Raleigh, NC",Full-time,"Figma, MySQL, CSS, Google Cloud Platform, Ruby on Rails, JavaScript, Cross-browser Compatibility, TypeScript",122853,164504,Software Engineering
"Engineering Manager, Frontend",Driftwood Systems,"Washington, DC",Full-time,"Angular, Webpack, Redux, Responsive Design, Storybook, Material UI, CSS",120885,159573,Software Engineering
Senior Software Developer,Copperbend Platforms,Remote,Full-time,"Express.js, Code Review Practices, Bootstrap",122274,148107,Software Engineering
Frontend Developer,Vertex Platforms,"San Francisco, CA",Full-time,"Figma, Vue.js, Progressive Web Apps, Jest, Sass, Agile Methodology, Svelte",82974,105404,Software Engineering
Junior Frontend Developer,Solstice Platforms,"San Francisco, CA",Full-time,"Sass, Angular, TypeScript, Redux, Webpack, Responsive Design, Agile Methodology, GraphQL Client (Apollo)",58565,76053,Software Engineering
Frontend Developer,Driftwood Platforms,"Raleigh, NC",Part-time,"Cross-browser Compatibility, Vite, Progressive Web Apps, Bootstrap",84026,105026,Software Engineering
Lead Software Developer,Ironwood Platforms,"Chicago, IL",Full-time,"Continuous Integration, CI/CD Pipelines, Node.js, NestJS, Accessibility (WCAG)",130329,174861,Software Engineering
Lead Backend Developer,Crestline Systems,"Amsterdam, Netherlands",Contract,"Kotlin, Ruby, Redis, Go, NestJS, Kubernetes, Django",141723,165386,Software Engineering
Backend Developer,Redwood Systems,"Bengaluru, India",Full-time,"Message Queues (RabbitMQ), Docker, Cassandra",86239,105732,Software Engineering
Senior Android Engineer,Basalt Platforms,"Austin, TX",Full-time,"Mobile CI/CD, Push Notifications, Android Studio, App Store Optimization",118658,143512,Software Engineering
"Engineering Manager, Mobile",Gullhaven Systems,"Raleigh, NC",Full-time,"System Design, rest api design, Android Development, Kotlin",120145,155233,Software Engineering
Full Stack Developer,Driftwood Systems,"San Francisco, CA",Contract,"Cassandra, C#, Kotlin, Mentoring, Jest, Cross-browser Compatibility",81111,102149,Software Engineering
Principal Mobile Developer (iOS),Emberfield Systems,"Washington, DC",Full-time,"iOS Development, Objective-C, Xcode, Mobile Performance Optimization, App Store Optimization, SwiftUI, Push Notifications, Mobile App Architecture",169855,185627,Software Engineering
Junior Mobile Developer (iOS),Driftwood Platforms,"Denver, CO",Full-time,"Mobile CI/CD, iOS Development, Mobile Performance Optimization",58598,74359,Software Engineering
Lead Android Engineer,Ashgrove Works,"Boston, MA",Contract,"REST API Design, Kotlin, Jetpack Compose",140973,171474,Software Engineering
Junior Backend Developer,Harborline Platforms,"Seattle, WA",Contract,"Docker, Amazon Web Services, Ruby on Rails",58257,76313,Software Engineering
Principal Backend Developer,Vertex Platforms,"Los Angeles, CA",Full-time,"Kubernetes, Cassandra, ASP.NET, GraphQL",151525,185532,Software Engineering
Lead Software Developer,Driftwood Platforms,"Los Angeles, CA",Full-time,"CSS, Load Balancing, Progressive Web Apps, Ruby on Rails",131230,163011,Software Engineering
Frontend Developer,Slatestone Systems,Remote,Full-time,"Svelte, Progressive Web Apps, TypeScript, CSS, Redux, Vue.js",75269,109919,Software Engineering
Junior Software Engineer,Fernwood Systems,"Seattle, WA",Full-time,"Progressive Web Apps, Kubernetes, Technical Writing, Microsoft Azure, Python",58820,77432,Software Engineering
Staff Mobile Engineer,Marrow Systems,"San Francisco, CA",Contract,"Flutter, Dart, Cross-platform Development, Load Balancing",141003,184709,Software Engineering
Senior Mobile Developer (Android),Vertex Systems,"Atlanta, GA",Full-time,"Problem Solving, Mobile CI/CD, App Store Optimization, Load Balancing",103763,145561,Software Engineering
Junior iOS Engineer,Palisade Platforms,"Seattle, WA",Full-time,"Swift, problem solving, Push Notifications, Objective-C",62939,79110,Software Engineering
Frontend Developer,Slatestone Systems,"Atlanta, GA",Full-time,"GraphQL Client (Apollo), Redux, Progressive Web Apps, Material UI, Technical Writing",76898,103808,Software Engineering
Android Engineer,Brightbay Systems,"Washington, DC",Full-time,"Android Studio, Mobile CI/CD, Mobile App Architecture, REST API Design, Jetpack Compose, Push Notifications",77243,90977,Software Engineering
Lead Android Engineer,Pinecrest Platforms,"Toronto, ON",Full-time,"Kotlin, Android Development, Mobile App Architecture",132848,173497,Software Engineering
Junior Backend Developer,Redwood Systems,Remote,Full-time,"Redis, REST API Design, Java, Django, Message Queues (RabbitMQ), Ruby on Rails, Scrum, Flask",59314,77431,Software Engineering
Intern Frontend Engineer,Silverbrook Systems,"Berlin, Germany",Internship,"Next.js, Accessibility (WCAG), Svelte, Jest, Cross-browser Compatibility, Redux",26474,33629,Software Engineering
Intern Backend Engineer,Gullhaven Platforms,"Boston, MA",Internship,"Ruby on Rails, Express.js, MySQL, Distributed Systems",22317,38517,Software Engineering
Senior Mobile Developer (Android),Driftwood Platforms,"Washington, DC",Contract,"Mobile CI/CD, Kotlin, Android Studio, Mobile Performance Optimization, Android Development, Mentoring, Push Notifications",125375,144473,Software Engineering
Junior Backend Engineer,Skyline Platforms,"Atlanta, GA",Full-time,"FastAPI, Google Cloud Platform, MongoDB",56949,72341,Software Engineering
Senior Frontend Developer,Skyline Systems,"Toronto, ON",Full-time,"Storybook, Accessibility (WCAG), Vue.js",104485,149539,Software Engineering
Intern Frontend Developer,Emberfield Platforms,"Amsterdam, Netherlands",Internship,"React, Storybook, Jest",23798,38202,Software Engineering
"Engineering Manager, Frontend",Brightbay Systems,"Los Angeles, CA",Contract,"HTML, Next.js, JavaScript, Distributed Systems, Jest, Storybook",137683,168492,Software Engineering
Staff Software Developer,Lattice Platforms,Remote,Full-time,"Kubernetes, CSS, CI/CD Pipelines, Amazon Web Services, Angular, Caching Strategies",148239,184308,Software Engineering
Mobile Developer (Android),Crestline Platforms,"Chicago, IL",Full-time,"Mobile App Architecture, Push Notifications, Mobile CI/CD, REST API Design, Android Studio",80648,107504,Software Engineering
Principal iOS Engineer,Amber Systems,"Austin, TX",Full-time,"Xcode, Mobile CI/CD, Swift, Mentoring, SwiftUI, Mobile App Architecture, App Store Optimization, Objective-C",161144,179340,Software Engineering
Software Engineer,Lattice Platforms,"Los Angeles, CA",Part-time,"Spring Boot, Bootstrap, Cross-browser Compatibility, Django, NestJS",86920,102083,Software Engineering
Intern Software Engineer,Marrow Systems,"Boston, MA",Internship,"Tailwind CSS, jQuery, Kubernetes, Cross-browser Compatibility, Vue.js, GraphQL, Mentoring, Bootstrap",20035,36771,Software Engineering
Full Stack Developer,Brightbay Systems,Remote,Full-time,"GraphQL Client (Apollo), Distributed Systems, Sass, Storybook",75018,109011,Software Engineering
Junior Backend Developer,Basalt Systems,"Sydney, Australia",Full-time,"Java, System Design, gRPC, Kotlin, Flask",60573,78806,Software Engineering
Junior Backend Developer,Pinecrest Systems,"Atlanta, GA",Full-time,"Technical Writing, Kotlin, Java, MySQL, Ruby on Rails",69493,79012,Software Engineering
Lead Backend Engineer,Windemere Works,Remote,Full-time,"Python, Spring Boot, GraphQL, Caching Strategies, PostgreSQL, Message Queues (RabbitMQ), Go",132337,170950,Software Engineering
Principal Mobile Developer (Android),Basalt Systems,Remote,Full-time,"Kotlin, Mobile App Architecture, Android Development, Team Leadership, Mobile CI/CD, Android Studio",156879,178825,Software Engineering
Senior Mobile Engineer,Redwood Systems,"Los Angeles, CA",Contract,"Mobile Performance Optimization, Mobile App Architecture, Kotlin Multiplatform",107390,149539,Software Engineering
Intern Full Stack Developer,Palisade Systems,Singapore,Internship,"Microsoft Azure, Progressive Web Apps, C#",23366,36968,Software Engineering
Lead iOS Engineer,Quartzline Systems,"Raleigh, NC",Full-time,"Team Leadership, Problem Solving, iOS Development, Xcode, REST API Design, Mobile Performance Optimization",133870,174142,Software Engineering
Lead Android Engineer,Wrenfield Systems,"Washington, DC",Contract,"Mobile CI/CD, Push Notifications, System Design, App Store Optimization, Mentoring, Mobile Performance Optimization",131237,162179,Software Engineering
Full Stack Developer,Onyx Systems,"Portland, OR",Full-time,"Redis, Java, gRPC, DynamoDB",89249,108545,Software Engineering
Frontend Developer,Bluepeak Systems,"Denver, CO",Full-time,"jQuery, Angular, Accessibility (WCAG), Bootstrap, Sass, Next.js, HTML, Redux",76656,95617,Software Engineering
Software Engineer,Tidefall Platforms,"London, UK",Full-time,"Responsive Design, Jest, Git, Spring Boot, Distributed Systems",89674,107824,Software Engineering
Full Stack Engineer,Windemere Works,"Toronto, ON",Part-time,"Spring Boot, Scrum, Bootstrap, MongoDB",76276,98226,Software Engineering
Lead Full Stack Engineer,Hollowreach Works,Remote,Full-time,"Java, Webpack, MySQL, JavaScript",137238,156274,Software Engineering
Senior Backend Engineer,Basalt Systems,"Raleigh, NC",Full-time,"Redis, NestJS, Go, Kubernetes, Cassandra",100080,149869,Software Engineering
Principal Mobile Developer (iOS),Crestline Systems,"Seattle, WA",Contract,"Mobile Performance Optimization, Push Notifications, Mobile App Architecture, Team Leadership, App Store Optimization",161956,189939,Software Engineering
Intern Full Stack Engineer,Lattice Systems,Remote,Internship,"Amazon Web Services, Cassandra, Flask, Bootstrap, Svelte, Next.js, Distributed Systems",22225,30146,Software Engineering
Junior Frontend Engineer,Ironwood Systems,Remote,Contract,"Next.js, Tailwind CSS, Storybook",59730,70088,Software Engineering
Frontend Engineer,Skyline Platforms,"Washington, DC",Contract,"Bootstrap, Accessibility (WCAG), Angular, Next.js, Jest, Webpack, React",86946,105221,Software Engineering
Lead Frontend Developer,Brightbay Platforms,Remote,Full-time,"Responsive Design, Git, Hexagonal Architecture",131829,174549,Software Engineering
Lead Backend Developer,Granite Systems,"Boston, MA",Full-time,"GraphQL, MySQL, Message Queues (RabbitMQ), Scrum, PostgreSQL, Docker",142703,160021,Software Engineering
Engineering Manager,Cinderfall Platforms,Remote,Full-time,"Mentoring, Tailwind CSS, FastAPI",121712,167147,Software Engineering
Frontend Developer,Cobalt Systems,"Toronto, ON",Full-time,"TypeScript, React, HTML",85068,106688,Software Engineering
Junior Full Stack Developer,Ashgrove Works,"Los Angeles, CA",Full-time,"Kubernetes, Distributed Systems, GraphQL Client (Apollo), Docker, PostgreSQL, Ruby on Rails, C#",55130,79955,Software Engineering
