title,company,location,type,skills_required,salary_min,salary_max,category
Lead QA Lead,Circuitline IT,"Bengaluru, India",Full-time,"CI/CD Pipelines, Jest, Jira, Communication, Regression Testing, Playwright, Mobile Testing",134188,182131,QA & Testing
Junior IoT Firmware Engineer,Glasswing Dynamics,"Seattle, WA",Full-time,"Firmware Development, SPI/I2C Protocols, Embedded C, FPGA Design, VHDL",68166,78222,DevOps & Infrastructure
"Senior Research Scientist, AI",Ironwood Neural AI,Remote,Full-time,"Reinforcement Learning, Deep Learning, Large Language Models, Scrum",118351,141904,Data & Analytics
Principal Product Manager,Marrow Peak Tech,"San Francisco, CA",Internship," Product Discovery ,  Business Analysis , Agile Methodology, Competitive Analysis, Data-Driven Decision Making, SAFe (Scaled Agile Framework), competitive analysis",153243,186821,Product
Procurement Specialist,Granite Vale Enterprises,"Atlanta, GA",Internship,"Budgeting & Forecasting, NetSuite, Data Analysis, Critical Thinking",84094,103175,Supply Chain
Junior Population Health Analyst,Northgate Wellness Systems,"New York, NY",Full-time,"Telehealth Systems, Healthcare Interoperability, HL7, Population Health Analytics, Pandas",59391,74289,Health Data & Bioinformatics
Principal Product Designer,Everline Studio,"Berlin, Germany",Full-time,"Information Architecture, Accessibility Design, Motion Design, Sketch",158571,185751,Design
Frontend Engineer,Thistledown Systems,Remote,Full-time,"Next.js, Redux, Storybook, Tailwind CSS, Material UI, Accessibility (WCAG), Progressive Web Apps, Angular",88675,101754,Software Engineering
"Lead Research Scientist, AI",Meridian Cloud AI,Remote,Full-time,"Deep Learning, GIT, Statistics, LLM",149272,165564,Data & Analytics
Junior Mobile Developer (Android),Skyline Systems,Remote,Full-time,"REST API Design, Continuous Integration, Android Development",56497,77477,Software Engineering
Mid-level Medical Coding Data Specialist,Larkspur Informatics,"Sydney, Australia",Full-time,"FHIR Standards, HIPAA Security Rule, Natural Language Processing, Confluence",97105,105678,Health Data & Bioinformatics
Lead Business Analyst,Skyline Strategy Group,Remote,Full-time,"Data-Driven Decision Making, SAP, Accounting Principles, Excel Financial Modeling",158212,167444,"Business, Finance & Analytics"
Senior Inventory Analyst,Oldbridge Supply Solutions,"Vancouver, BC",Internship,"Excel Financial Modeling, NetSuite, Budgeting & Forecasting, Excel, Risk Management, Supply Chain Analysis, Agile Methodology, Vendor Management",110590,134660,Supply Chain
Junior NLP Engineer,Pinecrest Metrics Partners,Singapore,Full-time,"Natural Language Processing, Generative AI, TensorFlow, Deep Learning, Large Language Models, PyTorch, Time Management",72172,84568,Data & Analytics
UI Designer,Cloverfield UX Studio,"Sydney, Australia",Full-time,"Design Critique Facilitation, User Research, UI Design, Miro, UX Research, Interpersonal Skills",80169,99183,Design
Inventory Analyst,Justwell Sourcing Co,"Los Angeles, CA",Full-time,"Budgeting & Forecasting, Vendor Management, Risk Management, Contract Negotiation, Problem Solving, KPI Development, Cost-Benefit Analysis",76149,95862,Supply Chain
Staff Firmware Engineer,Ledgerly Forge,"Austin, TX",Full-time,"PCB Design, IoT Systems Design, Firmware Development, VHDL",144963,176007,DevOps & Infrastructure
Staff Platform Engineer,Palisade Relay Infrastructure,"Dublin, Ireland",Full-time,"Bitbucket, AWS S3, Container Orchestration, Version Control, CircleCI",148112,184970,DevOps & Infrastructure
Lead Data Engineer,Cinderpeak Systems Group,"Amsterdam, Netherlands",Full-time,"Data Warehousing, SQL, Apache Airflow, Python",154297,179784,Data & Analytics
Intern Security Analyst,Ironclad Cyber Group,"Denver, CO",Full-time,"Security Auditing, Public Key Infrastructure, Network Security, Cloud Security",20069,38831,Security
"Senior Research Scientist, AI",Basecamp Compute Digital,Remote,Full-time,"PyTorch, Deep Learning, Prompt Engineering, STATISTICS, Generative AI",125427,140444,Data & Analytics
Growth Product Manager,Timberlyn Product Co,"Chicago, IL",Full-time,"SAFe (Scaled Agile Framework), Stakeholder Management, Business Analysis, Requirements Gathering, Scrum, Agile Methodology, OKRs",118696,162659,Product
Junior Mobile Developer (iOS),Meridian Platforms,Singapore,Full-time,"App Store Optimization, Objective-C, Mobile App Architecture",55309,77635,Software Engineering
Mobile Developer (Android),Windemere Works,"Boston, MA",Full-time,"REST API Design, Android Studio, Mobile CI/CD, Android Development, Mobile App Architecture, App Store Optimization",81495,100520,Software Engineering
Junior Genomics Data Analyst,Aequus Health Solutions,"London, UK",Internship,"Machine Learning, Natural Language Processing, Statistics, Scikit-learn, HIPAA Compliance",64371,75425,Health Data & Bioinformatics
Mid-level DevOps Architect,Granite Fleet Digital,"Toronto, ON",Part-time,"Google Kubernetes Engine, Bitbucket, Documentation Best Practices, Mentoring, Google Cloud Platform, SD-WAN, Container Orchestration",92235,111992,DevOps & Infrastructure
Mid-level EHR Systems Analyst,Crestline HealthTech,"Toronto, Canada",Contract,"Telehealth Systems, Health Informatics, Healthcare Interoperability, C#, MongoDB, System Design, Agile Methodology",80645,98036,Health Data & Bioinformatics
iOS Engineer,Windemere Systems,"Los Angeles, CA",Full-time,"REST API Design, Objective-C, Technical Writing",76765,109704,Software Engineering
Principal Android Engineer,Hollowreach Systems,"Washington, DC",Full-time,"Push Notifications, REST API Design, Agile Methodology, Android Development, Kotlin",150105,180832,Software Engineering
Junior Platform Product Manager,Emberline Studio,"Sydney, Australia",Part-time,"Customer Journey Mapping, Scrum, Market Research, Product Management, Kanban, Stakeholder Management",60062,83060,Product
Intern Software Developer,Lattice Robotics Group,"San Francisco, CA",Internship,"Communication, Flask, Go, Caching Strategies, Django",22592,36875,Software Engineering
Senior Machine Learning Engineer,Silverlake Grid Analytics,"Bangalore, India",Full-time,"XGBoost, Docker, Reinforcement Learning, Scikit-learn, Apache Spark, Machine Learning",135508,158220,Data & Analytics
Senior Embedded Systems Engineer,Crestline Interactive,"Austin, TX",Full-time,"Microcontroller Programming, IoT Systems Design, Raspberry Pi Development, Firmware Development, RTOS (Real-Time Operating Systems), VHDL, C++, Arduino, System Design",108507,148059,DevOps & Infrastructure
Senior Systems Administrator,Pinecrest Circuit Infrastructure,Remote,Part-time,"Network Automation, VoIP Systems, Cross-functional Collaboration, IPv6, Blue-Green Deployment",113342,146475,DevOps & Infrastructure
Junior iOS Engineer,Silverbrook Systems,"Portland, OR",Full-time,"Mobile Performance Optimization, Swift, Xcode, Push Notifications",56753,72753,Software Engineering
Intern Business Development Representative,Bluepeak Group,"Toronto, Canada",Full-time,"Account-Based Marketing, CRM Management, Negotiation",23991,30498,"Marketing, Sales & Growth"
VP of Sales,Meridian Commerce,"Los Angeles, CA",Part-time,"Sales Forecasting, Market Research, CRM Management, Marketing Analytics, Public Relations",80880,93545,"Marketing, Sales & Growth"
Junior Data Engineer,Copperfield Insight Labs,"Dublin, Ireland",Part-time,"Data Pipeline Design, dbt, Data Warehousing, ETL Pipelines, Problem Solving, SQL",68844,82334,Data & Analytics
Mid-level Data Engineer,Northfield Quantum IT,"Sydney, Australia",Full-time,"Data Warehousing, Critical Thinking, Python, Apache Airflow",87854,96602,Data & Analytics
"Engineering Manager, Backend",Meridian Robotics Group,"Dublin, Ireland",Full-time,"Microsoft Azure, Docker, C#",140214,161737,Software Engineering
Lead Procurement Analyst,Onyx Solutions Group,Remote,Full-time,"Business Development, Excel Financial Modeling, QuickBooks, P&L Management, Supply Chain Analysis, KPI Development, Cost-Benefit Analysis",135554,147788,"Business, Finance & Analytics"
Senior QA Analyst,Datastack Ventures,"London, UK",Contract,"Test Case Design, Jest, Appium, Cypress, Bug Tracking, Quality Assurance, Test Automation",82138,128748,QA & Testing
Lead Product Marketing Manager,Sterling Networks,Remote,Full-time,"Public Relations, Lead Generation, Brand Strategy, Market Research, Marketing Analytics, Content Strategy, Project Management",147333,155081,"Marketing, Sales & Growth"
Junior Accounting Manager,Silverbrook Financial Services,"Chicago, IL",Full-time,"SAP, KPI Development, Risk Management, Budgeting & Forecasting",55332,59292,"Business, Finance & Analytics"
Senior MLOps Engineer,Redwood Digital Analytics,Remote,Full-time,"Microsoft Azure, Machine Learning, Apache Airflow, CI/CD Pipelines, Kubernetes",122430,138424,Data & Analytics
Senior Cloud Infrastructure Engineer,Copperline Beacon Tech,"San Francisco, CA",Full-time,"Canary Deployment, SD-WAN, Kubernetes",110173,149713,DevOps & Infrastructure
Staff Health Data Engineer,Sable Life Sciences,"San Francisco, CA",Full-time,"Natural Language Processing, ETL Pipelines, Power BI, Tableau, A/B Testing, Docker, C#",143494,152770,Health Data & Bioinformatics
Mid-level Platform Engineer,Lumina Signal Systems Group,"San Francisco, CA",Full-time,"Pulumi, AWS EC2, CI/CD Pipelines, Documentation Best Practices, IPv6, Version Control, Continuous Integration",81690,102490,DevOps & Infrastructure
Lead Mobile Developer,Northgate Cloud Labs,Singapore,Full-time,"Flutter, iOS Development, App Store Optimization, In-app Purchases, Xcode",140818,175744,Software Engineering
Growth Product Manager,Sable Ridge Labs,"Sydney, Australia",Full-time,"Requirements Gathering, Competitive Analysis, Market Research, Scrum, Product Management, KPI Development, Stakeholder Management, Confluence",83170,111248,Product
Full Stack Engineer,Lattice Foundry,"Los Angeles, CA",Full-time,"Amazon Web Services, Kubernetes, Python, Figma, Node.js",78162,91780,Software Engineering
Lead Growth Manager,Onyx Brands,"London, UK",Internship,"Conversion Rate Optimization, Customer Retention Strategy, Paid Social Advertising, Excel",30449,42000,"Marketing, Sales & Growth"
Junior Frontend Engineer,Amber Platforms,Remote,Full-time,"Figma, Vite, Agile Methodology, JavaScript, Storybook, Vue.js, Accessibility (WCAG), React",55170,78241,Software Engineering
Junior Accountant,Thornwood Insights,"Boston, MA",Part-time,"Business Development, Supply Chain Analysis, Competitive Intelligence, Accounting Principles, NetSuite, Pricing Strategy, Excel, Cost-Benefit Analysis",54515,61042,"Business, Finance & Analytics"
Lead Procurement Analyst,Summit Solutions Group,"Dallas, TX",Full-time,"Vendor Management, Competitive Intelligence, Cost-Benefit Analysis, NetSuite, Time Management",160387,175264,"Business, Finance & Analytics"
Mid-level Clinical Data Analyst,Halcyon Data Health,"Atlanta, GA",Full-time,"Health Informatics, Clinical Data Management, HL7, Pandas, Statistics",102479,110476,Health Data & Bioinformatics
Backend Developer,Foxglove Foundry,"Atlanta, GA",Full-time,"Cassandra, Distributed Systems, Event-Driven Architecture, gRPC, Node.js, Flask",76889,101572,Software Engineering
Senior Controller,Lakeshore Capital Group,Remote,Part-time,"KPI Development, NetSuite, Data-Driven Decision Making, Investment Analysis, Business Development, Cost-Benefit Analysis, Accounting Principles, Procurement",121535,132004,"Business, Finance & Analytics"
Lead Sales Manager,Cascade Growth Co,"New York, NY",Full-time,"Lead Generation, Customer Retention Strategy, CRM Management, Sales Forecasting",137125,151853,"Marketing, Sales & Growth"
Manager Brand Manager,Larkspur Holdings,"San Francisco, CA",Contract,"Market Research, Marketing Analytics, Social Media Marketing",114420,150706,"Marketing, Sales & Growth"
Staff Mobile Developer (iOS),Silverbrook Foundry,"Seattle, WA",Full-time,"Continuous Integration, iOS Development, SwiftUI, Mobile CI/CD",140255,179874,Software Engineering
Manager Sourcing Analyst,Marlow Bay Group,"Chicago, IL",Full-time,"Cost-Benefit Analysis, Procurement, Data Analysis, Budgeting & Forecasting, Vendor Management, SAP, Contract Negotiation",120507,138593,Supply Chain
Senior Spatial Computing Engineer,Quantum Labs,"Seattle, WA",Full-time,"Computer Vision, C++, Unity, Virtual Reality Development, Unreal Engine, Sensor Integration, Augmented Reality Development, Python",132255,147462,Software Engineering
Mid-level Data Engineer,Cobalt Data Group,"Sydney, Australia",Contract,"Python, Git, Apache Kafka, Data Warehousing, Apache Spark, Databricks, Redshift",86023,94869,Data & Analytics
Principal Full Stack Engineer,Coral Platforms,Remote,Full-time,"Event-Driven Architecture, Continuous Integration, gRPC",152321,169867,Software Engineering
Vendor Manager,Northgate Operations Inc,"Bangalore, India",Part-time,"Contract Negotiation, Cost-Benefit Analysis, Risk Management",79403,95148,Supply Chain
Senior Mobile Software Engineer,Copperfield Robotics,Remote,Internship,"Kotlin, Jetpack Compose, Android Development",113377,152607,Software Engineering
Digital Marketing Manager,Cascade Ventures,"Amsterdam, Netherlands",Internship,"Paid Social Advertising, Marketing Automation, SEO, Email Marketing, Digital Marketing",30257,42000,"Marketing, Sales & Growth"
IT Support Manager,Circuitline IT,Remote,Full-time,"Endpoint Security, VoIP Systems, TCP/IP, Storage Area Networks, IPv6, Load Balancers (F5)",125401,166655,IT Support
Junior Population Health Analyst,Basecamp Genomics,"London, UK",Full-time,"FHIR Standards, HIPAA Compliance, HIPAA Security Rule, HL7, Epic Systems, R, NumPy, Team Leadership",68231,76518,Health Data & Bioinformatics
Senior QA Engineer,Aegis Loop Technologies,Remote,Full-time,"Problem Solving, Postman, Test Plan Development, Selenium, Unit Testing, Python, CI/CD Pipelines",93472,142321,QA & Testing
Sales Operations Analyst,Ironwood Solutions,"Toronto, Canada",Full-time,"Excel, Sales Forecasting, Salesforce",76763,82663,"Marketing, Sales & Growth"
Intern Product Designer,Wrenfield UX Co,"Portland, OR",Internship,"Figma Prototyping, Figma, User Research, Accessibility (WCAG)",22970,36492,Design
Help Desk Manager,Validex Systems,"Washington, DC",Full-time,"Active Directory, Documentation Best Practices, VPN Configuration, Storage Area Networks",125208,165354,IT Support
Analytics Engineering Manager,Northfield Quantum IT,Remote,Contract,"SQL, Data Modeling, Data Governance, Roadmap Planning, Team Leadership",131883,162135,Data & Analytics
Senior Cloud Infrastructure Engineer,Northgate Systems Solutions,"New York, NY",Full-time,"Docker, Load Balancers (F5), Google Kubernetes Engine, Storage Area Networks",121408,140346,DevOps & Infrastructure
Principal Software Engineer,Silverbrook Works,"Portland, OR",Full-time,"Kotlin, GraphQL Client (Apollo), Django, Jest, Storybook, Bootstrap",170348,186016,Software Engineering
Lead Content Strategist,Cobalt Labs,"London, UK",Full-time,"Content Marketing, Copywriting, Content Strategy, Social Media Marketing, SEO",147579,166560,"Marketing, Sales & Growth"
QA Manager,Ironwood Systems,Remote,Full-time,"API Testing, Continuous Testing, Load Testing (JMeter), Behavior-Driven Development, Jira, Cypress, JavaScript, SQL",136506,182812,QA & Testing
Senior Revenue Analyst,Skyline Consulting,Remote,Part-time,"NetSuite, P&L Management, Accounting Principles, Financial Analysis, Procurement",110146,120814,"Business, Finance & Analytics"
Junior Healthcare Software Engineer,Northgate Wellness Systems,"Toronto, Canada",Contract,"Java, REST API Design, Kubernetes, MySQL, C#, HL7, Healthcare Interoperability, Health Informatics",64957,75005,Health Data & Bioinformatics
Senior Manual QA Tester,Pinecrest Digital,"Chicago, IL",Full-time,"Playwright, Test Plan Development, Quality Assurance, Pytest, Selenium, Exploratory Testing, JavaScript, Mobile Testing",84779,129334,QA & Testing
Junior Population Health Analyst,Optum Bio Systems,Remote,Part-time,"Electronic Health Records (EHR), FHIR Standards, Clinical Data Management, Tableau, Power BI",74172,79289,Health Data & Bioinformatics
Senior Manual QA Tester,Ridgeline Security Labs,"Washington, DC",Full-time,"Exploratory Testing, interpersonal skills, Test Automation",84483,131871,QA & Testing
Solidity Developer Intern,Zenith Foundry,"Denver, CO",Internship,"Distributed Ledger Technology, Web3, NFT Platforms, Cryptocurrency Systems, Go",31204,40948,Software Engineering
Infrastructure Engineer Intern,Zephyr Grid Infrastructure,"Bengaluru, India",Internship,"Windows Server Administration, Load Balancers (F5), Storage Area Networks, Virtualization (VMware), Network Monitoring",25838,37239,DevOps & Infrastructure
Intern Software Engineer,Wrenfield Platforms,"Dublin, Ireland",Internship,"Angular, Microservices Architecture, FastAPI, Webpack",26067,33373,Software Engineering
Senior EHR Systems Analyst,Kernel Care Technologies,"Denver, CO",Full-time,"Electronic Health Records (EHR), HL7, System Design,  Docker , Microservices Architecture, MICROSERVICES ARCHITECTURE",136271,139353,Health Data & Bioinformatics
Intern Android Engineer,Ashgrove Robotics Group,Remote,Internship,"Android Development, Android Studio, REST API Design, Mobile Performance Optimization, Code Review Practices, Kotlin, Mobile App Architecture, Mobile CI/CD",21823,38526,Software Engineering
Senior Data Scientist,Onyx Digital Digital,"Austin, TX",Full-time,"NumPy, Time Series Analysis, R, Machine Learning",117775,143202,Data & Analytics
Network Operations Manager,Silverline Grid IT,"London, UK",Full-time,"Ansible, Version Control, Jenkins, Trunk-Based Development, Git",133994,157530,DevOps & Infrastructure
Junior Site Reliability Engineer,Lumina Relay Digital,"Chicago, IL",Full-time,"Load Balancers (F5), GitLab CI, AWS S3, Python, Ruby, Ansible",63536,74120,DevOps & Infrastructure
Principal Network Engineer,Copperline Anchor Platforms,"Bengaluru, India",Full-time,"IPv6, Time Management, Active Directory, TCP/IP, DNS Administration, SD-WAN",155567,183354,DevOps & Infrastructure
Junior Procurement Manager,Copperfield Ventures,Remote,Full-time,"Vendor Management, SAP, Cross-functional Collaboration, Cost-Benefit Analysis",59833,70481,Supply Chain
Junior Software Developer,Copperbend Robotics Group,"Sydney, Australia",Full-time,"React, Java, FastAPI, Tailwind CSS, Microservices Architecture",55593,69715,Software Engineering
Mid-level Bioinformatics Engineer,Harborlight Wellness Systems,"Toronto, Canada",Full-time,"Deep Learning, Pandas, Power BI, SQL, MySQL, PostgreSQL",103068,109224,Health Data & Bioinformatics
Junior Infrastructure Engineer,Solstice Signal Solutions,"Bengaluru, India",Part-time,"Datadog, VoIP Systems, Nginx, Chef, Continuous Deployment",63838,73792,DevOps & Infrastructure
Lead Systems Administrator,Anchorpoint Systems,"Chicago, IL",Full-time,"Customer Service, Endpoint Security, Virtualization (VMware), IPv6",117513,157381,IT Support
Principal Interaction Designer,Copperhaven UX,Singapore,Full-time,"Figma Prototyping, Design Systems, User Research, Design Critique Facilitation, Roadmap Planning",145387,191040,Design
Senior UX Designer,Willowmere Digital,"Seattle, WA",Internship,"Motion Design, InVision, Usability Testing, Sketch, Accessibility (WCAG), Confluence",118897,152587,Design
VP of Marketing,Basalt Marketing Collective,"Portland, OR",Full-time,"Sales Forecasting, Marketing Analytics, Brand Strategy, Market Research, Collaboration",131343,171253,"Marketing, Sales & Growth"
Staff BI Developer,Highfield Solutions Group,"Charlotte, NC",Full-time,"Budgeting & Forecasting, Contract Negotiation, Tableau, QuickBooks, Procurement, Vendor Management, Business Development, Investment Analysis",157413,171569,Data & Analytics
Junior Public Relations Specialist,Timbergate Solutions,"Amsterdam, Netherlands",Full-time,"Copywriting, Brand Strategy, Content Strategy, Market Research, Presentation Skills",62204,72406,"Marketing, Sales & Growth"
Accountant Manager,Summit & Associates,"Dallas, TX",Full-time,"Risk Management, Pricing Strategy, Cost-Benefit Analysis, KPI Development, Supply Chain Analysis, Communication",138630,160722,"Business, Finance & Analytics"
Senior Risk Manager,Highfield & Associates,Remote,Part-time,"Investment Analysis, Pricing Strategy, Data-Driven Decision Making",110225,129220,"Business, Finance & Analytics"
Lead Demand Generation Manager,Emberly Marketing Collective,"London, UK",Part-time,"Marketing Analytics, CRM Management, Paid Search Advertising, Lead Generation, Presentation Skills",78531,83892,"Marketing, Sales & Growth"
Lead Infrastructure Engineer,Nova Systems Tech,"Dallas, TX",Full-time,"Prometheus, Google Kubernetes Engine, AWS RDS, Linux Administration, Splunk",137367,165400,DevOps & Infrastructure
Mid-level QA Analyst,Pinecrest Digital,"Boston, MA",Full-time,"Load Testing (JMeter), Exploratory Testing, Interpersonal Skills",65987,92891,QA & Testing
Junior Quantitative Analyst,Basecamp Quantum IT,"Seattle, WA",Full-time,"Statistics, Python, R, Statistical Modeling, SQL",64145,76272,Data & Analytics
Intern Mobile Developer (iOS),Granite Robotics Group,"Portland, OR",Internship,"App Store Optimization, REST API Design, Swift, Mobile App Architecture, Objective-C, Mobile CI/CD, Push Notifications",24532,36500,Software Engineering
Principal QA Lead,Cipher Harbor Labs,Remote,Full-time,"Test Automation, Quality Assurance, Selenium, Time Management",151432,202759,QA & Testing
Senior Data Scientist,Pinecrest Quantum Systems,"Atlanta, GA",Full-time,"Agile Methodology, Python, Jupyter, NumPy",122839,132916,Data & Analytics
Full Stack Developer,Nova Systems,Singapore,Full-time,"Ruby on Rails, Message Queues (RabbitMQ), JavaScript, FastAPI",88213,106243,Software Engineering
Lead Growth Manager,Redwood Holdings,Remote,Full-time,"Growth Hacking, Marketing Analytics, Paid Search Advertising",140066,163181,"Marketing, Sales & Growth"
Mobile Developer,Fenix Systems,"San Francisco, CA",Full-time,"Kotlin, SwiftUI, Mobile CI/CD, Objective-C for iOS, Push Notifications",87372,94502,Software Engineering
Mid-level Data Scientist,Basecamp Compute Partners,"Vancouver, BC",Full-time,"Statistics, Python, Data Analysis, Predictive Analytics",93098,113294,Data & Analytics
Junior Internal Auditor,Summit Advisory Group,"Charlotte, NC",Full-time,"Excel, Cost-Benefit Analysis, Procurement, Vendor Management, Financial Analysis, Investment Analysis, P&L Management, Risk Management",66490,76155,"Business, Finance & Analytics"
Junior iOS Engineer,Ashgrove Systems,"Seattle, WA",Full-time,"Xcode, App Store Optimization, Objective-C, Mobile Performance Optimization, Mobile App Architecture, REST API Design",63052,73773,Software Engineering
Junior Backend Engineer,Northwind Platforms,"Raleigh, NC",Full-time,"Ruby, gRPC, DynamoDB, Microsoft Azure, MongoDB",66733,75879,Software Engineering
Manager Demand Generation Manager,Bluepeak Group,"Los Angeles, CA",Full-time,"CRM Management, Marketing Automation, Paid Search Advertising, Marketing Analytics",128858,141597,"Marketing, Sales & Growth"
Staff PMO Lead,Pemberton Logistics Group,"Seattle, WA",Internship,"Retrospective Facilitation, Presentation Skills, Requirements Gathering, Risk Assessment (Projects), Budget Management (Projects)",137103,146076,Project & Program Management
Lead Backend Engineer,Foxglove Platforms,Remote,Full-time,"Docker, Kubernetes, Django, Microservices Architecture",139829,169660,Software Engineering
Lead Marketing Automation Specialist,Marble Analytics,"Portland, OR",Internship,"Marketing Analytics, Marketing Automation, HubSpot, CRM Management, Email Marketing, Lead Generation, Public Speaking",25146,42000,"Marketing, Sales & Growth"
Senior AI Research Engineer,Windward Data Tech,Remote,Full-time,"Hugging Face Transformers, Computer Vision, Generative AI, Natural Language Processing, PROMPT ENGINEERING, PyTorch",134462,147149,Data & Analytics
Senior Procurement Manager,Valemont Distribution,"Seattle, WA",Internship,"Data Analysis, Cross-functional Collaboration, Budgeting & Forecasting, Vendor Management, Excel, KPI Development, NetSuite, SAP",102636,118788,Supply Chain
Product Manager,Halcyon Grid Labs,Remote,Part-time,"Roadmap Planning, User Story Mapping, Competitive Analysis, Agile Methodology",118923,140154,Product
Junior Backend Developer,Amber Foundry,"Denver, CO",Contract,"MySQL, Distributed Systems, Amazon Web Services, Caching Strategies, Spring Boot, Flask, Ruby on Rails",62093,77128,Software Engineering
Intern IT Support Analyst,Suretest Technologies,"Boston, MA",Internship,"Communication, Documentation Best Practices, Network Routing & Switching, Virtualization (VMware), Active Directory, Windows Server Administration",16972,31732,IT Support
Intern Data Engineer,Fernwood Grid Studio,"Sydney, Australia",Internship,"ETL Pipelines, Critical Thinking, Data Pipeline Design, SQL",31692,42539,Data & Analytics
Mid-level Observability Engineer,Thornbury Cloud Networks,"Reston, VA",Part-time,"Bash, Team Leadership, Canary Deployment, Terraform, Shell Scripting, Helm, PowerShell",91882,112152,DevOps & Infrastructure
Intern Strategy & Operations Manager,Elmswood Trading Co,"San Francisco, CA",Internship,"Cross-team Coordination, Budgeting & Forecasting, Excel Financial Modeling, Cost-Benefit Analysis",26834,32188,Business Operations
Senior Release Engineer,Silverline Grid IT,"New York, NY",Full-time,"GitLab CI, GitLab, Bitbucket, Argo CD, Canary Deployment",115078,142412,DevOps & Infrastructure
Supply Chain Analyst,Lakeshore Capital Group,"Austin, TX",Full-time,"Data-Driven Decision Making, Excel Financial Modeling, Vendor Management, Competitive Intelligence, Business Development, Procurement, Cost-Benefit Analysis",93056,104167,Business Operations
Senior Quality Assurance Engineer,Ironveil Networks,Remote,Full-time,"Time Management, Jira, Bug Tracking",92017,142983,QA & Testing
Senior Mobile Developer (iOS),Solstice Platforms,"Los Angeles, CA",Full-time,"Swift, Objective-C, REST API Design, iOS Development, SwiftUI, Push Notifications, Xcode",100113,140700,Software Engineering
Mid-level AI Research Engineer,Starling Field Group,"Washington, DC",Full-time,"Generative AI, Natural Language Processing, Computer Vision, Git, Deep Learning, Prompt Engineering",94263,101684,Data & Analytics
Lead Test Automation Engineer,Threadneedle Cyber,"Vancouver, BC",Full-time,"Test Case Design, Continuous Testing, Behavior-Driven Development, Test Automation, Cypress, Selenium, Jira",130297,179633,QA & Testing
Junior AI Research Engineer,Ironwood Cloud Works,"London, UK",Full-time,"Hugging Face Transformers, Computer Vision, Deep Learning",65969,78231,Data & Analytics
Growth Product Manager,Goldleaf Product Studio,Remote,Internship,"OKRs, Data-Driven Decision Making, Market Research",80253,101943,Product
Software Developer,Amber Systems,"Dublin, Ireland",Part-time,"C#, CI/CD Pipelines, Docker",94813,107647,Software Engineering
Principal Android Engineer,Crestline Platforms,"Washington, DC",Full-time,"Android Studio, Domain-Driven Design, App Store Optimization, Push Notifications, Jetpack Compose, System Design, Android Development",158545,183989,Software Engineering
Senior Credit Analyst,Elmgate Advisory Group,"Denver, CO",Full-time,"Pricing Strategy, Excel Financial Modeling, QuickBooks, Cost-Benefit Analysis, KPI Development, Risk Management, Business Development, Data-Driven Decision Making",107802,123619,"Business, Finance & Analytics"
Intern Backend Developer,Onyx Systems,Remote,Internship,"Microsoft Azure, MySQL, Go, Message Queues (RabbitMQ), Python",26143,36705,Software Engineering
Senior Cloud Architect,Skyline Stack Digital,Remote,Full-time,"Go, Vagrant, Nginx, GitHub Actions",115937,141144,DevOps & Infrastructure
Principal Agile Coach,Hartsfield Supply Chain Partners,"Atlanta, GA",Full-time,"Confluence, Kanban, Scrum, Roadmap Planning, Change Management, Risk Assessment (Projects)",151997,179512,Project & Program Management
Supply Chain Manager,Ridgemont Sourcing Solutions,"Atlanta, GA",Full-time,"Budgeting & Forecasting, Excel, NetSuite, Vendor Management",117574,131025,Supply Chain
Junior Frontend Engineer,Skyline Foundry,"Raleigh, NC",Full-time,"Progressive Web Apps, GraphQL Client (Apollo), Technical Writing, Figma, Vite, Storybook, HTML, TypeScript",57640,75019,Software Engineering
Junior Marketing Automation Specialist,Ashgrove Commerce,"Sydney, Australia",Full-time,"HubSpot, Email Marketing, Lead Generation, Marketing Automation, Marketing Analytics, Excel",56273,79515,"Marketing, Sales & Growth"
Senior Pricing Analyst,Ravenscroft Strategy Group,Remote,Full-time,"Financial Analysis, Competitive Intelligence, Supply Chain Analysis, Cost-Benefit Analysis, Budgeting & Forecasting, Accounting Principles",102814,119241,"Business, Finance & Analytics"
Senior Inventory Analyst,Northgate Operations Inc,"Seattle, WA",Full-time,"Budgeting & Forecasting, Cost-Benefit Analysis, Data Analysis, Facilitation, Vendor Management",110087,120780,Supply Chain
React Native Developer Intern,Ledgerly Foundry,"Austin, TX",Internship,"Xamarin, React Native, Push Notifications, Ionic, Swift, In-app Purchases",32857,38429,Software Engineering
Junior Inventory Analyst,Redwood Data Systems,"San Francisco, CA",Internship,"Contract Negotiation, Data Analysis, Vendor Management, SAP",61676,77830,Supply Chain
Senior Clinical Systems Engineer,Meridian Informatics,"Denver, CO",Full-time,"Telehealth Systems, FHIR Standards, Medical Coding (ICD-10), Clinical Data Management, HIPAA Security Rule, System Design, REST API Design, C#",131657,149940,Health Data & Bioinformatics
Principal Network Administrator,Onyx Cloud IT,Remote,Full-time,"TCP/IP, Continuous Integration, Network Automation, SD-WAN, Network Monitoring, VoIP Systems",158937,184889,DevOps & Infrastructure
VP of Sales,Redwood Holdings,Remote,Internship,"Public Relations, Marketing Analytics, Brand Strategy, Growth Hacking",33122,42000,"Marketing, Sales & Growth"
IT Support Manager,Bluepeak Software,"San Francisco, CA",Full-time,"VoIP Systems, Linux Administration, Documentation Best Practices, Customer Service, Network Monitoring, DNS Administration, Windows Server Administration, IPv6",128175,173766,IT Support
